Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Damage function uncertainty increases the social cost of methane and nitrous oxide,https://www.nature.com/articles/s41558-023-01803-4,nature_articles/images_2023/Damage function uncertainty increases the social cost of methane and nitrous oxide.jpg,"Non-CO2 emissions, including methane and nitrous oxide, are non-negligible contributors to global warming. A multimodel analysis incorporating recent advances in damage functions shows that the social cost of these greenhouse gases would increase substantially, although uncertainty remains.","Tianpeng Wang, Fei Teng",No publication date,Analysis,"The social cost of greenhouse gases (SC-GHGs), indicating marginal damage from GHG emissions, is a valuable and informative metric for policymaking. However, existing social cost estimates for methane (SC-CH4) and nitrous oxide (SC-N2O) have not kept pace with the latest scientific findings in damage functions, climate models and socioeconomic projections. We applied a multimodel assessment framework, incorporating recent advances that are neglected by past studies to re-estimate SC-CH4and SC-N2O. Models of gross domestic product (GDP) level effects reveal US$2,900 per t-CH4(in 2020 US dollars) for SC-CH4and US$49,600 per t-N2O for SC-N2O for the emissions year 2020, indicating a 2-fold increase over previous estimates. Models incorporating GDP growth effects over time present a further 15–25-fold increase in estimates, dominating the uncertainty in social cost estimates. Although substantial uncertainty remains, our findings suggest greater benefits from CH4and N2O mitigation policies compared with those of previous studies."
Upslope migration is slower in insects that depend on metabolically demanding flight,https://www.nature.com/articles/s41558-023-01794-2,nature_articles/images_2023/Upslope migration is slower in insects that depend on metabolically demanding flight.jpg,"Upslope migration is a recognized climate change response, but which traits support this migration is unclear. The authors use a global dataset of 807 insect species—flying and non-flying—to show that lagging upslope migration in terrestrial animals may be linked to oxygen demands.","Michael P. Moore, Jesse Shaich, James T. Stroud",No publication date,Brief Communication,"Climate change is forcing species to migrate to cooler temperatures at higher elevations, yet many taxa are dispersing slower than necessary. One yet-to-be-tested explanation for inadequate migration rates is that high-elevation environments pose physiological barriers to dispersal, particularly in species with high metabolic demands. By synthesizing across >800 species, we find evidence for metabolic constraints: upslope migration is slower in insects that rely on nature’s most expensive locomotor strategy—flight."
China’s bulk material loops can be closed but deep decarbonization requires demand reduction,https://www.nature.com/articles/s41558-023-01782-6,nature_articles/images_2023/China_s bulk material loops can be closed but deep decarbonization requires demand reduction.jpg,"Bulk materials are essential to modern society, but their production releases large amounts of GHG emissions. This Analysis shows that circular economy strategies have great potential for emissions mitigation, alongside reduced material demand.","Lulu Song, Stijn van Ewijk, Wei-Qiang Chen",No publication date,Analysis,"China, as the largest global producer of bulk materials, confronts formidable challenges in mitigating greenhouse gas emissions arising from their production. Yet the emission savings resulting from circular economy strategies, such as improved scrap recovery, more intensive use and lifetime extension, remain underexplored. Here we show that, by 2060, China could source most of its required bulk materials through recycling, partially attributable to a declining population. Province-level results show that, while economic development initially drives up material demand, it also enables closed loops as demand approaches saturation levels. Between now and 2060, improved scrap recovery cumulatively reduces greenhouse gas emissions by 10%, while more intensive use, resulting in reduced material demand, reduces emissions by 21%. Lifetime extension offers a modest benefit, leading to a 3% reduction in emissions. Alongside the large potential for recycling, our findings highlight the importance of demand reduction in meeting global climate targets."
The quandary of detecting the signature of climate change in Antarctica,https://www.nature.com/articles/s41558-023-01791-5,nature_articles/images_2023/The quandary of detecting the signature of climate change in Antarctica.jpg,"The effect of global warming on Antarctic temperatures is difficult to quantify, due to short weather observations and large internal variability. Here the authors use ice cores to identify polar amplification that results in warming in Antarctica larger than the internal variability.","Mathieu Casado, Raphaël Hébert, Amaelle Landais",No publication date,Article,"Global warming driven by human activities is expected to be accentuated in polar regions compared with the global average, an effect called polar amplification. Yet, for Antarctica, the amplitude of warming is still poorly constrained due to short weather observations and the large decadal climate variability. Using a compilation of 78 ice core records, we provide a high-resolution reconstruction of temperatures over the past 1,000 years for seven regions of Antarctica and direct evidence of Antarctic polar amplification at regional and continental scales. We also show that the amplitude of both natural and forced variability is not captured by the CMIP5 and six model ensemble members, which could be explained in part by the Southern Annular Mode. This shows that failing to consider the feedback loops causing polar amplification could lead to an underestimation of the magnitude of anthropogenic warming and its consequences in Antarctica."
Sensitivity of South American tropical forests to an extreme climate anomaly,https://www.nature.com/articles/s41558-023-01776-4,nature_articles/images_2023/Sensitivity of South American tropical forests to an extreme climate anomaly.jpg,"The authors analyse tree responses to an extreme heat and drought event across South America to understand long-term climate resistance. While no more sensitive to this than previous lesser events, forests in drier climates showed the greatest impacts and thus vulnerability to climate extremes.","Amy C. Bennett, Thaiane Rodrigues de Sousa, Oliver L. Phillips",No publication date,Article,"The tropical forest carbon sink is known to be drought sensitive, but it is unclear which forests are the most vulnerable to extreme events. Forests with hotter and drier baseline conditions may be protected by prior adaptation, or more vulnerable because they operate closer to physiological limits. Here we report that forests in drier South American climates experienced the greatest impacts of the 2015–2016 El Niño, indicating greater vulnerability to extreme temperatures and drought. The long-term, ground-measured tree-by-tree responses of 123 forest plots across tropical South America show that the biomass carbon sink ceased during the event with carbon balance becoming indistinguishable from zero (−0.02 ± 0.37 Mg C ha−1per year). However, intact tropical South American forests overall were no more sensitive to the extreme 2015–2016 El Niño than to previous less intense events, remaining a key defence against climate change as long as they are protected."
Arctic soil methane sink increases with drier conditions and higher ecosystem respiration,https://www.nature.com/articles/s41558-023-01785-3,nature_articles/images_2023/Arctic soil methane sink increases with drier conditions and higher ecosystem respiration.jpg,"The Arctic is estimated to be a source of atmospheric methane but the sink capacity may be underestimated. This study shows that methane uptake in well-drained Arctic soils is driven by soil moisture and carbon availability, indicating a potential increased methane sink under climate change.","Carolina Voigt, Anna-Maria Virkkala, Oliver Sonnentag",No publication date,Article,"Arctic wetlands are known methane (CH4) emitters but recent studies suggest that the Arctic CH4sink strength may be underestimated. Here we explore the capacity of well-drained Arctic soils to consume atmospheric CH4using >40,000 hourly flux observations and spatially distributed flux measurements from 4 sites and 14 surface types. While consumption of atmospheric CH4occurred at all sites at rates of 0.092 ± 0.011 mgCH4m−2h−1(mean ± s.e.), CH4uptake displayed distinct diel and seasonal patterns reflecting ecosystem respiration. Combining in situ flux data with laboratory investigations and a machine learning approach, we find biotic drivers to be highly important. Soil moisture outweighed temperature as an abiotic control and higher CH4uptake was linked to increased availability of labile carbon. Our findings imply that soil drying and enhanced nutrient supply will promote CH4uptake by Arctic soils, providing a negative feedback to global climate change."
Widespread changes in Southern Ocean phytoplankton blooms linked to climate drivers,https://www.nature.com/articles/s41558-023-01768-4,nature_articles/images_2023/Widespread changes in Southern Ocean phytoplankton blooms linked to climate drivers.jpg,"Using 25 years of satellite chlorophyll a data, the authors demonstrate significant and widespread changes in the amplitude, timing, duration and seasonality of Southern Ocean phytoplankton blooms. Such changes threaten ecosystem services and can impact global climate by altering natural CO2 uptake.","Sandy J. Thomalla, Sarah-Anne Nicholson, Marié E. Smith",No publication date,Article,"Climate change is expected to elicit widespread alterations to nutrient and light supply, which interact to influence phytoplankton growth and their seasonal cycles. Using 25 years of satellite chlorophylladata, we show that large regions of the Southern Ocean express significant multi-decadal trends in phenological indices that are typically larger (<50 days decade–1) than previously reported in modelling studies (<10 days decade–1). Although regionally dependent, there is an overall tendency for phytoplankton blooms to increase in amplitude, decline in seasonality, initiate later, terminate earlier and have shorter durations, except in the ice, which initiate earlier and have longer durations. Investigating relationships with prominent climate drivers highlights regional sensitivities and complexities of multiple interacting aspects of a changing climate. Seasonal adjustments of this magnitude at the base of the food web can de-synchronize energy transfer to higher trophic levels, threatening ecosystem services and impacting global climate by altering natural CO2uptake."
Climate change exacerbates snow-water-energy challenges for European ski tourism,https://www.nature.com/articles/s41558-023-01759-5,nature_articles/images_2023/Climate change exacerbates snow-water-energy challenges for European ski tourism.jpg,"Climate change poses a substantial challenge to ski tourism due to the strong reductions in snow cover in many mountain regions. Here, the authors assess the risks to ski resorts in 28 European countries and the potential water demand and emissions associated with snowmaking.","Hugues François, Raphaëlle Samacoïts, Samuel Morin",No publication date,Article,"Ski tourism is a substantial component of the economy of mountainous regions in Europe and is highly vulnerable to snow scarcity, which is increasing due to climate change. However, the climate change snow supply risk to ski tourism has not been quantified in a consistent way throughout Europe, including the influence and environmental footprint of snowmaking. Here we show that the snow supply risk to ski tourism increases with global warming level, heterogeneously within and across mountain areas and countries. Without snowmaking, 53% and 98% of the 2,234 ski resorts studied in 28 European countries are projected to be at very high risk for snow supply under global warming of 2 °C and 4 °C, respectively. By contrast, assuming a snowmaking fractional coverage of 50% leads to corresponding proportions of 27% and 71%, but with increasing water and electricity demand (and related carbon footprint) of snowmaking. While it represents a modest fraction of the overall carbon footprint of ski tourism, snowmaking is an inherent part of the ski tourism industry and epitomizes some of the key challenges at the nexus between climate change adaptation, mitigation and sustainable development in the mountains, with their high social-ecological vulnerability."
Sea-ice decline could keep zooplankton deeper for longer,https://www.nature.com/articles/s41558-023-01779-1,nature_articles/images_2023/Sea-ice decline could keep zooplankton deeper for longer.jpg,"The authors used an autonomous biophysical observatory to estimate the light intensity triggering seasonal zooplankton vertical migration under Arctic sea ice. Considering this trigger, they project future reductions in time spent in the under-ice habitat, with implications for Arctic ecosystems.","Hauke Flores, Gaëlle Veyssière, Julienne Stroeve",No publication date,Article,"As Arctic sea ice deteriorates, more light enters the ocean, causing largely unknown effects on the ecosystem. Using an autonomous biophysical observatory, we recorded zooplankton vertical distribution under Arctic sea ice from dusk to dawn of the polar night. Here we show that zooplankton ascend into the under-ice habitat during autumn twilight, following an isolume of 2.4 × 10−4W m−2. We applied this trigger isolume to CMIP6 model outputs accounting for incoming radiation after sunset and before sunrise of the polar night. The models project that, in about three decades, the total time spent by zooplankton in the under-ice habitat could be reduced by up to one month, depending on geographic region. This will impact zooplankton winter survival, the Arctic foodweb, and carbon and nutrient fluxes. These findings highlight the importance of biological processes during the twilight periods for predicting change in high-latitude ecosystems."
Nonlinearity of the cloud response postpones climate penalty of mitigating air pollution in polluted regions,https://www.nature.com/articles/s41558-023-01775-5,nature_articles/images_2023/Nonlinearity of the cloud response postpones climate penalty of mitigating air pollution in polluted regions.jpg,"Cloud droplet number concentrations are often assumed to depend linearly on atmospheric aerosols (in log–log space). Here the authors show that this relationship is instead sigmoid, which delays additional warming due to air pollution mitigation by 20–30 years in heavily polluted regions.","Hailing Jia, Johannes Quaas",No publication date,Article,"Aerosol–cloud interactions contribute substantially to uncertainties in anthropogenic forcing, in which the sensitivity of cloud droplet number concentration (Nd) to aerosol plays a central role. Here we use satellite observations to show that the aerosol–Ndrelation (in log–log space) is not linear as commonly assumed. Instead, theNdsensitivity decreases at large aerosol concentrations due to the transition from aerosol-limited to updraft-limited regime, making the widely used linear method problematic. A sigmoidal transition is shown to adequately fit the data. When using this revised relationship, the additional warming that arises from air pollution mitigation is delayed by two to three decades in heavily polluted locations, compared to the linear relationship. This cloud-mediated climate penalty will manifest markedly starting around 2025 in China and 2050 in India after applying the strongest air quality policy, underlining the urgency of mitigating greenhouse gas emissions."
Surprising stability of recent global carbon cycling enables improved fossil fuel emission verification,https://www.nature.com/articles/s41558-023-01761-x,nature_articles/images_2023/Surprising stability of recent global carbon cycling enables improved fossil fuel emission verification.jpg,"Verification of reported fossil fuel emissions is critical for tracking the progress of the Paris Agreement. Here, a simple model suggests the stability of the sensitivity of net carbon exchange to climate and carbon dioxide forcing and validates reported global emissions with improved accuracy.","Benjamin Birner, Christian Rödenbeck, Ralph F. Keeling",No publication date,Article,"The interannual to decadal variability in natural carbon sinks limits the explanation of recent changes in atmospheric CO2concentration. Here we account for interannual and decadal variability using a simple quasi-mechanistic model of the net land carbon exchange with terms scaling with atmospheric CO2and a weighted spatial average of temperature anomalies. This approach reduces the unexplained residual in Earth’s carbon cycle budget from ±0.76 GtC per year obtained using process models to ±0.50 GtC per year, with the largest improvements on decadal timescales despite assuming constant dynamics. Our findings reveal remarkable stability of the carbon cycle and allow verification of reported global emissions to within 4.4% (95% confidence level) over the five-year stocktake cycle of the Paris Agreement—half the uncertainty reported previously."
Detecting climate signals cascading through levels of biological organization,https://www.nature.com/articles/s41558-023-01760-y,nature_articles/images_2023/Detecting climate signals cascading through levels of biological organization.jpg,"The authors define the time of emergence—the time at which climate change signals emerge from the noise of ecosystem variability—for the great tit Parus major. They show that the time of emergence differs across levels, occurring earlier at the population level rather than at the trait or vital rate levels.","Marlène Gamelon, Stéphanie Jenouvrier, Marcel E. Visser",No publication date,Article,"Threats to species under climate change can be understood as a time at which the signal of climate change in ecological processes emerges from the noise of ecosystem variability, defined as ‘time of emergence’ (ToE). Here we show that ToE for the great tit (Parus major) will occur earlier at the level of population size than trait (laying date) and vital rates (survival, recruitment) under the RCP 8.5 scenario, suggesting an amplified climate change signal at the population level. ToE thus varies across levels of biological organization that filter trends and variability in climate differently. This has implications for the detection of climate impacts on wild species, as a shift in population size may precede changes in traits and vital rates. Further work would need to identify the ecological level that may experience an earlier detection of the climate signal for species with contrasting life histories, climate trends and variability."
Evaluating fossil fuel companies’ alignment with 1.5 °C climate pathways,https://www.nature.com/articles/s41558-023-01734-0,nature_articles/images_2023/Evaluating fossil fuel companies_ alignment with 1_5__C climate pathways.jpg,Fossil fuel companies need to align their activities with the climate goals and reduce their production rapidly. This research based on an updated methodology shows that these companies would produce more than their cumulative production budgets by 2050 if the recent trend continues.,"Saphira Rekker, Guangwu Chen, Chris Greig",No publication date,Article,"Limiting the global average temperature rise to 1.5 °C requires an unprecedented reduction in fossil fuel use, along with large-scale deployment of CO2capture and storage. To track the fossil fuel industry and companies against 1.5 °C-consistent pathways, we propose a new methodology that complements existing methodologies in four main ways: (1) it uses publicly available data; (2) focuses on absolute fossil fuel production (as a proxy for embedded emissions) rather than carbon intensities associated with their use; (3) includes coal that is commonly excluded; and (4) is applicable regardless of whether the company has set a target. By applying this method, we evaluated the 142 largest producers of coal, oil and gas against three 1.5 °C IPCC Shared Socio-economic Pathways (SSP1-1.9, SSP2-1.9 and SSP5-1.9) from 2014 and the International Energy Agency’s Net Zero Emissions pathway from 2020. Between 2014 and 2020, 64%, 63% and 70% of coal, oil and gas companies, respectively, produced more than their production budgets under the IPCC’s middle-of-the-road (SSP2-1.9) Paris Agreement-compliant scenario. In addition, if the 142 companies we examined continued their average growth rate trends from 2010 to 2018, they would produce up to 68%, 42% and 53% more than their cumulative production budgets for coal, oil and gas, respectively, by 2050. By providing such simple metrics, based on publicly available data, our method offers stakeholders a way of easily tracking and comparing the performance of different fossil fuel producers against climate goals."
Alpine burrow-sharing mammals and birds show similar population-level climate change risks,https://www.nature.com/articles/s41558-023-01772-8,nature_articles/images_2023/Alpine burrow-sharing mammals and birds show similar population-level climate change risks.jpg,The authors use niche modelling and landscape genetic approaches to understand population-level climate change vulnerability for three alpine species. Their approach reveals similar population-level vulnerability for the studied keystone species and its two beneficiary species.,"Yilin Chen, Deyan Ge, Yanhua Qu",No publication date,Article,"Climate adaptation and dispersal can determine a species’ response to climate change. However, quantifying how they can mitigate climate change risks remains a challenge. Here we combine ecological genomic, niche modelling and landscape genetic approaches to reveal similar population-level vulnerability for a keystone species and its two beneficiary species in an alpine grassland ecosystem in the Qinghai–Tibetan Plateau. We use climate-associated genotypes to identify population-level adaptation and model maladaptation with and without dispersal and find that contemporary populations in southwestern ranges are the most vulnerable to climate change. This vulnerability cannot be mitigated by dispersal to more suitable niches because of climate maladaptation and landscape barriers. Overall, combined multiple climate change risk estimates in coevolving species can be used to improve climate change vulnerability assessments beyond what can be learned from a single species or modelling."
Climate intervention on a high-emissions pathway could delay but not prevent West Antarctic Ice Sheet demise,https://www.nature.com/articles/s41558-023-01738-w,nature_articles/images_2023/Climate intervention on a high-emissions pathway could delay but not prevent West Antarctic Ice Sheet demise.jpg,"The West Antarctic Ice Sheet is expected to collapse with warming. Here the authors assess whether solar geoengineering could prevent such a collapse and find that this would be possible only with early deployment under low and medium emissions, highlighting the need for emissions mitigation.","J. Sutter, A. Jones, T. F. Stocker",No publication date,Article,"Solar radiation modification (SRM) is increasingly discussed as a tool to reduce or avert global warming and concomitantly the risk of ice-sheet collapse, as is considered possible for the West Antarctic Ice Sheet (WAIS). Here we analyse the impact of stratospheric aerosol injections on the centennial-to-millennial Antarctic sea-level contribution using an ice-sheet model. We find that mid-twenty-first-century large-scale SRM could delay but ultimately not prevent WAIS collapse in a high-emissions scenario. On intermediate-emissions pathways, SRM could be an effective tool to delay or even prevent an instability of WAIS if deployed by mid-century. However, SRM interventions may be associated with substantial risks, commitments and unintended side effects; therefore, emissions reductions to prevent WAIS collapse seem to be the more practical and sensible approach at the current stage."
wMel replacement of dengue-competent mosquitoes is robust to near-term climate change,https://www.nature.com/articles/s41558-023-01746-w,nature_articles/images_2023/wMel replacement of dengue-competent mosquitoes is robust to near-term climate change.jpg,The biocontrol technology (wMel) used to mitigate mosquito-borne viruses is adversely affected by heat stress. The authors integrate empirical data on mosquito population dynamics and wMel thermal sensitivity to show that the technology is generally robust to near-term climate change.,"Váleri N. Vásquez, Lara M. Kueppers, John M. Marshall",No publication date,Article,"Rising temperatures are impacting the range and prevalence of mosquito-borne diseases. A promising biocontrol technology replaces wild mosquitoes with those carrying the virus-blockingWolbachiabacterium. Because the most widely used strain,wMel, is adversely affected by heat stress, we examined how global warming may influencewMel-based replacement. We simulated interventions in two locations with successful field trials using Coupled Model Intercomparison Project Phase 5 climate projections and historical temperature records, integrating empirical data onwMel’s thermal sensitivity into a model ofAedes aegyptipopulation dynamics to evaluate introgression and persistence over one year. We show that in Cairns, Australia, climatic futures necessitate operational adaptations for heatwaves exceeding two weeks. In Nha Trang, Vietnam, projected heatwaves of three weeks and longer eliminatewMel under the most stringent assumptions of that symbiont’s thermal limits. We conclude that this technology is generally robust to near-term (2030s) climate change. Accelerated warming may challenge this in the 2050s and beyond."
Asymmetric influence of forest cover gain and loss on land surface temperature,https://www.nature.com/articles/s41558-023-01757-7,nature_articles/images_2023/Asymmetric influence of forest cover gain and loss on land surface temperature.jpg,"Changes in tree cover can change surface temperatures in multiple ways. Here, the authors show an asymmetric direct biophysical effect of tree cover change, as the cooling due to tree cover gain is greater in magnitude than the warming from tree cover loss in most forests.","Yongxian Su, Chaoqun Zhang, Xiuzhi Chen",No publication date,Article,"The direct biophysical effects of fine-scale tree cover changes on temperature are not well understood. Here, we show how land surface temperature responds to subgrid gross tree cover changes. We find that in many forests, the biophysical cooling induced by enhanced evapotranspiration due to tree cover gain is greater in magnitude than the warming from tree cover loss. Therefore, the goal of no biophysical warming effects from tree cover changes could be achieved by regaining a fraction of previously lost tree cover areas. This percentage differs between different forest biomes, ranging from 75% in tropical to 83% in temperate forests. Neglecting this asymmetric temperature effect of fine-scale tree cover change ignores the fact that biophysical feedbacks continue to cause surface temperature changes even under net-zero tree cover changes. Thus, it is necessary to account for gross, rather than net, tree cover changes when quantifying the biophysical effects of forests."
Enabling pathways for sustainable livelihoods in planned relocation,https://www.nature.com/articles/s41558-023-01753-x,nature_articles/images_2023/Enabling pathways for sustainable livelihoods in planned relocation.jpg,"Planned relocation can be an adaptation approach to avoid damages from increasing natural hazards yet concerns over maladaptive outcomes remain. Based on flood-related relocation cases, this study highlights the importance of community engagement in enabling sustainable livelihoods.","Erica R. Bower, Anvesh Badamikar, Christopher B. Field",No publication date,Article,"The planned relocation of entire communities to less hazard-exposed destinations is an increasingly salient climate change adaptation strategy but often results in maladaptive livelihood outcomes. There needs to be understanding of how planning decisions affect outcomes—relocated people’s access to sustainable livelihoods, including physical, economic, natural, human, social and cultural assets. Here, drawing on data from 14 completed flood-related relocation cases, we use fuzzy-set qualitative comparative analysis and find that planning decisions, alone and taken together, contributed to sustainable livelihood outcomes. Relocation processes initiated and driven by community members had better outcomes than government-driven processes, adding a global comparative perspective to prior findings. Speed and transfer dynamics were also critical, with different implications for small and large communities. As a result, multiple pathways of planning decisions can lead to better outcomes, highlighting potential entry points for policy to promote more sustainable and people-centred planned relocation."
Drought exposure decreases altruism with salient group identities as key moderator,https://www.nature.com/articles/s41558-023-01732-2,nature_articles/images_2023/Drought exposure decreases altruism with salient group identities as key moderator.jpg,"Climate-induced extreme events could lead to drastic socioeconomic consequences, including altered cooperation behaviours. With survey experiments among Iraqi and Syrian refugees, this study finds drought experience could reduce altruism and group identity function as the key moderator.","Stefan Döring, Jonathan Hall",No publication date,Analysis,"Previous research on climate change impact regularly considers conflict outcomes, thereby disregarding cooperative behaviour such as altruism. Drought has the potential to fuel inter-ethnic cleavages, thus contributing to conflicts. Yet this runs against resilience arguments suggesting people who experience environmental hardship are more cooperative. Here we examine altruism in survey experiments in a natural setting among refugees from Syria and Iraq. We match survey responses to observational data on drought and socioeconomic variables. Our findings speak to both arguments. First, we show that drought exposure is associated with decreased altruism for survey respondents generally. We further show how group identity moderates the relationship between drought and altruism. Our results suggest a decrease in altruism due to drought is much larger when the target of altruism is presented as a member of an antagonistic ethno-religious outgroup."
Microclimate and forest density drive plant population dynamics under climate change,https://www.nature.com/articles/s41558-023-01744-y,nature_articles/images_2023/Microclimate and forest density drive plant population dynamics under climate change.jpg,The impacts of microclimate on future plant population dynamics are poorly understood. The authors use large-scale transplant climate change experiments to show the contribution of forest microclimates to population dynamics and project the distributions of 12 common understorey plants.,"Pieter Sanczuk, Karen De Pauw, Pieter De Frenne",No publication date,Article,"Macroclimatic changes are impacting ecosystems worldwide. However, a large portion of terrestrial species live under conditions where impacts of macroclimate change are buffered, such as in the shade of trees, and how this buffering impacts future below-canopy biodiversity redistributions at the continental scale is unknown. Here we show that shady forest floors due to dense tree canopies mitigate severe warming impacts on forest biodiversity, while canopy opening amplifies macroclimate change impacts. A cross-continental transplant experiment in five contrasting biogeographical areas combined with experimental heating and irradiation treatments was used to parametize 25-m resolution mechanistic demographic distribution models and project the current and future distributions of 12 common understorey plant species, considering the effects of forest microclimate and forest cover density. These results highlight microclimates and forest density as powerful tools for forest managers and policymakers to shelter forest biodiversity from climate change."
Systemic risks from climate-related disruptions at ports,https://www.nature.com/articles/s41558-023-01754-w,nature_articles/images_2023/Systemic risks from climate-related disruptions at ports.jpg,"Climate-induced extreme events could disrupt the operation of ports globally, which could affect maritime transport, trade and supply chains. The authors estimate wider impact on the trade and economic activities across different sectors, finding that globally large economic cost is at-risk.","Jasper Verschuur, Elco E. Koks, Jim W. Hall",No publication date,Brief Communication,"Disruptions to ports from climate extremes can have systemic impacts on global shipping, trade and supply chains. By combining estimated climatic-related port downtime at 1,320 ports with a global model of transport flows, we pinpoint systemic risks to global maritime transport, trade and supply-chain networks. We estimate a total of US$81 billion of global trade and at least US$122 billion of economic activity being at-risk on average annually."
Contribution of prioritized urban nature-based solutions allocation to carbon neutrality,https://www.nature.com/articles/s41558-023-01737-x,nature_articles/images_2023/Contribution of prioritized urban nature-based solutions allocation to carbon neutrality.jpg,"Effective spatial allocation of the nature-based solutions is important for city mitigation through various pathways. This Analysis allocates prioritized urban nature-based solutions to major European cities and estimates their potential contribution to emission reductions, then the carbon neutrality targets.","Haozhi Pan, Jessica Page, Zahra Kalantari",No publication date,Analysis,"Nature-based solutions (NBS) are essential for carbon-neutral cities, yet how to effectively allocate them remains a question. Carbon neutrality requires city-led climate action plans that incorporate both indirect and direct contributions of NBS. Here we assessed the carbon emissions mitigation potential of NBS in European cities, focusing particularly on commonly overlooked indirect pathways, for example, human behavioural interventions and resource savings. Assuming maximum theoretical implementation, NBS in the residential, transport and industrial sectors could reduce urban carbon emissions by up to 25%. Spatially prioritizing different types of NBS in 54 major European Union cities could reduce anthropogenic carbon emissions by on average 17.4%. Coupling NBS with other existing measures in Representative Concentration Pathway scenarios could reduce total carbon emissions by 57.3% in 2030, with both indirect pathways and sequestration. Our results indicate that carbon neutrality will be near for some pioneering cities by 2030, while three can achieve it completely."
Co-firing plants with retrofitted carbon capture and storage for power-sector emissions mitigation,https://www.nature.com/articles/s41558-023-01736-y,nature_articles/images_2023/Co-firing plants with retrofitted carbon capture and storage for power-sector emissions mitigation.jpg,"Coal–biomass co-firing power plants with retrofitted carbon capture and storage are seen as a promising decarbonization solution for coal-dominant energy systems. Framework with spatially explicit biomass sources, plants and geological storage sites demonstrate its effectiveness in China.","Jing-Li Fan, Jingying Fu, Xi Lu",No publication date,Article,"Given that the global fleet of coal-fired power plants is mostly new, coal–biomass co-firing power plants with retrofitted carbon capture and storage (CBECCS) are regarded as a promising option for CO2emissions reduction. However, the effectiveness of CBECCS remains largely unexplored. Here we develop a comprehensive assessment framework featuring a macro power system combined with spatially explicit biomass sources, coal-fired units and geological storage sites. We apply this framework to investigate the spatiotemporal deployment of CBECCS in China. The results indicate that a transition to CBECCS in 2025 could supply 0.97 GtCO2yr–1sequestration potential, with 90% at a levelized cost between $30 and $50 tCO2–1. A higher CO2mitigation of 1.6 Gtyr–1could be achieved in 2040 by increasing the unit utilization hours, corresponding to a cumulative contribution of 41.2 GtCO2over the period 2025–2060. This study provides a useful reference for transforming coal-dominated power systems."
Present-day North Atlantic salinity constrains future warming of the Northern Hemisphere,https://www.nature.com/articles/s41558-023-01728-y,nature_articles/images_2023/Present-day North Atlantic salinity constrains future warming of the Northern Hemisphere.jpg,Climate models show large differences in simulating Atlantic Ocean circulation and associated carbon uptake. Here the authors use sea surface salinity as an emergent constraint of these processes to show that Northern Hemisphere surface temperatures warm more slowly than expected.,"In-Hong Park, Sang-Wook Yeh, Sang-Ki Lee",No publication date,Article,"Earth system models exhibit considerable intermodel spread in Atlantic Meridional Overturning Circulation intensity and its carbon uptake, resulting in great uncertainty in future climate. Here we show that present-day sea surface salinity (SSS) in the North Atlantic subpolar region modulates anthropogenic carbon uptake in the North Atlantic, and thus can be used to constrain future warming. Specifically, models that generate a present-day higher SSS in the North Atlantic subpolar region generate a greater uptake of anthropogenic carbon in the future, suppressing the greenhouse effect and resulting in slower warming, and vice versa in models with a present-day lower SSS. Emergent constraints based on the observed SSS greatly reduce the uncertainty of the Northern Hemisphere surface temperature warming and accumulative carbon uptake by about 30% and 53%, respectively, by the end of the twenty-first century under the Shared Socioeconomic Pathways 5–8.5 scenario."
The historical social cost of fossil and industrial CO2 emissions,https://www.nature.com/articles/s41558-023-01709-1,nature_articles/images_2023/The historical social cost of fossil and industrial CO2 emissions.jpg,Historical CO2 emissions could lead to future climate damages and harm human inclusive wealth. This analysis proposes the concept of climate wealth borrowing and quantifies the country-specific present value of climate change impacts arising from energy and industrial CO2 emissions of the period of 1950–2018.,"Wilfried Rickels, Felix Meier, Martin Quaas",No publication date,Analysis,"Past CO2emissions have been causing social costs and continue to reduce wealth in the future. Countries differ considerably in their amounts and time profiles of past CO2emissions. Here we calibrate an integrated assessment model on past economic and climate development to estimate the historical time series of social costs of carbon and to assess how much individual countries have reduced global wealth by their fossil and industrial-process CO2emissions from 1950 to 2018. Historical social costs of carbon quantify the long-lasting wealth reduction by past CO2emissions, which we term ‘climate wealth borrowing’, as economic output has been generated at the expense of future climate damages. We find that the United States and China have been responsible for the largest shares of global climate wealth borrowing since 1950, while the per-capita pattern is quite different."
