Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Just Energy Transition Partnerships and the future of coal,https://www.nature.com/articles/s41558-024-02086-z,nature_articles/images_2024/Just Energy Transition Partnerships and the future of coal.jpg,"Just Energy Transition Partnerships (JETPs) are an important international initiative to address the urgent coal phase-out issue in emerging economies. Model-based assessment demonstrates JETPs for South Africa, Indonesia and Vietnam provide a promising route for achieving the 1.5 °C target.","Jose A. Ordonez, Toon Vandyck, Matthias Weitzel",No publication date,Brief Communication,"Recent climate diplomacy efforts have resulted in Just Energy Transition Partnerships (JETPs) with South Africa, Indonesia and Vietnam, mobilizing financial support for ambitious decarbonization targets. Here, to assess JETPs’ alignment with global climate targets, we conduct a model-based assessment of JETPs’ energy and emissions targets. Results show greater alignment with a global 1.5 °C trajectory, indicating a promising route for international collaboration to keep Paris Agreement goals within reach."
Vulnerability of mineral-associated soil organic carbon to climate across global drylands,https://www.nature.com/articles/s41558-024-02087-y,nature_articles/images_2024/Vulnerability of mineral-associated soil organic carbon to climate across global drylands.jpg,"Protection afforded by inorganic minerals is assumed to make mineral-associated organic carbon less susceptible to loss under climate change than particulate organic carbon. However, a global study of soil organic carbon from drylands suggests that this is not the case.","Paloma Díaz-Martínez, Fernando T. Maestre, César Plaza",No publication date,Article,"Mineral-associated organic carbon (MAOC) constitutes a major fraction of global soil carbon and is assumed less sensitive to climate than particulate organic carbon (POC) due to protection by minerals. Despite its importance for long-term carbon storage, the response of MAOC to changing climates in drylands, which cover more than 40% of the global land area, remains unexplored. Here we assess topsoil organic carbon fractions across global drylands using a standardized field survey in 326 plots from 25 countries and 6 continents. We find that soil biogeochemistry explained the majority of variation in both MAOC and POC. Both carbon fractions decreased with increases in mean annual temperature and reductions in precipitation, with MAOC responding similarly to POC. Therefore, our results suggest that ongoing climate warming and aridification may result in unforeseen carbon losses across global drylands, and that the protective role of minerals may not dampen these effects."
A more quiescent deep ocean under global warming,https://www.nature.com/articles/s41558-024-02075-2,nature_articles/images_2024/A more quiescent deep ocean under global warming.jpg,"Studies show climate change will alter the ocean, with increased surface layer kinetic energy. This work, using full ocean depth and high-resolution projections with a high-emission scenario, shows an overall ocean kinetic energy decrease due to a calmer deep ocean with weaker mesoscale eddies.","Shengpeng Wang, Zhao Jing, Bolan Gan",No publication date,Article,"The ocean is a magnificent reservoir of kinetic energy possessed by currents at diverse spatio-temporal scales. These currents transport heat and material, regulating the regional and global climate. It is generally thought that large-scale ocean circulations should become more energetic under global warming, especially in the ocean’s upper layer. However, using high-resolution global climate simulations, here we demonstrate that the total ocean kinetic energy is projected to be significantly reduced in a warming climate, despite overall acceleration of large-scale ocean circulations in the upper layer. This reduction is primarily attributed to weakened ocean mesoscale eddies in the deep ocean. Enhanced vertical stratification under global warming reduces the available potential energy stored in large-scale ocean circulations, diminishing its conversion into eddy kinetic energy. Our findings reveal a more quiescent deep ocean under global warming and suggest a crucial role of mesoscale eddies in determining the anthropogenic change of total ocean kinetic energy."
Decadal increases in carbon uptake offset by respiratory losses across northern permafrost ecosystems,https://www.nature.com/articles/s41558-024-02057-4,nature_articles/images_2024/Decadal increases in carbon uptake offset by respiratory losses across northern permafrost ecosystems.jpg,The future of carbon dynamics in the northern high latitudes is uncertain yet represents an important potential feedback under climate change. This study uses a comprehensive observational dataset to show an increasing carbon sink in non-permafrost systems; in permafrost systems uptake was offset by loss.,"Craig R. See, Anna-Maria Virkkala, Edward A. G. Schuur",No publication date,Article,"Tundra and boreal ecosystems encompass the northern circumpolar permafrost region and are experiencing rapid environmental change with important implications for the global carbon (C) budget. We analysed multi-decadal time series containing 302 annual estimates of carbon dioxide (CO2) flux across 70 permafrost and non-permafrost ecosystems, and 672 estimates of summer CO2flux across 181 ecosystems. We find an increase in the annual CO2sink across non-permafrost ecosystems but not permafrost ecosystems, despite similar increases in summer uptake. Thus, recent non-growing-season CO2losses have substantially impacted the CO2balance of permafrost ecosystems. Furthermore, analysis of interannual variability reveals warmer summers amplify the C cycle (increase productivity and respiration) at putatively nitrogen-limited sites and at sites less reliant on summer precipitation for water use. Our findings suggest that water and nutrient availability will be important predictors of the C-cycle response of these ecosystems to future warming."
Assisted tree migration can preserve the European forest carbon sink under climate change,https://www.nature.com/articles/s41558-024-02080-5,nature_articles/images_2024/Assisted tree migration can preserve the European forest carbon sink under climate change.jpg,Assisted migration is the artificial movement of species and populations to increase forest resilience. Here the authors model how targeted assisted migration can preserve or enhance the European forest carbon sink under future climate scenarios.,"Debojyoti Chakraborty, Albert Ciceu, Silvio Schueler",No publication date,Article,"Climate change threatens the role of European forests as a long-term carbon sink. Assisted migration aims to increase the resilience of forest tree populations to climate change, using species-specific climatic limits and local adaptations through transferring seed provenances. We modelled assisted migration scenarios for seven main European tree species and analysed the effects of species and seed provenance selection, accounting for environmental and genetic variations, on the annual above-ground carbon sink of regrowing juvenile forests. To increase forest resilience, coniferous trees need to be replaced by deciduous species over large parts of their distribution. If local seed provenances are used, this would result in a decrease of the current carbon sink (40 TgC yr−1) by 34–41% by 2061–2080. However, if seed provenances adapted to future climates are used, current sinks could be maintained or even increased to 48–60 TgC yr−1."
Cost-effectiveness of natural forest regeneration and plantations for climate mitigation,https://www.nature.com/articles/s41558-024-02068-1,nature_articles/images_2024/Cost-effectiveness of natural forest regeneration and plantations for climate mitigation.jpg,"It is important to understand the cost-effectiveness of natural regeneration and plantations, which are common reforestation methods for mitigation. The authors estimate and map abatement costs for the two approaches across low- and mid-income countries, helping to guide reforestation initiatives.","Jonah Busch, Jacob J. Bukoski, Jeffrey R. Vincent",No publication date,Analysis,"Mitigating climate change cost-effectively requires identifying least-cost-per-ton GHG abatement methods. Here, we estimate and map GHG abatement cost (US$ per tCO2) for two common reforestation methods: natural regeneration and plantations. We do so by producing and integrating new maps of implementation costs and opportunity costs of reforestation, likely plantation genus and carbon accumulation by means of natural regeneration and plantations, accounting for storage in harvested wood products. We find natural regeneration (46%) and plantations (54%) would each have lower abatement cost across about half the area considered suitable for reforestation of 138 low- and middle-income countries. Using the more cost-effective method at each location, the 30 year, time-discounted abatement potential of reforestation below US$50 per tCO2is 31.4 GtCO2(24.2–34.3 GtCO2below US$20–100 per tCO2)—44% more than natural regeneration alone or 39% more than plantations alone. We find that reforestation offers 10.3 (2.8) times more abatement below US$20 per tCO2(US$50 per tCO2) than the most recent IPCC estimate."
Asymmetries in the Southern Ocean contribution to global heat and carbon uptake,https://www.nature.com/articles/s41558-024-02066-3,nature_articles/images_2024/Asymmetries in the Southern Ocean contribution to global heat and carbon uptake.jpg,The Southern Ocean takes up substantial amounts of heat and carbon. Here the authors show that it has historically accounted for a much greater proportion of global ocean heat uptake—and link this to aerosols depressing uptake in northern oceans—but that future heat and carbon uptake will become more comparable.,"Richard G. Williams, Andrew J. S. Meijers, Pietro Salvi",No publication date,Article,"The Southern Ocean provides dominant contributions to global ocean heat and carbon uptake, which is widely interpreted as resulting from its unique upwelling and circulation. Here we show a large asymmetry in these contributions, with the Southern Ocean accounting for 83 ± 33% of global heat uptake versus 43 ± 3% of global ocean carbon uptake over the historical period in state-of-the-art climate models. Using single radiative forcing experiments, we demonstrate that this historical asymmetry is due to suppressed heat uptake by northern oceans from enhanced aerosol forcing. In future projections, such as SSP2-4.5 where greenhouse gases increasingly dominate radiative forcing, the Southern Ocean contributions to global heat and carbon uptake become more comparable, 52 ± 5% and 47 ± 4%, respectively. Hence, the past is not a reliable indicator of the future, with the northern oceans becoming important for heat uptake while the Southern Ocean remains important for both heat and carbon uptake."
Accelerated warming in the North Pacific since 2013,https://www.nature.com/articles/s41558-024-02088-x,nature_articles/images_2024/Accelerated warming in the North Pacific since 2013.jpg,"Climate change is increasing ocean temperature, particularly in the surface waters. Here the authors show that accelerated surface warming in the North Pacific in the past decade is driven by shoaling of the ocean mixed layer with some dampening by increased latent heat loss from the ocean.","Zeng-Zhen Hu, Michael J. McPhaden, Yunyun Liu",No publication date,Brief Communication,"Sea surface temperature increase in the global ocean exhibits marked spatial and temporal variations, with warming in the North Pacific significantly higher than in other basins since 2013. This accelerated warming is related to a shoaling of ocean surface mixed-layer depth and is partially dampened by an increase in anomalous net surface heat flux from the ocean. Among heat-flux components, latent heat flux is dominant."
Opportunities to strengthen Africa’s efforts to track national-level climate adaptation,https://www.nature.com/articles/s41558-024-02054-7,nature_articles/images_2024/Opportunities to strengthen Africa_s efforts to track national-level climate adaptation.jpg,"Tracking adaptation requires countries’ commitments as the baseline for measuring future progress. By analysing 65 African national adaptation documents, this research finds that most countries fail to provide internally consistent and operational plans, while efforts towards adequacy exist.","Andreea C. Nowak, Lucy Njuguna, Todd S. Rosenstock",No publication date,Analysis,"Tracking progress towards the Global Goal on Adaptation requires documentation of countries’ intentions, against which future progress can be measured. The extent to which existing national policy documents provide adequate baselines is unclear. We evaluated the adequacy of African Nationally Determined Contributions (NDCs) (N= 53) and National Adaptation Plans (NAPs) (N= 15) against three criteria—coverage, consistency and robustness—mapped to the adaptation cycle. Fifty-three percent of NAPs and 8% of NDCs cover all elements needed for providing sufficient baselines for tracking adaptation progress. Only 40% and 9% of the NAPs and NDCs, respectively, provide consistent links between climate risk assessment, planning, implementation and tracking. No document provided fully robust indicators to operationalize tracking. Notable efforts towards adequacy exist, especially in NAPs. The findings illustrate continental-scale advances and shortcomings for tracking progress, and emphasize opportunities in upcoming NDC revisions and NAP processes to enhance their coverage, consistency and robustness for future adaptation tracking."
New wheat breeding paradigms for a warming climate,https://www.nature.com/articles/s41558-024-02069-0,nature_articles/images_2024/New wheat breeding paradigms for a warming climate.jpg,"Given the importance of crop breeding and adaptation for future food security, the authors investigate yield response of wheat cultivars under warming. They find low adaptation to recent warming and low phenotype stability across environments, with further reductions expected under future climates.","Wei Xiong, Matthew P. Reynolds, Feng Chen",No publication date,Article,"Plant breeding has been successful in adapting crops worldwide with one of the latest challenges being adaption to warmer days and nights. Taking wheat as a case study, here we show current elite nurseries express a range of levels of heat adaptation. Generally, the higher the selection ratio for yield response under warming, the less stable the yield response across environments. Specifically, less than one-third of genotypes trialled adapted well to the 0.26 °C warming of the last decade, and the phenotypes were stable in only 26% of environments. With continued warming, selection ratio falls 8.5% and stability falls 8.7% for each 1 °C increase in local temperature. Overall, faced with more climate variability, breeders need to revisit their breeding strategies to integrate genetic diversity that confers climate resilience without penalties to productivity in favourable seasons."
Sea-level rise causes shorebird population collapse before habitats drown,https://www.nature.com/articles/s41558-024-02051-w,nature_articles/images_2024/Sea-level rise causes shorebird population collapse before habitats drown.jpg,The authors combine field data with models of coastal geomorphology and bird behaviour and dynamics to understand the impact of sea-level rise on shorebird populations. They show that habitat quality is already declining and that the current focus on habitat quantity loss can underestimate threats.,"Martijn van de Pol, Liam D. Bailey, Bruno J. Ens",No publication date,Article,"Sea-level rise will lead to widespread habitat loss if warming exceeds 2 °C, threatening coastal wildlife globally. Reductions in coastal habitat quality are also expected but their impact and timing are unclear. Here we combine four decades of field data with models of sea-level rise, coastal geomorphology, adaptive behaviour and population dynamics to show that habitat quality is already declining for shorebirds due to increased nest flooding. Consequently, shorebird population collapses are projected well before their habitat drowns in this UNESCO World Heritage Area. The existing focus on habitat loss thus severely underestimates biodiversity impacts of sea-level rise. Shorebirds will also suffer much sooner than previously thought, despite adapting by moving to higher grounds and even if global warming is kept below 2 °C. Such unavoidable and imminent biodiversity impacts imply that mitigation is now urgently needed to boost the resilience of marshes or provide flood-safe habitat elsewhere."
Collapsed upwelling projected to weaken ENSO under sustained warming beyond the twenty-first century,https://www.nature.com/articles/s41558-024-02061-8,nature_articles/images_2024/Collapsed upwelling projected to weaken ENSO under sustained warming beyond the twenty-first century.jpg,"How the El Niño–Southern Oscillation (ENSO) will change under sustained warming beyond the year 2100 is not well known. Here the authors show that while ENSO variability will exhibit diverse changes in the short term, continued warming will lead to a consistent decrease in variability in the long term.","Qihua Peng, Shang-Ping Xie, Clara Deser",No publication date,Article,"The El Niño–Southern Oscillation (ENSO) in a warming climate has been studied extensively, but the response beyond 2100 has received little attention. Here, using long-term model simulations, we find that while ENSO variability exhibits diverse changes in the short term, there is a robust reduction in ENSO variability by 2300. Continued warming beyond 2100 pushes sea surface temperature above the convective threshold over the eastern Pacific, causing collapsed mean equatorial upwelling with intensified deep convection. We show that the weakened thermocline feedback due to the collapsed upwelling and increased thermal expansion coefficient, along with enhanced thermodynamic damping, are crucial to reducing ENSO amplitude under sustained warming. Our results suggest a threshold behaviour in the tropical Pacific, where a convective atmosphere over the eastern equatorial Pacific causes dramatic shifts in ENSO variability. This threshold is not crossed under low-emission scenarios."
Climate-driven deoxygenation of northern lakes,https://www.nature.com/articles/s41558-024-02058-3,nature_articles/images_2024/Climate-driven deoxygenation of northern lakes.jpg,"The changing climate threatens water quality in lakes, particularly oxygen levels. Here the authors present evidence for northern lakes of rapidly reducing oxygen levels, mainly driven by longer stratification in the warm season, with implications for lake ecosystems.","Joachim Jansen, Gavin L. Simpson, Yves T. Prairie",No publication date,Article,"Oxygen depletion constitutes a major threat to lake ecosystems and the services they provide. Most of the world’s lakes are located >45° N, where accelerated climate warming and elevated carbon loads might severely increase the risk of hypoxia, but this has not been systematically examined. Here analysis of 2.6 million water quality observations from 8,288 lakes shows that between 1960 and 2022, most northern lakes experienced rapid deoxygenation strongly linked to climate-driven prolongation of summer stratification. Oxygen levels deteriorated most in small lakes (<10 ha) owing to their greater volumetric oxygen demand and surface warming rates, while the largest lakes gained oxygen under minimal stratification changes and improved aeration at spring overturns. Seasonal oxygen consumption rates declined, despite widespread browning. Proliferating anoxia enhanced seasonal internal loading of C, P and N but depleted P long-term, indicating that deoxygenation can exhaust redox-sensitive fractions of sediment nutrient reservoirs."
Limits on modelling the thermal sensitivity of Wolbachia,https://www.nature.com/articles/s41558-024-02062-7,No image,No description,"Perran A. Ross, Ary A. Hoffmann",No publication date,Matters Arising,
North Atlantic–Pacific salinity contrast enhanced by wind and ocean warming,https://www.nature.com/articles/s41558-024-02033-y,nature_articles/images_2024/North Atlantic_Pacific salinity contrast enhanced by wind and ocean warming.jpg,"Ocean salinity changes are thought to be dominated by freshwater fluxes. Here the authors show that amplification of the Atlantic–Pacific salinity contrast also involves wind- and ocean warming-driven processes, with larger salinity increases in the North Atlantic, relative to the North Pacific.","Ying Lu, Yuanlong Li, Fan Wang",No publication date,Article,"High salinities in the Atlantic and low salinities in the Pacific are critical ocean features, impacting ocean circulations and climate. Here, using observational data, we reveal that the Atlantic–Pacific salinity contrast has amplified during the past half-century. Notably, in the 0–800 m, 20°–40° N band, the Atlantic–Pacific salinity contrast increased by 5.9% ± 0.6% since 1965. A decomposition of heaving and spicing modes suggests vital contributions of wind and ocean warming, in addition to known surface freshwater fluxes. Specifically, ocean surface warming leads to poleward migration of thermocline outcrop zones, while surface wind changes cause upper-layer convergence in mid-latitudes. These processes lead to substantial upper-layer salinity increases in the North Atlantic but have much weaker signatures in the North Pacific, determined by the inter-basin difference in climatological salinities. This work highlights the complexity of ocean salinity response to climate change, underscoring the unexpected importance of wind- and heat-driven processes in the Atlantic–Pacific salinity contrast."
Contrasting fast and slow intertropical convergence zone migrations linked to delayed Southern Ocean warming,https://www.nature.com/articles/s41558-024-02034-x,nature_articles/images_2024/Contrasting fast and slow intertropical convergence zone migrations linked to delayed Southern Ocean warming.jpg,"How the intertropical convergence zone (ITCZ) changes has strong effects on tropical regions. Here the authors show that while the ITCZ moves northwards over the first one to two decades of CO2 emissions, the long-term migration is southward, linked to delayed surface warming in the Southern Ocean.","Wei Liu, Shouwei Li, Antony P. Thomas",No publication date,Article,"Migrations of the intertropical convergence zone (ITCZ) have significant impacts on tropical climate and society. Here we examine the ITCZ migration caused by CO2increase using climate model simulations. During the first one to two decades, we find a northward ITCZ displacement primarily related to an anomalous southward atmospheric cross-equatorial energy transport. Over the next hundreds or thousands of years, the ITCZ moves south. This long-term migration is linked to delayed surface warming and reduced ocean heat uptake in the Southern Ocean, which alters the interhemispheric asymmetry of ocean heat uptake and creates a northward atmospheric cross-equatorial energy transport anomaly. The southward ITCZ shift, however, is reduced by changes in the net energy input to the atmosphere at the equator by about two-fifths. Our findings highlight the importance of Southern Ocean heat uptake to long-term ITCZ evolution by showing that the (quasi-)equilibrium ITCZ response is opposite to the transient ITCZ response."
Widespread misestimates of greenhouse gas emissions suggest low carbon competence,https://www.nature.com/articles/s41558-024-02032-z,nature_articles/images_2024/Widespread misestimates of greenhouse gas emissions suggest low carbon competence.jpg,"Individual actions are important to reduce emissions, yet consumers’ carbon incompetence may lead to ineffective efforts. This study demonstrates the consistent inaccuracy in assessing emissions of behaviours, firms and industries, which may be driven by lack of information or expertise.","Eric J. Johnson, Eli Rosen Sugerman, Michael W. Morris",No publication date,Article,"As concern with climate change increases, people seek to behave and consume sustainably. This requires understanding which behaviours, firms and industries have the greatest impact on emissions. Here we ask if people are knowledgeable enough to make choices that align with growing sustainability intentions. Across five studies, we (1) demonstrate that accuracy of individuals’ emissions-related estimates is limited, (2) provide evidence that this misestimation is consistent with a cognitive process of attribute substitution and (3) identify conditions that do (and do not) moderate estimation accuracy. Our findings suggest that individuals’ efficacy as consumers, investors and citizens is currently hampered by their misjudgements of carbon impact. We advocate accessible and easily understandable information that highlights the causal impact of consumption decisions to facilitate climate action."
Climate change to exacerbate the burden of water collection on women’s welfare globally,https://www.nature.com/articles/s41558-024-02037-8,nature_articles/images_2024/Climate change to exacerbate the burden of water collection on women_s welfare globally.jpg,"Water scarcity is becoming increasingly severe under climate change, and women often bear most of the burden of collecting water. This research finds that both temperature rises and reduced precipitation increase women’s daily water collection time, thereby undermining their welfare globally.","Robert Carr, Maximilian Kotz, Leonie Wenz",No publication date,Article,"Climate change is aggravating water scarcity worldwide. In rural households lacking access to running water, women often bear the responsibility for its collection, with adverse effects on their well being through long daily time commitments, physical strain and mental distress. Here we show that rising temperatures will exacerbate this water collection burden globally. Using fixed-effects regression, we analyse the effect of climate conditions on self-reported water collection times for 347 subnational regions across four continents from 1990 to 2019. Historically, a 1 °C temperature rise increased daily water collection times by 4 minutes. Reduced precipitation historically increased water collection time, most strongly where precipitation levels were low or fewer women employed. Accordingly, due to warming by 2050, daily water collection times for women without household access could increase by 30% globally and up to 100% regionally, under a high-emissions scenario. This underscores a gendered dimension of climate impacts, which undermines womens’ welfare."
Biodiversity buffers the response of spring leaf unfolding to climate warming,https://www.nature.com/articles/s41558-024-02035-w,nature_articles/images_2024/Biodiversity buffers the response of spring leaf unfolding to climate warming.jpg,"The authors combine 393,139 forest inventory plots with satellite data to understand the impact of biodiversity on the sensitivity of spring leaf-out dates to temperature (ST). They show that high diversity significantly weakens ST, a relationship that Earth system models largely fail to reproduce.","Pengju Shen, Xiaoyue Wang, Chaoyang Wu",No publication date,Article,"Understanding the sensitivity of spring leaf-out dates to temperature (ST) is integral to predicting phenological responses to climate warming and the consequences for global biogeochemical cycles. While variation inSThas been shown to be influenced by local climate adaptations, the impact of biodiversity remains unknown. Here we combine 393,139 forest inventory plots with satellite-derivedSTacross the northern hemisphere during 2001–2022 to show that biodiversity greatly affects spatial variation inSTand even surpasses the importance of climate variables. High tree diversity significantly weakenedST, possibly driven by changes in root depth and soil processes. We show that current Earth system models fail to reproduce the observed negative correlation betweenSTand biodiversity, with important implications for phenological responses under future pathways. Our results highlight the need to incorporate the buffering effects of biodiversity to better understand the impact of climate warming on spring leaf unfolding and carbon uptake."
Diminished efficacy of regional marine cloud brightening in a warmer world,https://www.nature.com/articles/s41558-024-02046-7,nature_articles/images_2024/Diminished efficacy of regional marine cloud brightening in a warmer world.jpg,Regional marine cloud brightening (MCB) has been proposed as a form of geoengineering. Here the authors show that a regional MCB aiming to reduce warming in the Western United States under today’s conditions would be less efficient under warmer conditions and would exaggerate warming in other regions.,"Jessica S. Wan, Chih-Chieh Jack Chen, Katharine Ricke",No publication date,Article,"Marine cloud brightening (MCB) is a geoengineering proposal to cool atmospheric temperatures and reduce climate change impacts. As large-scale approaches to stabilize global mean temperatures pose governance challenges, regional interventions may be more attractive near term. Here we investigate the efficacy of regional MCB in the North Pacific to mitigate extreme heat in the Western United States. Under present-day conditions, we find MCB in the remote mid-latitudes or proximate subtropics reduces the relative risk of dangerous summer heat exposure by 55% and 16%, respectively. However, the same interventions under mid-century warming minimally reduce or even increase heat stress in the Western United States and across the world. This loss of efficacy may arise from a state-dependent response of the Atlantic Meridional Overturning Circulation to both anthropogenic warming and regional MCB. Our result demonstrates a risk in assuming that interventions effective under certain conditions will remain effective as the climate continues to change."
Extreme weather events do not increase political parties' environmental attention,https://www.nature.com/articles/s41558-024-02024-z,nature_articles/images_2024/Extreme weather events do not increase political parties_ environmental attention.jpg,"Addressing the consequences of climate change requires political attention and leadership. However, this study shows that apart from Green parties, political parties do not increase their attention to environmental issues following extreme weather events.","Tim Wappenhans, António Valentim, Lukas F. Stoetzer",No publication date,Brief Communication,"Exposure to extreme weather events can make people more aware of environmental changes; however, it remains unclear how such events influence politicians’ behaviour. Combining supervised learning algorithms on over 260,000 press releases by European parties with a difference-in-differences design, we find that apart from Green parties, extreme weather events do not increase attention towards environmental issues. This suggests the consequences of climate change might not directly increase political attention."
Early life cold and heat exposure impacts white matter development in children,https://www.nature.com/articles/s41558-024-02027-w,nature_articles/images_2024/Early life cold and heat exposure impacts white matter development in children.jpg,"Using magnetic resonance imaging assessment of 2,681 children from the Netherlands, the authors investigate effects of cold and heat exposure during pregnancy, infancy and childhood. They found that these exposures can have lasting impacts on white matter microstructure at preadolescence.","Laura Granés, Esmée Essers, Mònica Guxens",No publication date,Article,"Prenatal life and childhood represent periods that are vulnerable to environmental exposures. Both cold and heat may have negative impacts on children’s mental health and cognition, but the underlying neural mechanisms are unknown. Here, by a magnetic resonance imaging assessment of 2,681 children from the Netherlands Generation R birth cohort, we show that heat exposure during infancy and toddlerhood as well as cold exposure during pregnancy and infancy are associated with higher mean diffusivity at preadolescence, indicative of reduced myelination and maturation of white matter microstructure. No associations for fractional anisotropy were observed. Children living in poorer neighbourhoods were more vulnerable to cold and heat exposure. Our findings suggest that cold and heat exposure in periods of rapid brain development may have lasting impacts on children’s white matter microstructure, a risk that must be considered in the context of ongoing climate change."
A decrease in radiative forcing and equivalent effective chlorine from hydrochlorofluorocarbons,https://www.nature.com/articles/s41558-024-02038-7,nature_articles/images_2024/A decrease in radiative forcing and equivalent effective chlorine from hydrochlorofluorocarbons.jpg,"Hydrochlorofluorocarbons are important ozone-depleting substances. Here the authors show that the radiative forcing and equivalent effective chlorine from hydrochlorofluorocarbons has decreased in recent years, 5 years earlier than expected.","Luke M. Western, John S. Daniel, Stephen A. Montzka",No publication date,Brief Communication,"The Montreal Protocol and its successive amendments have been successful in curbing emissions of ozone-depleting substances and potent greenhouse gases via production/consumption controls. Here we show that the radiative forcing and equivalent effective chlorine from hydrochlorofluorocarbons has decreased from 61.75 mW m−2and 321.69 ppt, respectively, since 2021, 5 years before the most recent projected decrease. This important milestone demonstrates the benefits of the Protocol for mitigating climate change and stratospheric ozone layer loss."
Reducing sectoral hard-to-abate emissions to limit reliance on carbon dioxide removal,https://www.nature.com/articles/s41558-024-02025-y,nature_articles/images_2024/Reducing sectoral hard-to-abate emissions to limit reliance on carbon dioxide removal.jpg,"Moving towards net-zero emissions requires carbon dioxide removal (CDR) technologies, which bring environmental and socioeconomic risks. This study reveals that demand and technological interventions in hard-to-abate sectors help to achieve net-zero targets with less reliance on CDR.","Oreane Y. Edelenbosch, Andries F. Hof, Detlef P. van Vuuren",No publication date,Article,"To reach net-zero greenhouse gas targets, carbon dioxide removal (CDR) technologies are required to compensate for residual emissions in the hard-to-abate sectors. However, dependencies on CDR technologies involve environmental, technical and social risks, particularly related to increased land requirements for afforestation and bioenergy crops. Here, using scenarios consistent with the 1.5 °C target, we show that demand and technological interventions can substantially lower emission levels in four hard-to-abate sectors (industry, agriculture, buildings and transport) and reduce reliance on the use of bioenergy with carbon capture and storage. Specifically, demand measures and technology-oriented measures could limit peak annual bioenergy with carbon capture and storage use to 0.5–2.2 GtCO2e per year and 1.9–7.0 GtCO2e per year, respectively, compared with 10.3 GtCO2e per year in the default 1.5 °C scenario. Dietary change plays a critical role in the demand measures given its large share in residual agricultural emissions."
Increasing numbers of global change stressors reduce soil carbon worldwide,https://www.nature.com/articles/s41558-024-02019-w,nature_articles/images_2024/Increasing numbers of global change stressors reduce soil carbon worldwide.jpg,"Soil carbon storage is vulnerable to various climatic and anthropogenic global change stressors (for example drought, warming, land-use intensification). Here the authors show that multiple stress factors act simultaneously to reduce soil carbon storage and persistence across global biomes.","Tadeo Sáez-Sandino, Fernando T. Maestre, Manuel Delgado-Baquerizo",No publication date,Article,"Soils support a vast amount of carbon (C) that is vulnerable to climatic and anthropogenic global change stressors (for example, drought and human-induced nitrogen deposition). However, the simultaneous effects of an increasing number of global change stressors on soil C storage and persistence across ecosystems are virtually unknown. Here, using 1,880 surface soil samples from 68 countries across all continents, we show that increases in the number of global change stressors simultaneously exceeding medium–high levels of stress (that is, relative to their maximum levels observed in nature) are negatively and significantly correlated with soil C stocks and mineral association across global biomes. Soil C is particularly vulnerable in low-productivity ecosystems (for example, deserts), which are subjected to a greater number of global change stressors exceeding medium–high levels of stress simultaneously. Taken together, our work indicates that the number of global change stressors is a crucial factor for soil C storage and persistence worldwide."
Climate-driven disturbances amplify forest drought sensitivity,https://www.nature.com/articles/s41558-024-02022-1,nature_articles/images_2024/Climate-driven disturbances amplify forest drought sensitivity.jpg,"The authors quantify how climate change-related disturbances—drought, fires and insect outbreaks—impact the sensitivity of primary productivity to subsequent water stress. They show significant increases in sensitivity following drought and fire, leading to decreased terrestrial carbon uptake.","Meng Liu, Anna T. Trugman, William R. L. Anderegg",No publication date,Article,"Forests are a major terrestrial carbon sink, but the increasing frequency and intensity of climate-driven disturbances such as droughts, fires and biotic agent outbreaks is threatening carbon uptake and sequestration. Determining how climate-driven disturbances may alter the capacity of forest carbon sinks in a changing climate is crucial. Here we show that the sensitivity of gross primary productivity to subsequent water stress increased significantly after initial drought and fire disturbances in the conterminous United States. Insect outbreak events, however, did not have significant impacts. Hot and dry environments generally exhibited increased sensitivity. Estimated ecosystem productivity and terrestrial carbon uptake decreased markedly with future warming scenarios due to the increased sensitivity to water stress. Our results highlight that intensifying disturbance regimes are likely to further impact forest sustainability and carbon sequestration, increasing potential risks to future terrestrial carbon sinks and climate change mitigation."
Accounting for Pacific climate variability increases projected global warming,https://www.nature.com/articles/s41558-024-02017-y,nature_articles/images_2024/Accounting for Pacific climate variability increases projected global warming.jpg,"Internal variability can strongly influence global temperature trends. Here the authors show that if the internal variability in the eastern tropical Pacific is removed from recent trends, the constrained projected warming with future CO2 emissions is higher than currently expected.","Yongxiao Liang, Nathan P. Gillett, Adam H. Monahan",No publication date,Article,"Observational constraint methods based on the relationship between the past global warming trend and projected warming across climate models were used to reduce uncertainties in projected warming by the Intergovernmental Panel on Climate Change. Internal climate variability in the eastern tropical Pacific associated with the so-called pattern effect weakens this relationship and has reduced the observed warming trend over recent decades. Here we show that regressing out this variability before applying the observed global mean warming trend as a constraint results in higher and narrower twenty-first century warming ranges than other methods. Whereas the Intergovernmental Panel on Climate Change assessed that warming is unlikely to exceed 2 °C under a low-emissions scenario, our results indicate that warming is likely to exceed 2 °C under the same scenario, and hence, limiting global warming to well below 2 °C will be harder than previously anticipated. However, the reduced uncertainties in these projections could benefit adaptation planning."
