Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Climate change impacts the vertical structure of marine ecosystem thermal ranges,https://www.nature.com/articles/s41558-022-01476-5,nature_articles/images_2022/Climate change impacts the vertical structure of marine ecosystem thermal ranges.jpg,"The authors use daily data to understand current thermal conditions across ocean depths and project changes under various future scenarios. They show varying responses in thermal range shifts on the basis of depth, highlighting complexities in predicting marine life habitat under global change.","Yeray Santana-Falcón, Roland Séférian",No publication date,Article,"Temperature drives global ocean patterns of biodiversity, shaping thermal niches through thresholds of thermal tolerance. Global warming is predicted to change thermal range bounds, yet research has primarily focused on temperature at the sea surface, while knowledge of changes through the depths of the water column is lacking. Here, using daily observations from ocean sites and model simulations, we track shifts in ocean temperatures, focusing on the emergence of thermal ranges whose future lower bounds exceed current upper bounds. These emerge below 50 m depth as early as ~2040 with high anthropogenic emissions, yet are delayed several decades for reduced emission scenarios. By 2100, concomitant changes in both lower and upper boundaries can expose pelagic ecosystems to thermal environments never experienced before. These results suggest the redistribution of marine species might differ across depth, highlighting a much more complex picture of the impact of climate change on marine ecosystems."
Global decline of pelagic fauna in a warmer ocean,https://www.nature.com/articles/s41558-022-01479-2,nature_articles/images_2022/Global decline of pelagic fauna in a warmer ocean.jpg,"The authors compile an underwater sonar database to understand the current and future distribution of pelagic fauna in the world’s oceans. They show loss of 3–22% of these fauna in low and mid latitudes under high-emissions scenarios, with impact reduced to less than half if global warming is contained below 2 °C.","Alejandro Ariza, Matthieu Lengaigne, Arnaud Bertrand",No publication date,Article,"Pelagic fauna is expected to be impacted under climate change according to ecosystem simulations. However, the direction and magnitude of the impact is still uncertain and still not corroborated by observation-based statistical studies. Here we compile a global underwater sonar database and 20 ocean climate projections to predict the future distribution of sound-scattering fauna around the world’s oceans. We show that global pelagic fauna will be seriously compromised by the end of the twenty-first century if we continue under the current greenhouse emission scenario. Low and mid latitudes are expected to lose from 3% to 22% of animal biomass due to the expansion of low-productive systems, while higher latitudes would be populated by present-day temperate fauna, supporting results from ecosystem simulations. We further show that strong mitigation measures to contain global warming below 2 °C would reduce these impacts to less than half."
Consistent and replicable estimation of bilateral climate finance,https://www.nature.com/articles/s41558-022-01482-7,nature_articles/images_2022/Consistent and replicable estimation of bilateral climate finance.jpg,A reliable and consistent inventory is important for the international community to track and promote the progress of climate finance. A machine learning classifier reveals that the current framework may overestimate the actual number of bilateral climate finance projects.,"Malte Toetzke, Anna Stünzi, Florian Egli",No publication date,Brief Communication,"International climate finance is key to achieving the goals of the Paris Agreement. Here we develop a machine learning classifier to identify international climate finance from 2.7 million official development assistance projects between 2000 and 2019, resulting in a consistent and replicable inventory of 82,023 bilateral climate finance projects (US$80 billion). Our findings reinforce concerns that the actual numbers may be much lower than current estimates made with Rio markers."
Climate change increases global risk to urban forests,https://www.nature.com/articles/s41558-022-01465-8,nature_articles/images_2022/Climate change increases global risk to urban forests.jpg,"Assessing 3,129 species of trees and shrubs found in 164 global urban areas shows that over half of the species currently experience non-ideal climates. They project increases in risk due to climate change by 2050 and highlight cities where all species are at risk.","Manuel Esperon-Rodriguez, Mark G. Tjoelker, Rachael V. Gallagher",No publication date,Article,"Climate change threatens the health and survival of urban trees and the various benefits they deliver to urban inhabitants. Here, we show that 56% and 65% of species in 164 cities across 78 countries are currently exceeding temperature and precipitation conditions experienced in their geographic range, respectively. We assessed 3,129 tree and shrub species, using three metrics related to climate vulnerability: exposure, safety margin and risk. By 2050 under Representative Concentration Pathway 6.0, 2,387 (76%) and 2,220 (70%) species will be at risk from projected changes in mean annual temperature and annual precipitation, respectively. Risk is predicted to be greatest in cities at low latitudes—such as New Delhi and Singapore—where all urban tree species are vulnerable to climate change. These findings aid the evaluation of the impacts of climate change to secure long-term benefits provided by urban forests."
Increased drought effects on the phenology of autumn leaf senescence,https://www.nature.com/articles/s41558-022-01464-9,nature_articles/images_2022/Increased drought effects on the phenology of autumn leaf senescence.jpg,"The authors use long-term ground and satellite data to reveal the impact of drought on autumn date of foliar senescence (DFS). They link increased drought impacts to precipitation changes and plant functional traits and project earlier DFS by the end of the century, particularly at high latitudes.","Chaoyang Wu, Jie Peng, Quansheng Ge",No publication date,Article,"Global warming delays the autumn date of foliar senescence (DFS) in recent decades, with positive implications for growing season length and therefore global carbon storage. However, warming-associated drought, leading to water limitation, may conversely stimulate earlier DFS. Using ground observations since 1940s and 34 years of satellite greenness data (1982‒2015) over the Northern Hemisphere (>30° N), we show the increased impact of drought on DFS. Earlier DFS is linked to decreased precipitation under warming and weaker drought resistance associated with various plant functional traits. For example, isohydric plants with strict regulation of water status may drop leaves fast during droughts. We derive an improved set of phenology models based on this influence and project earlier DFS by the end of the century, particularly at high latitudes (>50° N). Our results limit uncertainties in the later end of plant growth with warming, aiding estimation of carbon uptake of terrestrial ecosystems."
Weakening of the Atlantic Niño variability under global warming,https://www.nature.com/articles/s41558-022-01453-y,nature_articles/images_2022/Weakening of the Atlantic Niño variability under global warming.jpg,"The Atlantic Niño is an important mode of tropical climate variability, but how it reacts to climate change is not well known due to model biases. Here the authors show a robust weakening of the Atlantic Niño of up to 24–48% under high emissions until the end of the century.","Lander R. Crespo, Arthur Prigent, Emilia Sánchez-Gómez",No publication date,Article,"The Atlantic Niño is one of the most important patterns of interannual tropical climate variability, but how climate change will influence this pattern is not well known due to large climate model biases. Here we show that state-of-the-art climate models robustly predict a weakening of Atlantic Niños in response to global warming, mainly due to a decoupling of subsurface and surface temperature variations as the upper equatorial Atlantic Ocean warms. This weakening is predicted by most (>80%) models in the Coupled Model Intercomparison Project Phases 5 and 6 under the highest emission scenarios. Our results indicate a reduction in variability by the end of the century by 14%, and as much as 24–48% when accounting for model errors using a simple emergent constraint analysis. Such a weakening of Atlantic Niño variability will potentially impact climate conditions and the skill of seasonal predictions in many regions."
Suppressed Atlantic Niño/Niña variability under greenhouse warming,https://www.nature.com/articles/s41558-022-01444-z,nature_articles/images_2022/Suppressed Atlantic Niño_Niña variability under greenhouse warming.jpg,"The Atlantic Niño/Niña is an important mode of tropical climate variability, but how it changes with global warming is not clear. Here the authors use a comprehensive model ensemble to show that the Atlantic Niño/Niña system will probably weaken under greenhouse warming.","Yun Yang, Lixin Wu, Tao Geng",No publication date,Article,"The Atlantic Niño/Niña is a dominant mode of interannual variability peaking in boreal summer with substantial climate impacts. How the Atlantic Niño/Niña sea surface temperature (SST) variability may change under greenhouse warming remains unclear. Here we find a robust suppression in future Atlantic Niño/Niña variability in models that simulate a reasonable mean climatology of the equatorial Atlantic. Under greenhouse warming, the equatorial Atlantic atmosphere becomes more stable, reducing sensitivity of the equatorial zonal winds to the zonal SST gradient; further, weakened trade winds lead to a deepened thermocline in the east, reducing SST sensitivity to thermocline anomalies. These changes feed into Bjerknes feedback to cause suppression in Atlantic Niño/Niña SST variability. These findings are in stark contrast to the Pacific and the Indian Ocean where El Niño/La Niña SST variability and strong Indian Ocean Dipole variability are projected to increase."
Determining the credibility of commitments in international climate policy,https://www.nature.com/articles/s41558-022-01454-x,nature_articles/images_2022/Determining the credibility of commitments in international climate policy.jpg,"The success of international climate cooperation relies on whether national commitments are believable under the Paris Agreement. Based on the survey with experienced climate policy professionals, the authors explore the determinants of credibility of national commitments.","David G. Victor, Marcel Lumkowsky, Astrid Dannenberg",No publication date,Article,"The Paris Agreement on climate change aims to improve cooperation by allowing governments to set their own commitments. Its success hinges on whether governments and investors believe those national commitments. To assess credibility, we interrogate a large novel sample of climate policy elites with decades of experience and well-placed to evaluate whether nations’ policy pledges are aligned with what they are politically and administratively able to implement. This expert assessment reveals that countries making the boldest pledges are also making the most credible pledges, contrasting theoretical warnings of a trade-off between ambition and credibility. We find that the quality of national political institutions is the largest explanator of the variation in credibility, and Europe’s credibility is exceptionally high. We also find that economic factors, such as the costs and benefits of controlling emissions, are statistically unimportant in explaining the credibility of national pledges to cooperate."
Widespread irreversible changes in surface temperature and precipitation in response to CO2 forcing,https://www.nature.com/articles/s41558-022-01452-z,nature_articles/images_2022/Widespread irreversible changes in surface temperature and precipitation in response to CO2 forcing.jpg,"For some parts of the climate system, the response to declining CO2 concentrations does not mirror that during the preceding increase. Here the authors quantify this effect for temperature and precipitation, and show that large areas of the world show an asymmetric response to CO2 forcing.","Soong-Ki Kim, Jongsoo Shin, Sang-Wook Yeh",No publication date,Article,"Some climate variables do not show the same response to declining atmospheric CO2concentrations as before the preceding increase. A comprehensive understanding of this hysteresis effect and its regional patterns is, however, lacking. Here we use an Earth system model with an idealized CO2removal scenario to show that surface temperature and precipitation exhibit globally widespread irreversible changes over a timespan of centuries. To explore the climate hysteresis and reversibility on a regional scale, we develop a quantification method that visualizes their spatial patterns. Our experiments project that 89% and 58% of the global area experiences irreversible changes in surface temperature and precipitation, respectively. Strong irreversible response of surface temperature is found in the Southern Ocean, Arctic and North Atlantic Ocean and of precipitation in the tropical Pacific, global monsoon regions and the Himalayas. These global hotspots of irreversible changes can indicate elevated risks of negative impacts on developing countries."
Selection counteracts developmental plasticity in body-size responses to climate change,https://www.nature.com/articles/s41558-022-01457-8,nature_articles/images_2022/Selection counteracts developmental plasticity in body-size responses to climate change.jpg,"The authors reveal the complex interplay of factors influencing climate-related body-size changes in tree swallows. Nest warming increased chick size and success yet adult structural size decreased, and mass of males decreased but females did not, the latter linked to reproduction trade-offs.","J. Ryan Shipley, Cornelia W. Twining, David W. Winkler",No publication date,Article,"Body-size reductions are a pervasive response to climate change, and body size is a central trait linking together multiple axes of ecology, physiology and life history. Using a combination of three decades of data and controlled experiments, we show that male and female tree swallows (Tachycineta bicolor) have become smaller structurally, despite chicks growing larger under warmer nest temperatures and larger chicks being more likely to return as adults. We find that adult structural size trends are associated with warmer overwintering conditions, rather than the nestling period. Further, adult male body mass trends depend on climate conditions during spring migration; male breeding mass decreased by 4%, whereas female mass was unchanged. This may be explained by the demands of reproduction, as lighter females produce fewer offspring. This work highlights the complex interactions that shape relationships between traits and fitness, which will be critical for predicting evolutionary responses in future environments."
Permafrost thaw drives surface water decline across lake-rich regions of the Arctic,https://www.nature.com/articles/s41558-022-01455-w,nature_articles/images_2022/Permafrost thaw drives surface water decline across lake-rich regions of the Arctic.jpg,"The Arctic lowlands are characterized by a large number of lakes that cover a substantial part of the surface in some regions. Here, the authors apply a machine learning approach to satellite data to show that permafrost thaw since 2000 has caused a decline in surface water in these regions.","Elizabeth E. Webb, Anna K. Liljedahl, Jeremy W. Lichstein",No publication date,Article,"Lakes constitute 20–40% of Arctic lowlands, the largest surface water fraction of any terrestrial biome. These lakes provide crucial habitat for wildlife, supply water for remote Arctic communities and play an important role in carbon cycling and the regional energy balance. Recent evidence suggests that climate change is shifting these systems towards long-term wetting (lake formation or expansion) or drying. The net direction and cause of these shifts, however, are not well understood. Here, we present evidence for large-scale drying across lake-rich regions of the Arctic over the past two decades (2000–2021), a trend that is correlated with increases in annual air temperature and autumn rain. Given that increasing air temperatures and autumn rain promote permafrost thaw, our results indicate that permafrost thaw is leading to widespread surface water decline, challenging models that do not predict a net decrease in lake area until the mid-twenty-first or twenty-second centuries."
Greenland ice sheet climate disequilibrium and committed sea-level rise,https://www.nature.com/articles/s41558-022-01441-2,nature_articles/images_2022/Greenland ice sheet climate disequilibrium and committed sea-level rise.jpg,"Greenland ice sheet melt is currently the largest single contributor to sea-level rise. This work combines observations and theory to show that Greenland ice sheet imbalance with recent climate (2000–2019) has already committed at least 3.3% ice volume loss, equivalent to 274 mm of global sea-level rise.","Jason E. Box, Alun Hubbard, Robert S. Fausto",No publication date,Article,"Ice loss from the Greenland ice sheet is one of the largest sources of contemporary sea-level rise (SLR). While process-based models place timescales on Greenland’s deglaciation, their confidence is obscured by model shortcomings including imprecise atmospheric and oceanic couplings. Here, we present a complementary approach resolving ice sheet disequilibrium with climate constrained by satellite-derived bare-ice extent, tidewater sector ice flow discharge and surface mass balance data. We find that Greenland ice imbalance with the recent (2000–2019) climate commits at least 274 ± 68 mm SLR from 59 ± 15 × 103km2ice retreat, equivalent to 3.3 ± 0.9% volume loss, regardless of twenty-first-century climate pathways. This is a result of increasing mass turnover from precipitation, ice flow discharge and meltwater run-off. The high-melt year of 2012 applied in perpetuity yields an ice loss commitment of 782 ± 135 mm SLR, serving as an ominous prognosis for Greenland’s trajectory through a twenty-first century of warming."
A climate risk index for marine life,https://www.nature.com/articles/s41558-022-01437-y,nature_articles/images_2022/A climate risk index for marine life.jpg,"The authors develop a climate risk index for marine species under two emission scenarios and find that exploited species in low-income countries have the greatest risk under the high emissions scenario. Mitigating emissions reduces risks, enhances ecosystem stability and benefits low-income countries that depend on fisheries.","Daniel G. Boyce, Derek P. Tittensor, Boris Worm",No publication date,Article,"Climate change is impacting virtually all marine life. Adaptation strategies will require a robust understanding of the risks to species and ecosystems and how those propagate to human societies. We develop a unified and spatially explicit index to comprehensively evaluate the climate risks to marine life. Under high emissions (SSP5-8.5), almost 90% of ~25,000 species are at high or critical risk, with species at risk across 85% of their native distributions. One tenth of the ocean contains ecosystems where the aggregated climate risk, endemism and extinction threat of their constituent species are high. Climate change poses the greatest risk for exploited species in low-income countries with a high dependence on fisheries. Mitigating emissions (SSP1-2.6) reduces the risk for virtually all species (98.2%), enhances ecosystem stability and disproportionately benefits food-insecure populations in low-income countries. Our climate risk assessment can help prioritize vulnerable species and ecosystems for climate-adapted marine conservation and fisheries management efforts."
Biophysical and economic constraints on China’s natural climate solutions,https://www.nature.com/articles/s41558-022-01432-3,nature_articles/images_2022/Biophysical and economic constraints on China_s natural climate solutions.jpg,"Managing natural systems to mitigation climate change is a key strategy for limiting warming. In China, such natural climate solutions could offset 6% of CO2 emissions during 2020–2030, contributing to mitigation goals but highlighting the importance of emissions reductions.","Nan Lu, Hanqin Tian, Pete Smith",No publication date,Article,"Natural climate solutions (NCS) are strategies for climate mitigation in the land sector that increase carbon storage or avoid GHG emissions. Here we estimate China’s historic NCS mitigation at 0.6 (0.5–0.7) PgCO2e yr−1(95% CI) during 2000–2020 (8% of fossil CO2emissions in the contemporary period). Through new NCS activities, the future maximum potential for NCS is projected at 0.6 (0.3–1.0) PgCO2e yr−1(6% of fossil CO2emissions) during 2020–2030 and 1.0 (0.6–1.4) PgCO2e yr−1during 2020–2060. Of the future NCS potentials, 26–31%, 62–65% and 90–91% can be achieved at mitigation costs of US$10, US$50 and US$100 (MgCO2e)−1, respectively. Thus, NCS can contribute substantially to China’s Nationally Determined Contributions over the next 10 to 40 years but require a national strategy to reach climate goals and ensure co-benefits for people and nature."
Increased extreme swings of Atlantic intertropical convergence zone in a warming climate,https://www.nature.com/articles/s41558-022-01445-y,nature_articles/images_2022/Increased extreme swings of Atlantic intertropical convergence zone in a warming climate.jpg,"The Atlantic intertropical convergence zone can experience extreme northward shifts, with resultant precipitation changes. Model projections show the frequency of these extreme shifts will increase under climate change, driven by faster sea surface warming north of the Equator.","Yi Liu, Wenju Cai, Ziguang Li",No publication date,Article,"Interannual variability of the Atlantic intertropical convergence zone (ITCZ) affects hydrological cycles, extreme weather events, ecosystems, agriculture and livelihoods in Atlantic-rim countries. It can experience an interannual extreme swing, moving hundreds of kilometres northwards during boreal spring, causing severe droughts in central-eastern Amazon and floods in northern South America. How its interannual variability will respond to global warming remains unknown. Here using state-of-the-art climate models under a high-emission scenario, we project a more-than-doubling increase of extreme northward swings. This increase from one event per 20.4 years in the twentieth century to one per 9.3 years in the twenty-first century is underpinned by a mean state change of sea surface temperature, with faster warming north of the Equator. The warming differential facilitates the increased frequency of extreme swings, as the ITCZ follows the maximum sea surface temperature. Our finding suggests a substantial increase in ITCZ swing-induced severe droughts/floods in the Atlantic-rim countries."
Climate change threatens terrestrial water storage over the Tibetan Plateau,https://www.nature.com/articles/s41558-022-01443-0,nature_articles/images_2022/Climate change threatens terrestrial water storage over the Tibetan Plateau.jpg,"The Tibetan Plateau is an important source region of freshwater for large parts of Asia’s population. Here the authors quantify past and future terrestrial water-storage changes and find a large net loss in this region, with the Amu Darya and Indus basins as the most vulnerable hotspots.","Xueying Li, Di Long, Guangqian Wang",No publication date,Article,"Terrestrial water storage (TWS) over the Tibetan Plateau, a major global water tower, is crucial in determining water transport and availability to a large downstream Asian population. Climate change impacts on historical and future TWS changes, however, are not well quantified. Here we used bottom-up and top-down approaches to quantify a significant TWS decrease (10.2 Gt yr–1) over the Tibetan Plateau in recent decades (2002–2017), reflecting competing effects of glacier retreat, lake expansion and subsurface water loss. Despite the weakened trends in projected TWS, it shows large declines under a mid-range carbon emissions scenario by the mid-twenty-first century. Excess water-loss projections for the Amu Darya and Indus basins present a critical water resource threat, indicating declines of 119% and 79% in water-supply capacity, respectively. Our study highlights these two hotspots as being at risk from climate change, informing adaptation strategies for these highly vulnerable regions."
Over half of known human pathogenic diseases can be aggravated by climate change,https://www.nature.com/articles/s41558-022-01426-1,nature_articles/images_2022/Over half of known human pathogenic diseases can be aggravated by climate change.jpg,"A systematic review shows that >58% of infectious diseases confronted by humanity, via 1,006 unique pathways, have at some point been affected by climatic hazards sensitive to GHGs. These results highlight the mounting challenge for adaption and the urgent need to reduce GHG emissions.","Camilo Mora, Tristan McKenzie, Erik C. Franklin",No publication date,Analysis,"It is relatively well accepted that climate change can affect human pathogenic diseases; however, the full extent of this risk remains poorly quantified. Here we carried out a systematic search for empirical examples about the impacts of ten climatic hazards sensitive to greenhouse gas (GHG) emissions on each known human pathogenic disease. We found that 58% (that is, 218 out of 375) of infectious diseases confronted by humanity worldwide have been at some point aggravated by climatic hazards; 16% were at times diminished. Empirical cases revealed 1,006 unique pathways in which climatic hazards, via different transmission types, led to pathogenic diseases. The human pathogenic diseases and transmission pathways aggravated by climatic hazards are too numerous for comprehensive societal adaptations, highlighting the urgent need to work at the source of the problem: reducing GHG emissions."
Selection on offspring size and contemporary evolution under ocean acidification,https://www.nature.com/articles/s41558-022-01425-2,nature_articles/images_2022/Selection on offspring size and contemporary evolution under ocean acidification.jpg,"The author investigates reproductive tradeoffs and contemporary selection of ocean acidification for a common coastal fish. Larvae are highly sensitive to acidification, with lower mortality for larger larvae, but effects are partially offset by tradeoffs between offspring size and number.",Darren W. Johnson,No publication date,Article,"Ocean acidification may have deleterious effects on many species, but anticipating long-term changes in the abundance of populations will require an understanding of ocean acidification as an evolutionary force. Here, I show that ocean acidification alters natural selection on offspring size and is likely to drive contemporary evolution. In a detailed study of a coastal fish species (California grunion), I demonstrate that larval mortality is highly sensitive to ocean acidification and that mortality rates are lower for larger larvae. However, these effects are countered by tradeoffs between offspring size and number, suggesting that measurements of maternal fitness are critical for quantifying selection through ocean acidification. Measurements of selection and genetic variation were used to project the evolution of larval size as seawater conditions changed incrementally over many decades. Results for California grunion suggest that contemporary evolution may offset the projected decline in reproductive success by about 50%."
Vertically migrating phytoplankton fuel high oceanic primary production,https://www.nature.com/articles/s41558-022-01430-5,nature_articles/images_2022/Vertically migrating phytoplankton fuel high oceanic primary production.jpg,"Phytoplankton vertical migration has a role in nutrient pumping and primary productivity in the oceans. Here the authors quantify the total amount of oceanic net primary productivity facilitated by this bio-pumping, under present and future warming conditions.","Kai Wirtz, S. Lan Smith, Jan Taucher",No publication date,Article,"Marine net primary production (NPP) is remarkably high given the typical vertical separation of 50–150 m between the depth zones of light and nutrient sufficiency, respectively. Here we present evidence that many autotrophs bridge this gap through downward and upward migration, thereby facilitating biological nutrient pumping and high rates of oceanic NPP. Our model suggests that phytoplankton vertical migration (PVM) fuels up to 40% (>28 tg yr−1N) of new production and directly contributes 25% of total oceanic NPP (herein estimated at 56 PgC yr−1). Confidence in these estimates is supported by good reproduction of seasonal, vertical and geographic variations in NPP. In contrast to common predictions, a sensitivity study of the PVM model indicates higher NPP under global warming when enhanced stratification reduces physical nutrient transport into the surface ocean. Our findings suggest that PVM is a key mechanism driving marine biogeochemistry and therefore requires consideration in global carbon budgets."
Poleward shift of Circumpolar Deep Water threatens the East Antarctic Ice Sheet,https://www.nature.com/articles/s41558-022-01424-3,nature_articles/images_2022/Poleward shift of Circumpolar Deep Water threatens the East Antarctic Ice Sheet.jpg,"Ocean changes could affect the East Antarctic Ice Sheet and its contribution to sea level rise. Oceanographic observations off East Antarctica show substantial warming of mid-depth Circumpolar Deep Water, linked to poleward wind shifts, with implications for glacial melt and ice sheet stability.","Laura Herraiz-Borreguero, Alberto C. Naveira Garabato",No publication date,Article,"Future sea-level rise projections carry large uncertainties, mainly driven by the unknown response of the Antarctic Ice Sheet to climate change. During the past four decades, the contribution of the East Antarctic Ice Sheet to sea-level rise has increased. However, unlike for West Antarctica, the causes of East Antarctic ice-mass loss are largely unexplored. Here, using oceanographic observations off East Antarctica (80–160° E) we show that mid-depth Circumpolar Deep Water has warmed by 0.8–2.0 °C along the continental slope between 1930–1990 and 2010–2018. Our results indicate that this warming may be implicated in East Antarctic ice-mass loss and coastal water-mass reorganization. Further, it is associated with an interdecadal, summer-focused poleward shift of the westerlies over the Southern Ocean. Since this shift is predicted to persist into the twenty-first century, the oceanic heat supply to East Antarctica may continue to intensify, threatening the ice sheet’s future stability."
Decarbonization pathways for the residential sector in the United States,https://www.nature.com/articles/s41558-022-01429-y,nature_articles/images_2022/Decarbonization pathways for the residential sector in the United States.jpg,"Residential sector decarbonization is an essential part of mitigation, especially in the United States where per capita energy use is high by global standards. This article shows the emission reduction potential from individual and combined strategies applied to existing and new homes and to electricity supply.","Peter Berrill, Eric J. H. Wilson, Edgar G. Hertwich",No publication date,Article,"Residential GHG emissions in the United States are driven in part by a housing stock where onsite fossil combustion is common, home sizes are large by international standards, energy efficiency potential is large and electricity generation in many regions is GHG intensive. In this analysis, we assess decarbonization pathways for the US residential sector to 2060, through 108 scenarios describing housing stock evolution, new housing characteristics, renovation levels and clean electricity. The lowest emission pathways involve very rapid decarbonization of electricity supply alongside extensive renovations to existing homes, including improving thermal envelopes and heat pump electrification of heating. Reducing the size and increasing the electrification of new homes provide further emission cuts and combining all strategies enables reductions of 91% between 2020 and 2050. The potential of individual mitigation strategies shows great regional variation. Reaching zero emissions will require simultaneous deployment of multiple strategies and greater reduction of embodied emissions."
Warming response of peatland CO2 sink is sensitive to seasonality in warming trends,https://www.nature.com/articles/s41558-022-01428-z,nature_articles/images_2022/Warming response of peatland CO2 sink is sensitive to seasonality in warming trends.jpg,"Peatlands have historically acted as a carbon sink, but it is unclear how climate warming will affect this. The response of peatland carbon uptake to warming depends on the timing of summer warming; early warming leads to increased CO2 uptake and later warming to decreased uptake.","M. Helbig, T. Živković, S. Zaehle",No publication date,Article,"Peatlands have acted as net CO2sinks over millennia, exerting a global climate cooling effect. Rapid warming at northern latitudes, where peatlands are abundant, can disturb their CO2sink function. Here we show that sensitivity of peatland net CO2exchange to warming changes in sign and magnitude across seasons, resulting in complex net CO2sink responses. We use multiannual net CO2exchange observations from 20 northern peatlands to show that warmer early summers are linked to increased net CO2uptake, while warmer late summers lead to decreased net CO2uptake. Thus, net CO2sinks of peatlands in regions experiencing early summer warming, such as central Siberia, are more likely to persist under warmer climate conditions than are those in other regions. Our results will be useful to improve the design of future warming experiments and to better interpret large-scale trends in peatland net CO2uptake over the coming few decades."
Definitions and implications of climate-neutral aviation,https://www.nature.com/articles/s41558-022-01404-7,nature_articles/images_2022/Definitions and implications of climate-neutral aviation.jpg,"Non-CO2 effects must be addressed for climate-neutral aviation but are currently ignored in international climate policies. The authors provide a framework with different definitions of climate neutrality, then show how technological and demand-side mitigation efforts can help to achieve these targets.","Nicoletta Brazzola, Anthony Patt, Jan Wohland",No publication date,Analysis,"To meet ambitious climate targets, the aviation sector needs to neutralize CO2emissions and reduce non-CO2climatic effects. Despite being responsible for approximately two-thirds of aviation’s impacts on the climate, most of aviation non-CO2species are currently excluded from climate mitigation efforts. Here we identify three plausible definitions of climate-neutral aviation that include non-CO2forcing and assess their implications considering future demand uncertainty, technological innovation and CO2removal. We demonstrate that simply neutralizing aviation’s CO2emissions, if nothing is done to reduce non-CO2forcing, causes up to 0.4 °C additional warming, thus compromising the 1.5 °C target. We further show that substantial rates of CO2removal are needed to achieve climate-neutral aviation in scenarios with little mitigation, yet cleaner-flying technologies can drastically reduce them. Our work provides policymakers with consistent definitions of climate-neutral aviation and highlights the beneficial side effects of moving to aircraft types and fuels with lower indirect climate effects."
Strong control of effective radiative forcing by the spatial pattern of absorbing aerosol,https://www.nature.com/articles/s41558-022-01415-4,nature_articles/images_2022/Strong control of effective radiative forcing by the spatial pattern of absorbing aerosol.jpg,"Changes in the spatial pattern of aerosol could influence climate through effects on radiative forcing. Model experiments show that while aerosol absorption in the midlatitudes and regions of tropical descent can warm the planet, aerosol absorption in regions of tropical ascent can cool the planet.","Andrew I. L. Williams, Philip Stier, Duncan Watson-Parris",No publication date,Article,"Over the coming decades, it is expected that the spatial pattern of anthropogenic aerosol will change dramatically and the global aerosol composition will become relatively more absorbing. Yet, the climatic impact of this evolving spatial pattern of absorbing aerosol has received relatively little attention, in particular its impact on global-mean effective radiative forcing. Here, using model experiments, we show that the effective radiative forcing from absorbing aerosol varies strongly depending on their location, driven by rapid adjustments of clouds and circulation. Our experiments generate positive effective radiative forcing in response to aerosol absorption throughout the midlatitudes and most of the tropical regions, and a strong ‘hot spot’ of negative effective radiative forcing in response to aerosol absorption over the tropical Western Pacific. Further, these diverse responses can be robustly attributed to changes in atmospheric dynamics and highlight the importance of this ‘aerosol pattern effect’ for transient forcing from regional biomass-burning aerosol."
Potential hydropower contribution to mitigate climate risk and build resilience in Africa,https://www.nature.com/articles/s41558-022-01413-6,nature_articles/images_2022/Potential hydropower contribution to mitigate climate risk and build resilience in Africa.jpg,"Hydropower will be an important source to meet the increasing energy needs in Africa, yet it is also faced with growing climate-induced risks. Regional interconnections among power pools and variable renewable energy could both help to reduce capacity loss and variability.","Ana Lucía Cáceres, Paulina Jaramillo, Bart Nijssen",No publication date,Article,"Hydropower will play an essential role in meeting the growing energy needs in Africa but will be affected by climate change. We assess future annual usable capacity and variability of supply for 87 existing hydropower plants in Africa on the basis of a multimodel ensemble of 21 global climate models and two emissions scenarios (representative concentration pathways RCP 4.5 and 8.5). We estimate near-future, mid-century and end-of-the-century impacts and assess the potential for connections within and across power pools to reduce changes in usable capacity and variability. We evaluate the potential synergies between hydropower, wind and solar resources in each power pool. We find that regional interconnection could mitigate some of the climate impacts on hydropower. Furthermore, variable renewable energy, especially solar power, could potentially compensate for usable hydropower capacity losses. Our work contributes to a better understanding of the climate-induced impacts on hydropower resources in Africa and potential risk mitigation opportunities."
Assessing the effectiveness of orchestrated climate action from five years of summits,https://www.nature.com/articles/s41558-022-01405-6,nature_articles/images_2022/Assessing the effectiveness of orchestrated climate action from five years of summits.jpg,"Joint initiatives by state and non-state actors launched at climate summits are expected to enhance climate governance. However, those launched at earlier summits often perform better, as do initiatives in areas such as transport, energy and industry and ones with robust institutional arrangements.","Sander Chan, Thomas Hale, Joanes Atela",No publication date,Article,"Action-oriented summits like the 2018 Global Climate Action Summit and 2019 UN Climate Action Summit, have become a major feature of global climate governance. Their emphasis on cooperative initiatives by a host of non-state and local actors creates high expectations, especially when, according to the IPCC, governments’ policies still set the world on course for a disastrous 2.7 °C warming. While earlier studies have cautioned against undue optimism, empirical evidence on summits and their ability to leverage transnational capacities has been scarce. Here using a dataset of 276 climate initiatives we show important differences in output performance, with no improvement among initiatives associated with more recent summits. A summit’s focus on certain themes and an emphasis on minimal requirements for institutional robustness, however, can positively influence the effectiveness of transnational engagement. These results make an empirical contribution towards understanding the increasingly transnational nature of climate governance."
