Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Double benefit of limiting global warming for tropical cyclone exposure,https://www.nature.com/articles/s41558-021-01157-9,nature_articles/images_2021/Double benefit of limiting global warming for tropical cyclone exposure.jpg,"Tropical cyclone winds intensify with warming but the impacts depend on global population, which is likely to peak by mid-century and then decline. Impact modelling suggests that stronger mitigation, under which warming would peak after the population begins to decline, may spare 1.8 billion people from impacts by 2100.","Tobias Geiger, Johannes Gütschow, Katja Frieler",No publication date,Article,"Tropical cyclone (TC) impacts are expected to worsen under continued global warming and socio-economic development. Here we combine TC simulations with an impact model to quantify country-level population exposure to TC winds for different magnitudes of global mean surface temperature increase and future population distributions. We estimate an annual global TC exposure increase of 26% (33 million people) for a 1 °C increase in global mean surface temperature, assuming present-day population. The timing of warming matters when additionally accounting for population change, with global population projected to peak around mid-century and decline thereafter. A middle-of-the-road socio-economic scenario combined with 2 °C of warming around 2050 increases exposure by 41% (52 million). A stronger mitigation scenario reaching 2 °C around 2100 limits this increase to 20% (25 million). Rapid climate action therefore avoids interference with peak global population timing and limits climate-change-driven exposure. Cumulatively, over 1.8 billion people could be saved by 2100."
Residual flood damage under intensive adaptation,https://www.nature.com/articles/s41558-021-01158-8,nature_articles/images_2021/Residual flood damage under intensive adaptation.jpg,"Residual flood damage (RFD), the remaining damage from floods after adaptation measures have been implemented, is estimated across the globe under various adaptation scenarios and climate projections. RFD remains high in some Asian and African regions, suggesting a limit to flood adaptation there.","Masahiro Tanoue, Ryo Taguchi, Yukiko Hirabayashi",No publication date,Article,"The risk of river flooding is expected to increase with climate change and socioeconomic development, and therefore additional protection measures are required to reduce the potential for increased flood damage. While studies have investigated the effectiveness of adaptation measures to reduce flood risks, none has evaluated residual flood damage (RFD), which reflects the projected increase in damage under intensive adaptation. Here we evaluate RFD under several adaptation objectives using an inundation model incorporating damage estimates and a cost–benefit analysis, and estimate that China, India and Latin American countries can achieve higher levels of flood protection that will reduce RFD even under extreme scenarios. However, a high RFD (exceeding 0.1% of subnational administrative gross domestic product) remains, especially in eastern China, northern India and central Africa. RFD could be reduced with shorter construction periods or lower adaptation costs, implying the need for immediate and appropriate adaptation actions, including enhanced financial support for high-risk regions."
Drivers of exceptional coastal warming in the northeastern United States,https://www.nature.com/articles/s41558-021-01159-7,nature_articles/images_2021/Drivers of exceptional coastal warming in the northeastern United States.jpg,"The coastal northeastern United States is a warming hotspot, and observations identify a slower Atlantic overturning circulation and a positive North Atlantic Oscillation phase as drivers. Analysis suggests that low horizontal resolution probably hampers models’ ability to capture the spatial pattern of enhanced warming.","Ambarish V. Karmalkar, Radley M. Horton",No publication date,Article,"The northeastern United States (NEUS) and the adjacent Northwest Atlantic Shelf (NWS) have emerged as warming hotspots, but the connection between them remains unexplored. Here we use gridded observational and reanalysis datasets to show that the twentieth-century surface air temperature increase along the coastal NEUS is exceptional on the continental and hemispheric scale and is induced by a combination of two factors: the sea surface temperature (SST) increase in the NWS associated with a weakening Atlantic Meridional Overturning Circulation (AMOC), and atmospheric circulation changes associated with a more persistent positive North Atlantic Oscillation. These connections are important because AMOC slowdown and NWS warming are projected to continue. A survey of climate model simulations indicates that realistic SST representation at high spatial resolution might be a minimum requirement to capture the observed pattern of coastal warming, suggesting that prior projection-based assessments may not have captured key features in this populous region."
Enhanced hydrological cycle increases ocean heat uptake and moderates transient climate change,https://www.nature.com/articles/s41558-021-01152-0,nature_articles/images_2021/Enhanced hydrological cycle increases ocean heat uptake and moderates transient climate change.jpg,"A climate model shows that hydrological cycle change drives ocean salinity increases, enhancing heat transport into the ocean and modulating near-term climate warming. This suggests that model spread in near-term climate sensitivity may be due in part to hydrological cycle and salinity differences.","Maofeng Liu, Gabriel Vecchi, Bosong Zhang",No publication date,Article,"The large-scale moistening of the atmosphere in response to increasing greenhouse gases amplifies the existing patterns of precipitation minus evaporation (P−E), which, in turn, amplifies the spatial contrast in sea surface salinity. Here, by performing a series of transient CO2doubling experiments, we demonstrate that surface salinification driven by the amplified dry conditions (P−E< 0), primarily in the subtropical ocean, accelerates ocean heat uptake. The salinification also drives the sequestration of upper-level heat into the deeper ocean, reducing the thermal stratification and increasing the heat uptake through positive feedback. The change in Atlantic Meridional Overturning Circulation due to salinification has a secondary role in heat uptake. Consistent with the heat uptake changes, the transient climate response would increase by approximately 0.4 K without this process. Observed multidecadal changes in subsurface temperature and salinity resemble those simulated, indicating that anthropogenically forced changes in salinity are probably enhancing ocean heat uptake."
Wave of net zero emission targets opens window to meeting the Paris Agreement,https://www.nature.com/articles/s41558-021-01142-2,nature_articles/images_2021/Wave of net zero emission targets opens window to meeting the Paris Agreement.jpg,Current pledges for emissions cuts are insufficient to meet the Paris Agreement temperature goal. The wave of net zero targets being discussed and adopted could make the Paris goal possible if further countries follow suit.,"Niklas Höhne, Matthew J. Gidden, Joeri Rogelj",No publication date,Brief Communication,"National net zero emission targets could, if fully implemented, reduce best estimates of projected global average temperature increase to 2.0–2.4 °C by 2100, bringing the Paris Agreement temperature goal within reach. A total of 131 countries are discussing, have announced or have adopted net zero targets, covering 72% of global emissions. These targets could substantially lower projected warming as compared to currently implemented policies (2.9–3.2 °C) or pledges submitted to the Paris Agreement (2.4–2.9 °C)."
Enhanced North Pacific impact on El Niño/Southern Oscillation under greenhouse warming,https://www.nature.com/articles/s41558-021-01139-x,nature_articles/images_2021/Enhanced North Pacific impact on El Niño_Southern Oscillation under greenhouse warming.jpg,"The North Pacific Meridional Mode (NPMM) can trigger El Niño/Southern Oscillation (ENSO) events. Climate simulations suggest that with warming ocean temperatures, the NPMM’s impact on future ENSO strengthens, contributing to increased frequency of future extreme ENSO events and their predictability.","Fan Jia, Wenju Cai, Emanuele Di Lorenzo",No publication date,Article,"A majority of El Niño/Southern Oscillation (ENSO) events are preceded by the North Pacific Meridional Mode (NPMM), a dominant coupled ocean–atmospheric mode of variability. How the precursory NPMM forcing on ENSO responds to greenhouse warming remains unknown. Here, using climate model ensembles under high-emissions warming scenarios, we find an enhanced future impact on ENSO by the NPMM. This is manifested by increased sensitivity of boreal-winter equatorial Pacific winds and sea surface temperature (SST) anomalies to the NPMM three seasons before. The enhanced NPMM impact translates into an increased frequency of NPMM that leads to an extreme El Niño or La Niña. Under greenhouse warming, higher background SSTs cause a nonlinear evaporation–SST relationship to more effectively induce surface wind anomalies in the equatorial western Pacific, conducive to ENSO development. Thus, NPMM contributes to an increased frequency of future extreme ENSO events and becomes a more influential precursor for their predictability."
Projected ocean warming constrained by the ocean observational record,https://www.nature.com/articles/s41558-021-01151-1,nature_articles/images_2021/Projected ocean warming constrained by the ocean observational record.jpg,"Ocean heat content is increasing, yet projections have not been constrained by observations. Using Argo data and CMIP6 models shows high climate sensitivity models overestimate increases; constrained projections estimate sea-level rise, from 0 to 2,000 m thermal expansion, of 17–26 cm by 2081–2100.","Kewei Lyu, Xuebin Zhang, John A. Church",No publication date,Article,"The ocean absorbs most of the excess heat from anthropogenic climate change, causing global ocean warming and sea-level rise with a series of consequences for human society and marine ecosystems. While there have been ongoing efforts to address large uncertainties in future projections, to date the projected ocean warming has not been constrained by the historical observations. Here, we show that the observed ocean warming over the well-sampled Argo period (2005–2019) can constrain projections of future ocean warming and that the upper-tail projections from latest climate models with high climate sensitivities are unrealistically large. By 2081–2100, under the high-emission scenario, the upper 2,000 m of the ocean is likely (>66% probability) to warm by 1,546–2,170 ZJ relative to 2005–2019, corresponding to 17–26 cm sea-level rise from thermal expansion. Further narrowing uncertainties requires maintenance of the ocean observing system to extend the observational record."
"Utilitarian benchmarks for emissions and pledges promote equity, climate and development",https://www.nature.com/articles/s41558-021-01130-6,nature_articles/images_2021/Utilitarian benchmarks for emissions and pledges promote equity_ climate and development.jpg,Climate mitigation will require allocations of emission allowances to nations. This study proposes a utilitarian benchmark to ensure equitable allocations whilst mitigating climate change.,"Mark B. Budolfson, David Anthoff, Navroz K. Dubash",No publication date,Article,"Tools are needed to benchmark carbon emissions and pledges against criteria of equity and fairness. However, standard economic approaches, which use a transparent optimization framework, ignore equity. Models that do include equity benchmarks exist, but often use opaque methodologies. Here we propose a utilitarian benchmark computed in a transparent optimization framework, which could usefully inform the equity benchmark debate. Implementing the utilitarian benchmark, which we see as ethically minimal and conceptually parsimonious, in two leading climate–economy models allows for calculation of the optimal allocation of future emissions. We compare this optimum with historical emissions and initial nationally determined contributions. Compared with cost minimization, utilitarian optimization features better outcomes for human development, equity and the climate. Peak temperature is lower under utilitarianism because it reduces the human development cost of global mitigation. Utilitarianism therefore is a promising inclusion to a set of benchmarks for future explorations of climate equity."
Extreme sea levels at different global warming levels,https://www.nature.com/articles/s41558-021-01127-1,nature_articles/images_2021/Extreme sea levels at different global warming levels.jpg,"Combining previous estimates in a multimethod approach, extreme sea levels are assessed under global warming levels of 1.5–5 °C at over 7,000 coastal sites worldwide. By 2100 or before, about 50% of locations exhibit present-day 100-year extreme sea levels at least once per year, even at 1.5 °C of warming.","Claudia Tebaldi, Roshanka Ranasinghe, Lorenzo Mentaschi",No publication date,Article,"The Paris agreement focused global climate mitigation policy on limiting global warming to 1.5 or 2 °C above pre-industrial levels. Consequently, projections of hazards and risk are increasingly framed in terms of global warming levels rather than emission scenarios. Here, we use a multimethod approach to describe changes in extreme sea levels driven by changes in mean sea level associated with a wide range of global warming levels, from 1.5 to 5 °C, and for a large number of locations, providing uniform coverage over most of the world’s coastlines. We estimate that by 2100 ~50% of the 7,000+ locations considered will experience the present-day 100-yr extreme-sea-level event at least once a year, even under 1.5 °C of warming, and often well before the end of the century. The tropics appear more sensitive than the Northern high latitudes, where some locations do not see this frequency change even for the highest global warming levels."
Robust decrease in El Niño/Southern Oscillation amplitude under long-term warming,https://www.nature.com/articles/s41558-021-01099-2,nature_articles/images_2021/Robust decrease in El Niño_Southern Oscillation amplitude under long-term warming.jpg,"The impact of climate warming on El Niño/Southern Oscillation (ENSO) amplitude is uncertain in centennial-scale model projections due to internal variability, but an ensemble of millennial-scale simulations suggests decreased ENSO amplitude in the equilibrium response to greenhouse gas forcing.","Christopher W. Callahan, Chen Chen, Elisabeth J. Moyer",No publication date,Article,"El Niño/Southern Oscillation (ENSO) is the primary mode of interannual climate variability, and understanding its response to climate change is critical, but research remains divided on the direction and magnitude of that response. Some twenty-first-century simulations suggest that increased CO2strengthens ENSO, but studies suggest that on palaeoclimate timescales higher temperatures are associated with a reduced ENSO amplitude and a weaker Pacific zonal temperature gradient, sometimes termed a ‘permanent El Niño’. Internal variability complicates this debate by masking the response of ENSO to forcing in centennial-length projections. Here we exploit millennial-length climate model simulations to disentangle forced changes to ENSO under transient and equilibrated conditions. On transient timescales, models show a wide spread in ENSO responses but, on millennial timescales, nearly all of them show decreased ENSO amplitude and a weakened Pacific zonal temperature gradient. Our results reconcile differences among twenty-first-century simulations and suggest that CO2forcing dampens ENSO over the long term."
Future high-resolution El Niño/Southern Oscillation dynamics,https://www.nature.com/articles/s41558-021-01132-4,nature_articles/images_2021/Future high-resolution El Niño_Southern Oscillation dynamics.jpg,"High-resolution climate models exhibit reduced tropical Pacific mean-state biases due to better representation of ocean mesoscale processes, like tropical instability waves. With climate warming, these improved dynamics project weaker El Niño/Southern Oscillation sea surface temperature variability.","Christian Wengel, Sun-Seon Lee, Fabian Schloesser",No publication date,Article,"The current generation of climate models does not properly resolve oceanic mesoscale processes in tropical oceans, such as tropical instability waves. The associated deficit in explicit vertical and lateral heat exchange can further contribute to large-scale equatorial temperature biases, which in turn impact the representation of the El Niño/Southern Oscillation (ENSO) and its sensitivity to greenhouse warming. Here, using a mesoscale-resolving global climate model with an improved representation of tropical climate, we show that a quadrupling of atmospheric CO2causes a robust weakening of future simulated ENSO sea surface temperature variability. This sensitivity is caused mainly by stronger latent heat flux damping and weaker advective feedbacks. Stratification-induced weakening of tropical instability wave activity and the corresponding growth of ENSO instability partly offset the effect of other negative dynamical feedbacks. Our results demonstrate that previous lower-resolution greenhouse warming projections did not adequately simulate important ENSO-relevant ocean mesoscale processes."
"Rapid, but limited, zooplankton adaptation to simultaneous warming and acidification",https://www.nature.com/articles/s41558-021-01131-5,nature_articles/images_2021/Rapid_ but limited_ zooplankton adaptation to simultaneous warming and acidification.jpg,"The authors investigate temperature and pH effects on fitness of an abundant marine crustacean (copepod) across 25 generations. Reduced fitness under combined warming and acidification was recovered rapidly, but incompletely, due to interactions between warming and acidification effects.","Hans G. Dam, James A. deMayo, Melissa H. Pespeni",No publication date,Article,"Predicting the response of marine animals to climate change is hampered by a lack of multigenerational studies on evolutionary adaptation, particularly to combined ocean warming and acidification (OWA). We provide evidence for rapid adaptation to OWA in the foundational copepod species,Acartia tonsa, by assessing changes in population fitness on the basis of a comprehensive suite of life-history traits, using an orthogonal experimental design of nominal temperature (18 °C, 22 °C) and\(p_{\mathrm{{CO}}_2}\)(400, 2,000 µatm) for 25 generations (~1 year). Egg production and hatching success initially decreased under OWA, resulting in a 56% reduction in fitness. However, both traits recovered by the third generation, and average fitness was reduced thereafter by only 9%. Antagonistic interactions between warming and acidification in later generations decreased survival, thereby limiting full fitness recovery. Our results suggest that such interactions constrain evolutionary rescue and add complexity to predictions of the responses of animal populations to climate change."
The surprisingly inexpensive cost of state-driven emission control strategies,https://www.nature.com/articles/s41558-021-01128-0,nature_articles/images_2021/The surprisingly inexpensive cost of state-driven emission control strategies.jpg,"The nationwide cost of cutting emissions can be affected by local policies. This study considers the differences across the US states, with integrated assessment model results showing that varying state policies only increases nationwide costs by about 10%.","Wei Peng, Gokul Iyer, David G. Victor",No publication date,Article,"Traditionally, analysis of the costs of cutting greenhouse gas emissions has assumed that governments would implement idealized, optimal policies such as uniform economy-wide carbon taxes. Yet actual policies in the real world, especially in large federal governments, are often highly heterogeneous and vary in political support and administrative capabilities within a country. While the benefits of heterogeneous action have been discussed widely for experimentation and leadership, little is known about its costs. Focusing on the United States, we represent plausible variation (by more than a factor of 3) in the stringency of state-led climate policy in a process-based integrated assessment model (GCAM-USA). For a wide array of national decarbonization targets, we find that the nationwide cost from heterogeneous subnational policies is only one-tenth higher than nationally uniform policies. Such results hinge on two critical technologies (advanced biofuels and electricity) for which inter-state trade ameliorates the economic efficiencies that might arise with heterogeneous action."
Climate services promise better decisions but mainly focus on better data,https://www.nature.com/articles/s41558-021-01125-3,nature_articles/images_2021/Climate services promise better decisions but mainly focus on better data.jpg,"Climate services aim to make climate data and information accessible for climate-sensitive decision-making. However, the grounding of climate services in the norms and institutions of climate science creates tensions that reduce the impact of climate services.","Kieran Findlater, Sophie Webber, Simon Donner",No publication date,Article,"Climate services are intended to improve climate-sensitive decisions by making climate information ‘useful, useable and used’. Here, we analyse 27 expert interviews to evaluate whether this user-driven model of climate science has been successfully implemented in the public sector. We show that, although climate services promise better decision-making, they mainly focus on delivering better data. The norms and institutions of climate science produce three key tensions in operationalizing climate services: a focus on products rather than processes, services based on broad assumptions about demand rather than being demand-driven, and the narrow economic valuation of products rather than evaluation of improvements in decision-making. These tensions help explain why climate services often generate nominal changes in climate science where transformations are promised. Transformational change requires that climate services account for diverse social structures, behaviours and contexts. Integrating social science is no panacea for demand-driven climate services, but it is certainly a prerequisite."
"Historical warming consistently decreased size, dispersal and speciation rate of fish",https://www.nature.com/articles/s41558-021-01123-5,nature_articles/images_2021/Historical warming consistently decreased size_ dispersal and speciation rate of fish.jpg,"Phylogenetic data over the past ~150 million years show smaller fish occurred in warmer waters, moved shorter distances at low speed and had low speciation rates. Fish moved faster and evolved quicker under periods of rapid change, with implications for movement and survival under climate change.","Jorge Avaria-Llautureo, Chris Venditti, Cristian B. Canales-Aguirre",No publication date,Article,"There is ongoing debate as to whether fish body size will decrease with global warming and how these changes may impact dispersal ability and speciation rate. Theory predicts that, under warmer temperatures, fish grow to a smaller size, undergo a reduction in dispersal ability and increase speciation rates. However, evaluations of such predictions are hampered owing to the lack of empirical data spanning both wide temporal and geographical scales. Here, using phylogenetic methods, we show that smaller clupeiform fish (anchovies and herrings) occurred historically in warmer waters, moved the shortest distances at low speed and displayed the lowest speciation rates. Furthermore, fish moved faster and evolved rapidly under higher rates of temperature change but these historical rates are far lower than current warming rates. Our results predict a future where smaller clupeiform fish that have reduced ability to move will be more prevalent; this, in turn, may reduce future speciation."
Differences in the temperature dependence of wetland CO2 and CH4 emissions vary with water table depth,https://www.nature.com/articles/s41558-021-01108-4,nature_articles/images_2021/Differences in the temperature dependence of wetland CO2 and CH4 emissions vary with water table depth.jpg,"Climate change may result in larger releases of CH4 than CO2 from wetlands as CH4 emissions seem to be more sensitive to temperature. Globally, CO2 and CH4 emissions show a similar temperature dependence but this is modulated by wetland water table depth, which affects CH4 (but not CO2) emissions.","Hongyang Chen, Xiao Xu, Ming Nie",No publication date,Article,"Wetland CH4emissions have been demonstrated to be more sensitive than wetland CO2emissions to increasing temperatures, which may result in a greater relative contribution of CH4to total GHG emissions under climate warming. However, it is not clear whether this greater sensitivity occurs globally across diverse hydrologic regimes. Here, we evaluate the temperature dependence of CO2and CH4emissions on water table depth using a global database and show similarities in the temperature dependence of CO2and CH4emissions. A lower water table is associated with a decrease in the temperature dependence of CH4emissions and a higher water table has the opposite effect. Water table depth does not affect the temperature dependence of CO2emissions. Our findings suggest the stimulatory effect of increasing temperature on wetland CH4emissions may not always be stronger than that on CO2emissions and depends on the wetland water table."
Observation-based early-warning signals for a collapse of the Atlantic Meridional Overturning Circulation,https://www.nature.com/articles/s41558-021-01097-4,nature_articles/images_2021/Observation-based early-warning signals for a collapse of the Atlantic Meridional Overturning Circulation.jpg,"The Atlantic Meridional Overturning Circulation (AMOC) is currently strong, but transition to its weak mode could see significant changes in the climate system. This work presents an observation-based early-warning system for such transitions and shows that the AMOC may be approaching a transition.",Niklas Boers,No publication date,Article,"The Atlantic Meridional Overturning Circulation (AMOC), a major ocean current system transporting warm surface waters toward the northern Atlantic, has been suggested to exhibit two distinct modes of operation. A collapse from the currently attained strong to the weak mode would have severe impacts on the global climate system and further multi-stable Earth system components. Observations and recently suggested fingerprints of AMOC variability indicate a gradual weakening during the last decades, but estimates of the critical transition point remain uncertain. Here, a robust and general early-warning indicator for forthcoming critical transitions is introduced. Significant early-warning signals are found in eight independent AMOC indices, based on observational sea-surface temperature and salinity data from across the Atlantic Ocean basin. These results reveal spatially consistent empirical evidence that, in the course of the last century, the AMOC may have evolved from relatively stable conditions to a point close to a critical transition."
Plant pathogen infection risk tracks global crop yields under climate change,https://www.nature.com/articles/s41558-021-01104-8,nature_articles/images_2021/Plant pathogen infection risk tracks global crop yields under climate change.jpg,"The authors model the impact of future temperature changes on infection risk for 12 major crops from 80 fungal and oomycete plant pathogens. They find increased risk, as well as crop yield, at higher latitudes and predict major shifts in pathogen assemblages in the United States, Europe and China.","Thomas M. Chaloner, Sarah J. Gurr, Daniel P. Bebber",No publication date,Article,"Global food security is strongly determined by crop production. Climate change-induced losses to production can occur directly or indirectly, including via the distributions and impacts of plant pathogens. However, the likely changes in pathogen pressure in relation to global crop production are poorly understood. Here we show that temperature-dependent infection risk,r(T), for 80 fungal and oomycete crop pathogens will track projected yield changes in 12 crops over the twenty-first century. For most crops, both yields andr(T) are likely to increase at high latitudes. In contrast, the tropics will see little or no productivity gains, andr(T) is likely to decline. In addition, the United States, Europe and China may experience major changes in pathogen assemblages. The benefits of yield gains may therefore be tempered by the greater burden of crop protection due to increased disease and unfamiliar pathogens."
The adverse consequences of global harvest and weather disruptions on economic activity,https://www.nature.com/articles/s41558-021-01102-w,nature_articles/images_2021/The adverse consequences of global harvest and weather disruptions on economic activity.jpg,Extreme weather events such as heatwaves and droughts are likely to occur more often under climate change. Such events can have an indirect effect on countries through global agricultural markets and food prices; this impact is stronger for higher-income than lower-income countries.,"Jasmien De Winne, Gert Peersman",No publication date,Article,"Extreme weather events are expected to increase with climate change. Such events are detrimental for local economic activity but could also affect countries that are not directly exposed through global agricultural production shortfalls and price surges. Here, estimations for 75 countries show that increases in global agricultural commodity prices caused by harvest or weather disruptions in other regions of the world significantly curtail economic activity. The impact is considerably stronger in advanced countries, despite relatively lower shares of food in household expenditures. Effects are weaker when countries are net exporters of agricultural products, have large agricultural sectors and/or are less integrated in global markets for non-agricultural trade. Once we control for these characteristics, the relationship between the country’s income per capita and the economic repercussions becomes negative. Overall, these findings suggest that the consequences of climate change on advanced countries, particularly through food prices, may be larger than previously thought."
Increasing impact of warm droughts on northern ecosystem productivity over recent decades,https://www.nature.com/articles/s41558-021-01112-8,nature_articles/images_2021/Increasing impact of warm droughts on northern ecosystem productivity over recent decades.jpg,"The authors show increased negative extremes in gross primary productivity in northern midlatitude ecosystems, particularly over grasslands and croplands, attributed to impacts of warm droughts. This highlights the vulnerability of terrestrial carbon sinks and food security to increasing extreme events.","David Gampe, Jakob Zscheischler, Wolfgang Buermann",No publication date,Article,"Climate extremes such as droughts and heatwaves have a large impact on terrestrial carbon uptake by reducing gross primary production (GPP). While the evidence for increasing frequency and intensity of climate extremes over the last decades is growing, potential systematic adverse shifts in GPP have not been assessed. Using observationally-constrained and process-based model data, we estimate that particularly northern midlatitude ecosystems experienced a +10.6% increase in negative GPP extremes in the period 2000–2016 compared to 1982–1998. We attribute this increase predominantly to a greater impact of warm droughts, in particular over northern temperate grasslands (+95.0% corresponding mean increase) and croplands (+84.0%), in and after the peak growing season. These results highlight the growing vulnerability of ecosystem productivity to warm droughts, implying increased adverse impacts of these climate extremes on terrestrial carbon sinks as well as a rising pressure on global food security."
A sustainable development pathway for climate action within the UN 2030 Agenda,https://www.nature.com/articles/s41558-021-01098-3,nature_articles/images_2021/A sustainable development pathway for climate action within the UN 2030 Agenda.jpg,"Current action is insufficient to meet both the Paris Agreement and the Sustainable Development Goals. Integrated model-based analysis shows that strong interventions across many dimensions, together with ambitious lifestyle change, are needed to enable real progress towards the UN Agenda 2030.","Bjoern Soergel, Elmar Kriegler, Alexander Popp",No publication date,Article,"Ambitious climate policies, as well as economic development, education, technological progress and less resource-intensive lifestyles, are crucial elements for progress towards the UN Sustainable Development Goals (SDGs). However, using an integrated modelling framework covering 56 indicators or proxies across all 17 SDGs, we show that they are insufficient to reach the targets. An additional sustainable development package, including international climate finance, progressive redistribution of carbon pricing revenues, sufficient and healthy nutrition and improved access to modern energy, enables a more comprehensive sustainable development pathway. We quantify climate and SDG outcomes, showing that these interventions substantially boost progress towards many aspects of the UN Agenda 2030 and simultaneously facilitate reaching ambitious climate targets. Nonetheless, several important gaps remain; for example, with respect to the eradication of extreme poverty (180 million people remaining in 2030). These gaps can be closed by 2050 for many SDGs while also respecting the 1.5 °C target and several other planetary boundaries."
Eastern equatorial Pacific warming delayed by aerosols and thermostat response to CO2 increase,https://www.nature.com/articles/s41558-021-01101-x,nature_articles/images_2021/Eastern equatorial Pacific warming delayed by aerosols and thermostat response to CO2 increase.jpg,"The tropical Pacific east–west temperature gradient intensified recently, but climate models do not reproduce this, and they also predict future weakening. This discrepancy is attributed to a competition between long-term weakening and transient strengthening from aerosols and ocean equatorial upwelling.","Ulla K. Heede, Alexey V. Fedorov",No publication date,Article,"Understanding the tropical Pacific response to global warming remains challenging. Here we use a range of Coupled Model Intercomparison Project Phase 6 greenhouse warming experiments to assess the recent and future evolution of the equatorial Pacific east–west temperature gradient and corresponding Walker circulation. In abrupt CO2-increase scenarios, many models generate an initial strengthening of this gradient resembling an ocean thermostat, followed by a small weakening; other models generate an immediate weakening that becomes progressively stronger, establishing a pronounced eastern equatorial Pacific warming pattern. The initial response in these experiments is a strong predictor for the intensity of this pattern simulated in both abrupt and realistic warming scenarios, but not in historical simulations showing no multi-model-mean warming trend in this region. The likely explanation is that the recent CO2-driven changes in the tropical Pacific are masked by aerosol effects and a potential ocean-thermostat-related delay, while the eastern equatorial Pacific warming pattern will emerge as greenhouse gases overcome aerosol forcing."
Increasing probability of record-shattering climate extremes,https://www.nature.com/articles/s41558-021-01092-9,nature_articles/images_2021/Increasing probability of record-shattering climate extremes.jpg,"Changes in extreme heat are often calculated as anomalies above a reference climatology. A different definition—week-day heatwaves surpassing the current record by large margins—shows that their occurrence probabilities depend on warming rate, not level, and are higher than during recent decades.","E. M. Fischer, S. Sippel, R. Knutti",No publication date,Article,"Recent climate extremes have broken long-standing records by large margins. Such extremes unprecedented in the observational period often have substantial impacts due to a tendency to adapt to the highest intensities, and no higher, experienced during a lifetime. Here, we show models project not only more intense extremes but also events that break previous records by much larger margins. These record-shattering extremes, nearly impossible in the absence of warming, are likely to occur in the coming decades. We demonstrate that their probability of occurrence depends on warming rate, rather than global warming level, and is thus pathway-dependent. In high-emission scenarios, week-long heat extremes that break records by three or more standard deviations are two to seven times more probable in 2021–2050 and three to 21 times more probable in 2051–2080, compared to the last three decades. In 2051–2080, such events are estimated to occur about every 6–37 years somewhere in the northern midlatitudes."
The blue carbon wealth of nations,https://www.nature.com/articles/s41558-021-01089-4,nature_articles/images_2021/The blue carbon wealth of nations.jpg,"Blue carbon ecosystems take up and store substantial amounts of carbon. This represents an important ecosystem service in the context of climate change, with coastal ecosystems contributing nearly US$200 bn yr−1 to blue carbon wealth.","Christine Bertram, Martin Quaas, Wilfried Rickels",No publication date,Article,"Carbon sequestration and storage in mangroves, salt marshes and seagrass meadows is an essential coastal ‘blue carbon’ ecosystem service for climate change mitigation. Here we offer a comprehensive, global and spatially explicit economic assessment of carbon sequestration and storage in three coastal ecosystem types at the global and national levels. We propose a new approach based on the country-specific social cost of carbon that allows us to calculate each country’s contribution to, and redistribution of, global blue carbon wealth. Globally, coastal ecosystems contribute a mean ± s.e.m. of US$190.67 ± 30 bn yr−1to blue carbon wealth. The three countries generating the largest positive net blue wealth contribution for other countries are Australia, Indonesia and Cuba, with Australia alone generating a positive net benefit of US$22.8 ± 3.8 bn yr−1for the rest of the world through coastal ecosystem carbon sequestration and storage in its territory."
"Impact of 1, 2 and 4 °C of global warming on ship navigation in the Canadian Arctic",https://www.nature.com/articles/s41558-021-01087-6,nature_articles/images_2021/Impact of 1_ 2 and 4__C of global warming on ship navigation in the Canadian Arctic.jpg,"Shipping routes through the Canadian Arctic are examined under 1, 2 and 4 °C global warming across four vessel classes, including ice breakers, Arctic community resupply ships, and passenger and private vessels. All routes show longer shipping seasons and navigability as a result of sea ice loss.","Lawrence R. Mudryk, Jackie Dawson, Mike Brady",No publication date,Article,"Climate change-driven reductions in sea ice have facilitated increased shipping traffic volumes across the Arctic. Here, we use climate model simulations to investigate changing navigability in the Canadian Arctic for major trade routes and coastal community resupply under 1, 2 and 4 °C of global warming above pre-industrial levels, on the basis of operational Polar Code regulations. Profound shifts in ship-accessible season length are projected across the Canadian Arctic, with the largest increases in the Beaufort region (100–200 d at 2 °C to 200–300 d at 4 °C). Projections along the Northwest Passage and Arctic Bridge trade routes indicate 100% navigation probability for part of the year, regardless of vessel type, above 2 °C of global warming. Along some major trade routes, substantial increases to season length are possible if operators assume additional risk and operate under marginally unsafe conditions. Local changes in accessibility for maritime resupply depend strongly on community location."
