Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Accelerated microbial turnover but constant growth efficiency with warming in soil,https://www.nature.com/articles/nclimate2361,nature_articles/images_2014/Accelerated microbial turnover but constant growth efficiency with warming in soil.jpg,"Whether rising temperatures will reduce global soil carbon stocks and enhance climate warming remains uncertain, in part because of a poor understanding of the mechanisms of soil microbial response to warming. Research now shows that microbial growth efficiency is insensitive to temperature change and that the response of microbial respiration to warming is driven by accelerated microbial turnover and enzyme kinetics.","Shannon B. Hagerty, Kees Jan van Groenigen, Paul Dijkstra",No publication date,Letter,"Rising temperatures are expected to reduce global soil carbon (C) stocks, driving a positive feedback to climate change1,2,3. However, the mechanisms underlying this prediction are not well understood, including how temperature affects microbial enzyme kinetics, growth efficiency (MGE), and turnover4,5. Here, in a laboratory study, we show that microbial turnover accelerates with warming and, along with enzyme kinetics, determines the response of microbial respiration to temperature change. In contrast, MGE, which is generally thought to decline with warming6,7,8, showed no temperature sensitivity. A microbial-enzyme model suggests that such temperature sensitive microbial turnover would promote soil C accumulation with warming, in contrast to reduced soil C predicted by traditional biogeochemical models. Furthermore, the effect of increased microbial turnover differs from the effects of reduced MGE, causing larger increases in soil C stocks. Our results demonstrate that the response of soil C to warming is affected by changes in microbial turnover. This control should be included in the next generation of models to improve prediction of soil C feedbacks to warming."
Contribution of natural decadal variability to global warming acceleration and hiatus,https://www.nature.com/articles/nclimate2355,nature_articles/images_2014/Contribution of natural decadal variability to global warming acceleration and hiatus.jpg,"The role of natural decadal variability in the global warming slowdown has been hinted at, but not quantified. This study looks at decadal average surface temperature anomalies for the 1980s, 1990s and 2000s. The results show that decadal variability is a large contributor to temperature trends, but its influence has decreased, from 47% in the 1980s to 27% in the 2000s, as anthropogenic warming has increased.","Masahiro Watanabe, Hideo Shiogama, Masahide Kimoto",No publication date,Letter,"Reasons for the apparent pause in the rise of global-mean surface air temperature (SAT) after the turn of the century has been a mystery, undermining confidence in climate projections1,2,3. Recent climate model simulations indicate this warming hiatus originated from eastern equatorial Pacific cooling4associated with strengthening of trade winds5. Using a climate model that overrides tropical wind stress anomalies with observations for 1958–2012, we show that decadal-mean anomalies of global SAT referenced to the period 1961–1990 are changed by 0.11, 0.13 and −0.11 °C in the 1980s, 1990s and 2000s, respectively, without variation in human-induced radiative forcing. They account for about 47%, 38% and 27% of the respective temperature change. The dominant wind stress variability consistent with this warming/cooling represents the deceleration/acceleration of the Pacific trade winds, which can be robustly reproduced by atmospheric model simulations forced by observed sea surface temperature excluding anthropogenic warming components. Results indicate that inherent decadal climate variability contributes considerably to the observed global-mean SAT time series, but that its influence on decadal-mean SAT has gradually decreased relative to the rising anthropogenic warming signal."
Importance of food-demand management for climate mitigation,https://www.nature.com/articles/nclimate2353,nature_articles/images_2014/Importance of food-demand management for climate mitigation.jpg,"With food demand set to double, agriculture will account for a larger proportion of total future greenhouse-gas emissions. Yet global food production and land-use scenarios have received relatively little attention in relation to climate change mitigation. This study shows that to avoid dangerous climate change, we must address food demand, as sustainable intensification of agriculture does not, in itself, suffice.","Bojana Bajželj, Keith S. Richards, Christopher A. Gilligan",No publication date,Article,
Human land-use-driven reduction of forest volatiles cools global climate,https://www.nature.com/articles/nclimate2347,nature_articles/images_2014/Human land-use-driven reduction of forest volatiles cools global climate.jpg,The global radiative effects of historical cropland expansion are typically estimated as the trade-off between reduced land carbon storage (causing warming) and increased surface albedo (causing cooling). Now research shows that the net atmospheric chemistry effect (−0.11 ± 0.17 W m−2) is of comparable magnitude and should also be taken into account.,Nadine Unger,No publication date,Letter,"Human conversion of forest ecosystems to agriculture is a major driver of global change. Conventionally, the impacts of the historical cropland expansion on Earth’s radiation balance have been quantified through two opposing effects: the release of stored carbon to the atmosphere as CO2(warming) versus the increase in surface albedo (cooling)1. Changing forest cover has a third effect on the global radiation balance by altering emissions of biogenic volatile organic compounds (BVOCs) that control the loadings of multiple warming and cooling climate pollutants: tropospheric ozone (O3), methane (CH4) and aerosols. Although human land cover change has dominated BVOC emission variability over the past century2,3,4, the net effect on global climate has not been quantified. Here, I show that the effects of the global cropland expansion between the 1850s and 2000s on BVOC emissions and atmospheric chemistry have imposed an additional net global radiative impact of −0.11 ± 0.17 W m−2(cooling). This magnitude is comparable to that of the surface albedo and land carbon release effects. I conclude that atmospheric chemistry must be considered in climate impact assessments of anthropogenic land cover change and in forestry for climate protection strategies."
A systems approach to evaluating the air quality co-benefits of US carbon policies,https://www.nature.com/articles/nclimate2342,nature_articles/images_2014/A systems approach to evaluating the air quality co-benefits of US carbon policies.jpg,"The near-term costs of greenhouse-gas emissions reduction may be offset by the air-quality co-benefits of mitigation policies. Now research estimates the monetary value of the human health benefits from air-quality improvements due to US carbon abatement policies, and finds that the benefits can offset 26–1,050% of the cost of mitigation policies.","Tammy M. Thompson, Sebastian Rausch, Noelle E. Selin",No publication date,Article,
Combined speeds of climate and land-use change of the conterminous US until 2050,https://www.nature.com/articles/nclimate2337,nature_articles/images_2014/Combined speeds of climate and land-use change of the conterminous US until 2050.jpg,"Biologically relevant metrics of global change are needed for risk assessment, to assess species exposure, and for adaptation planning. This paper presents a new measure of global change velocity that incorporates both climate and land-use change, and explores the implications of the observed velocities for conservation planning in the US.","Alejandro Ordonez, Sebastián Martinuzzi, John W. Williams",No publication date,Letter,"High rates of climate and land-use changes threaten biodiversity and ecosystem function1,2, creating a need for integrated assessments and planning at regional to global scales. We develop a new approach to measure multivariate estimates of climate and land-use change that builds on recently developed measures of climate velocity3,4,5,6, and apply it to assess the combined speeds of climate and land use for the conterminous US from 2001 to 2051. The combined speeds of climate and land-use change are highest in a broad north-to-south swath in the central US and in parts of the intermountain west. Climate speeds are roughly an order of magnitude higher than land-use speeds in most regions, but land-use speed is particularly high in the Appalachians and north-central forests. Joint speeds are low across much of the intermountain west. Our results highlight areas expected to be most vulnerable to changes in biodiversity and ecosystem function due to the individual or combined effects of climate and land-use change. The integration of climate and land-use scenarios suggests different conservation prioritization strategies from climate velocities and species alone7."
Seasonal aspects of the recent pause in surface warming,https://www.nature.com/articles/nclimate2341,nature_articles/images_2014/Seasonal aspects of the recent pause in surface warming.jpg,"The slowdown in global warming has been identified predominately through changes in the Pacific Ocean. This study investigates the teleconnections and seasonal changes associated with the slowdown. The present forcing from the tropical Pacific is found to produce many of the changes in atmospheric circulation, for example, changes in the upper troposphere wave patterns increase the chances of cold European winters.","Kevin E. Trenberth, John T. Fasullo, Adam S. Phillips",No publication date,Article,
Recent trends in African fires driven by cropland expansion and El Niño to La Niña transition,https://www.nature.com/articles/nclimate2313,nature_articles/images_2014/Recent trends in African fires driven by cropland expansion and El Niño to La Niña transition.jpg,"Africa is sometimes called ‘the burning continent’ owing to the prevalent use of fire for landscape management. This study shows that precipitation changes associated with El Niño/Southern Oscillation help explain fire trends in Africa over the period 2001–2012. However, a shift in land use from savannah to cropland also reduced fire prevalence in the northern half of the continent.","Niels Andela, Guido R. van der Werf",No publication date,Letter,"Landscape fires are key in African ecosystems1,2,3and the continent is responsible for ·70% of global burned area and ·50% of fire-related carbon emissions4,5. Fires are mostly human ignited, but precipitation patterns govern when and where fires can occur6. The relative role of humans and precipitation in driving the spatio-temporal variability in burned area is not fully disentangled but is required to predict future burned area7,8. Over 2001–2012, observations indicate strong but opposing trends in the African hemispheres4. Here we use satellite data and statistical modelling and show that changes in precipitation, driven by the El Niño/Southern Oscillation (ENSO), which changed from El Niño to La Niña dominance over our study period, contributed substantially (51%) to the upward trend over southern Africa. This also contributed to the downward trend over northern Africa (24%), but here rapid demographic and socio-economic changes were almost as important (20%), mainly due to conversion of savannah into cropland, muting burned area. Given the economic perspective of Africa and the oscillative nature of ENSO, future African savannah burned area will probably decline. Combined with increasing global forest fire activity due to climate change9,10,11, our results indicate a potential shift in global pyrogeography from being savannah dominated to being forest dominated."
Impact of the Keystone XL pipeline on global oil markets and greenhouse gas emissions,https://www.nature.com/articles/nclimate2335,nature_articles/images_2014/Impact of the Keystone XL pipeline on global oil markets and greenhouse gas emissions.jpg,"The proposed Keystone XL pipeline to connect Canadian oil sands with US refineries and ports has attracted much controversy. Based on an economic model, this study finds that the biggest emissions impact of the pipeline may be due to its effect of lowering global oil prices and, in turn, increasing global oil consumption (and related emissions). The analysis therefore points to a gap in existing assessments of the Keystone XL project.","Peter Erickson, Michael Lazarus",No publication date,Letter,"Climate policy and analysis often focus on energy production and consumption1,2, but seldom consider how energy transportation infrastructure shapes energy systems3. US President Obama has recently brought these issues to the fore, stating that he would only approve the Keystone XL pipeline, connecting Canadian oil sands with US refineries and ports, if it ‘does not significantly exacerbate the problem of carbon pollution’4. Here, we apply a simple model to understand the implications of the pipeline for greenhouse gas emissions as a function of any resulting increase in oil sands production. We find that for every barrel of increased production, global oil consumption would increase 0.6 barrels owing to the incremental decrease in global oil prices. As a result, and depending on the extent to which the pipeline leads to greater oil sands production, the net annual impact of Keystone XL could range from virtually none to 110 million tons CO2equivalent annually. This spread is four times wider than found by the US State Department (1–27 million tons CO2e), who did not account for global oil market effects5. The approach used here, common in lifecycle analysis6, could also be applied to other pending fossil fuel extraction and supply infrastructure."
Increasing forest disturbances in Europe and their impact on carbon storage,https://www.nature.com/articles/nclimate2318,nature_articles/images_2014/Increasing forest disturbances in Europe and their impact on carbon storage.jpg,"European forest disturbance—due to wind, bark beetles and wildfires—has increased in association with climate changes, but future disturbance-response remains highly uncertain. Now, research based on an ensemble of climate change scenarios indicates that an increase in forest disturbance is probable in the coming decades, with implications for forest carbon storage.","Rupert Seidl, Mart-Jan Schelhaas, Pieter Johannes Verkerk",No publication date,Letter,"Disturbances from wind, bark beetles and wildfires have increased in Europe’s forests throughout the twentieth century1. Climatic changes were identified as a key driver behind this increase2, yet how the expected continuation of climate change will affect Europe’s forest disturbance regime remains unresolved. Increasing disturbances could strongly impact the forest carbon budget3,4, and are suggested to contribute to the recently observed carbon sink saturation in Europe’s forests5. Here we show that forest disturbance damage in Europe has continued to increase in the first decade of the twenty-first century. On the basis of an ensemble of climate change scenarios we find that damage from wind, bark beetles and forest fires is likely to increase further in coming decades, and estimate the rate of increase to be +0.91 × 106m3of timber per year until 2030. We show that this intensification can offset the effect of management strategies aiming to increase the forest carbon sink, and calculate the disturbance-related reduction of the carbon storage potential in Europe’s forests to be 503.4 Tg C in 2021–2030. Our results highlight the considerable carbon cycle feedbacks of changing disturbance regimes, and underline that future forest policy and management will require a stronger focus on disturbance risk and resilience."
Response of El Niño sea surface temperature variability to greenhouse warming,https://www.nature.com/articles/nclimate2326,nature_articles/images_2014/Response of El Niño sea surface temperature variability to greenhouse warming.jpg,"The impacts of climate change on certain aspects of the El Niño/Southern Oscillation (ENSO) have been established. However, the change in sea surface temperature, commonly used to represent ENSO amplitude, remained uncertain. Now, the sea surface response is shown to be time-varying, with an increasing trend to 2040 followed by a decreasing trend. The previous uncertainty is attributed to the expectation of unidirectional behaviour and unrealistic model representations.","Seon Tae Kim, Wenju Cai, Soon-Il An",No publication date,Letter,"The destructive environmental and socio-economic impacts of the El Niño/Southern Oscillation1,2(ENSO) demand an improved understanding of how ENSO will change under future greenhouse warming. Robust projected changes in certain aspects of ENSO have been recently established3,4,5. However, there is as yet no consensus on the change in the magnitude of the associated sea surface temperature (SST) variability6,7,8, commonly used to represent ENSO amplitude1,6, despite its strong effects on marine ecosystems and rainfall worldwide1,2,3,4,9. Here we show that the response of ENSO SST amplitude is time-varying, with an increasing trend in ENSO amplitude before 2040, followed by a decreasing trend thereafter. We attribute the previous lack of consensus to an expectation that the trend in ENSO amplitude over the entire twenty-first century is unidirectional, and to unrealistic model dynamics of tropical Pacific SST variability. We examine these complex processes across 22 models in the Coupled Model Intercomparison Project phase 5 (CMIP5) database10, forced under historical and greenhouse warming conditions. The nine most realistic models identified show a strong consensus on the time-varying response and reveal that the non-unidirectional behaviour is linked to a longitudinal difference in the surface warming rate across the Indo-Pacific basin. Our results carry important implications for climate projections and climate adaptation pathways."
Recent Walker circulation strengthening and Pacific cooling amplified by Atlantic warming,https://www.nature.com/articles/nclimate2330,nature_articles/images_2014/Recent Walker circulation strengthening and Pacific cooling amplified by Atlantic warming.jpg,"The Pacific trade winds have strengthened since the late 1990s, and there has been related strengthening of the atmospheric Walker circulation. Although the impacts of these changes are becoming known, their cause has not been identified. This study, using observations and models, shows that warming of the Atlantic sea surface and corresponding displacement of atmospheric pressure centres are key drivers.","Shayne McGregor, Axel Timmermann, Yoshimitsu Chikamoto",No publication date,Letter,"An unprecedented strengthening of Pacific trade winds since the late 1990s (ref.1) has caused widespread climate perturbations, including rapid sea-level rise in the western tropical Pacific2,3,4,5, strengthening of Indo-Pacific ocean currents6,7, and an increased uptake of heat in the equatorial Pacific thermocline1. The corresponding intensification of the atmospheric Walker circulation is also associated with sea surface cooling in the eastern Pacific, which has been identified as one of the contributors to the current pause in global surface warming1,8,9. In spite of recent progress in determining the climatic impacts of the Pacific trade wind acceleration, the cause of this pronounced trend in atmospheric circulation remains unknown. Here we analyse a series of climate model experiments along with observational data to show that the recent warming trend in Atlantic sea surface temperature and the corresponding trans-basin displacements of the main atmospheric pressure centres were key drivers of the observed Walker circulation intensification, eastern Pacific cooling, North American rainfall trends and western Pacific sea-level rise. Our study suggests that global surface warming has been partly offset by the Pacific climate response to enhanced Atlantic warming since the early 1990s."
Threat to future global food security from climate change and ozone air pollution,https://www.nature.com/articles/nclimate2317,nature_articles/images_2014/Threat to future global food security from climate change and ozone air pollution.jpg,"This study shows that climate change has the potential to substantially increase undernourishment rates and threaten food security in developing countries through crop damage, but that ozone regulation can significantly offset climate impacts, depending on the scenario. The findings should help policymakers devise optimal strategies for food production under global climate change.","Amos P. K. Tai, Maria Val Martin, Colette L. Heald",No publication date,Letter,"Future food production is highly vulnerable to both climate change and air pollution with implications for global food security1,2,3,4. Climate change adaptation and ozone regulation have been identified as important strategies to safeguard food production5,6, but little is known about how climate and ozone pollution interact to affect agriculture, nor the relative effectiveness of these two strategies for different crops and regions. Here we present an integrated analysis of the individual and combined effects of 2000–2050 climate change and ozone trends on the production of four major crops (wheat, rice, maize and soybean) worldwide based on historical observations and model projections, specifically accounting for ozone–temperature co-variation. The projections exclude the effect of rising CO2, which has complex and potentially offsetting impacts on global food supply7,8,9,10. We show that warming reduces global crop production by >10% by 2050 with a potential to substantially worsen global malnutrition in all scenarios considered. Ozone trends either exacerbate or offset a substantial fraction of climate impacts depending on the scenario, suggesting the importance of air quality management in agricultural planning. Furthermore, we find that depending on region some crops are primarily sensitive to either ozone (for example, wheat) or heat (for example, maize) alone, providing a measure of relative benefits of climate adaptation versus ozone regulation for food security in different regions."
The emerging anthropogenic signal in land–atmosphere carbon-cycle coupling,https://www.nature.com/articles/nclimate2323,nature_articles/images_2014/The emerging anthropogenic signal in land_atmosphere carbon-cycle coupling.jpg,"Earth system models do not currently account for unforced variability in land–atmosphere CO2 flux when simulating the responses of the terrestrial carbon cycle to anthropogenically forced changes in climate and atmosphere. Now, research shows that this unforced variability is larger than the forced response in many areas of the world, precluding detection of the forced carbon-cycle change for decades.","Danica Lombardozzi, Gordon B. Bonan, Douglas W. Nychka",No publication date,Letter,"Earth system models simulate prominent terrestrial carbon-cycle responses to anthropogenically forced changes in climate and atmospheric composition over the twenty-first century1,2,3,4. The rate and magnitude of the forced climate change is routinely evaluated relative to unforced, or natural, variability using a multi-member ensemble of simulations5,6,7,8. However, Earth system model carbon-cycle analyses do not account for unforced variability1,2,3,4,9. To investigate unforced terrestrial carbon-cycle variability, we analyse ensembles from the Coupled Model Intercomparison Project (CMIP5), focusing on the Community Climate System Model (CCSM4). The unforced variability of CCSM4 is comparable to that observed at the Harvard Forest eddy covariance flux tower site. Over the twenty-first century, unforced variability in land–atmosphere CO2flux is larger than the forced response at decadal timescales in many areas of the world, precluding detection of the forced carbon-cycle change. Only after several decades does the forced carbon signal consistently emerge in CCSM4 and other models for the business-as-usual radiative forcing scenario (RCP8.5). Grid-cell variability in time of emergence is large, but decreases at regional scales. To attribute changes in the terrestrial carbon cycle to anthropogenic forcings, monitoring networks and model projections must consider the timescale at which the forced biogeochemical response emerges from the natural variability."
Uncovering an anthropogenic sea-level rise signal in the Pacific Ocean,https://www.nature.com/articles/nclimate2307,nature_articles/images_2014/Uncovering an anthropogenic sea-level rise signal in the Pacific Ocean.jpg,Internal variability in the climate system makes it difficult to determine the rate of regional sea-level rise. This study uses satellite altimetry data and corrects for natural variability to determine the anthropogenic contribution to sea-level rise in the tropical Pacific region.,"B. D. Hamlington, M. W. Strassburg, K-Y. Kim",No publication date,Letter,"Internal climate variability across a range of scales is known to contribute to regional sea-level trends1,2,3,4,5,6,7, which can be much larger than the global mean sea-level trend in many parts of the globe. Over decadal timescales, this internal variability obscures the long-term sea-level change3,6,8, making it difficult to assess the effect of anthropogenic warming on sea level. Here, an attempt is made to uncover the sea-level rise pattern in the tropical Pacific Ocean associated with anthropogenic warming. More specifically, the sea-level variability associated with the Pacific Decadal Oscillation is estimated and removed from the regional sea-level trends computed from satellite altimetry measurements over the past two decades. The resulting pattern of regional sea-level rise uncovered in the tropical Pacific Ocean is explained in part by warming in the tropical Indian Ocean, which has been attributed to anthropogenic warming9. This study represents one of the first attempts at linking the sea-level trend pattern observed by satellite altimetry to anthropogenic forcing."
Well-estimated global surface warming in climate projections selected for ENSO phase,https://www.nature.com/articles/nclimate2310,nature_articles/images_2014/Well-estimated global surface warming in climate projections selected for ENSO phase.jpg,"The current slowdown in global warming has raised questions about the accuracy of climate model projections. This work selects models that are largely in phase with the natural variability, in this case the El Niño/Southern Oscillation, of the climate system. The selected models are able to predict the recent Pacific Ocean temperature and spatial trends.","James S. Risbey, Stephan Lewandowsky, Naomi Oreskes",No publication date,Article,
Warming-related increases in soil CO2 efflux are explained by increased below-ground carbon flux,https://www.nature.com/articles/nclimate2322,nature_articles/images_2014/Warming-related increases in soil CO2 efflux are explained by increased below-ground carbon flux.jpg,"Reduced soil-carbon storage in response to warming is a potential reinforcing feedback that could enhance climate change. A study now shows that for tropical montane wet forest, long-term warming (represented by an altitudinal gradient) accelerates below-ground carbon processes but has no apparent impact on soil-organic-carbon storage.","Christian P. Giardina, Creighton M. Litton, Gregory P. Asner",No publication date,Letter,"The universally observed exponential increase in soil-surface CO2efflux (‘soil respiration’;FS) with increasing temperature has led to speculation that global warming will accelerate soil-organic-carbon (SOC) decomposition1, reduce SOC storage, and drive a positive feedback to future warming2. However, interpreting temperature–FSrelationships, and so modelling terrestrial carbon balance in a warmer world, is complicated by the many sources of respired carbon that contribute toFS(ref.3) and a poor understanding of how temperature influences SOC decomposition rates4. Here we quantifiedFS, litterfall, bulk SOC and SOC fraction size and turnover, and total below-ground carbon flux (TBCF) across a highly constrained 5.2 °C mean annual temperature (MAT) gradient in tropical montane wet forest5. From these, we determined that: increases in TBCF and litterfall explain >90% of the increase inFSwith MAT; bulk SOC and SOC fraction size and turnover rate do not vary with MAT; and increases in TBCF and litterfall do not influence SOC storage or turnover on century to millennial timescales. This gradient study shows that for tropical montane wet forest, long-term and whole-ecosystem warming accelerates below-ground carbon processes with no apparent impact on SOC storage."
Recently identified microbial guild mediates soil N2O sink capacity,https://www.nature.com/articles/nclimate2301,nature_articles/images_2014/Recently identified microbial guild mediates soil N2O sink capacity.jpg,"Nitrous oxide (N2O) is a greenhouse gas and an important ozone-depleting substance. Microbial nitrogen cycling in agricultural soils is a major source of atmospheric N2O. Now, research shows that the capacity of soils to take up N2O is mostly explained by the abundance and diversity of a newly described N2O-reducing microbial group.","Christopher M. Jones, Ayme Spor, Laurent Philippot",No publication date,Letter,"Nitrous oxide (N2O) is the predominant ozone-depleting substance and contributes approximately 6% to overall global warming1,2. Terrestrial ecosystems account for nearly 70% of total global N2O atmospheric loading, of which at least 45% can be attributed to microbial cycling of nitrogen in agriculture3. The reduction of N2O to nitrogen gas by microorganisms is critical for mitigating its emissions from terrestrial ecosystems, yet the determinants of a soil’s capacity to act as a source or sink for N2O remain uncertain4. Here, we demonstrate that the soil N2O sink capacity is mostly explained by the abundance and phylogenetic diversity of a newly described N2O-reducing microbial group5,6, which mediate the influence of edaphic factors. Analyses of interactions and niche preference similarities suggest niche differentiation or even competitive interactions between organisms with the two types of N2O reductase. We further identified several recurring communities comprised of co-occurring N2O-reducing bacterial genotypes that were significant indicators of the soil N2O sink capacity across different European soils."
Technology transfer for adaptation,https://www.nature.com/articles/nclimate2305,nature_articles/images_2014/Technology transfer for adaptation.jpg,"Technology is expected to play an important role in climate change adaptation, but little is known about whether it is actually being transferred to developing countries. Research now shows that in most of the adaptation projects managed by the Global Environment Facility, technology transfer is occurring mainly in the form of early deployment of existing technologies.","Bonizella Biagini, Laura Kuhl, Claudia Ortiz",No publication date,Article,
Insights from Antarctica on volcanic forcing during the Common Era,https://www.nature.com/articles/nclimate2293,nature_articles/images_2014/Insights from Antarctica on volcanic forcing during the Common Era.jpg,"Historical aerosol forcing from large volcanic eruptions are reconstructed from sulphate deposition measured in ice cores. This study updates these records by using a more extensive collection of Antarctic ice cores, which provide new records and accurate dating of published records. The results show that prior to the year 1500 the reconstructions were either previously overestimating global aerosol forcing by 20–30% or underestimating it by 20–50%. This has implications for estimates of climate sensitivity.","Michael Sigl, Joseph R. McConnell, Mirko Severi",No publication date,Letter,"Assessments of climate sensitivity to projected greenhouse gas concentrations underpin environmental policy decisions, with such assessments often based on model simulations of climate during recent centuries and millennia1,2,3. These simulations depend critically on accurate records of past aerosol forcing from global-scale volcanic eruptions, reconstructed from measurements of sulphate deposition in ice cores4,5,6. Non-uniform transport and deposition of volcanic fallout mean that multiple records from a wide array of ice cores must be combined to create accurate reconstructions. Here we re-evaluated the record of volcanic sulphate deposition using a much more extensive array of Antarctic ice cores. In our new reconstruction, many additional records have been added and dating of previously published records corrected through precise synchronization to the annually dated West Antarctic Ice Sheet Divide ice core7, improving and extending the record throughout the Common Era. Whereas agreement with existing reconstructions is excellent after 1500, we found a substantially different history of volcanic aerosol deposition before 1500; for example, global aerosol forcing values from some of the largest eruptions (for example, 1257 and 1458) previously were overestimated by 20–30% and others underestimated by 20–50%."
Primary forest cover loss in Indonesia over 2000–2012,https://www.nature.com/articles/nclimate2277,nature_articles/images_2014/Primary forest cover loss in Indonesia over 2000_2012.jpg,"Deforestation affects climate, biodiversity and other ecosystem services. This study quantifies Indonesia’s increasing rate of primary forest loss, which runs counter to the declining rates of loss in Brazil. The results highlight the value of thematically consistent and spatially and temporally explicit information in tracking forest change.","Belinda Arunarwati Margono, Peter V. Potapov, Matthew C. Hansen",No publication date,Article,
Drought survival of tropical tree seedlings enhanced by non-structural carbohydrate levels,https://www.nature.com/articles/nclimate2281,nature_articles/images_2014/Drought survival of tropical tree seedlings enhanced by non-structural carbohydrate levels.jpg,Widespread forest die-back due to the increasing frequency and intensity of drought in many parts of the planet is focusing attention on the mechanisms of tree drought resistance. This study provides direct experimental evidence that greater non-structural carbohydrate concentrations before drought help maintain hydraulic function and thereby prolong drought tolerance in seedlings of ten tropical tree species.,"Michael J. O’Brien, Sebastian Leuzinger, Andy Hector",No publication date,Letter,"Plants in most biomes are thought to be living at their hydraulic limits, and alterations to precipitation patterns consistent with climate change trends are causing die-back in forests across the globe1,2,3,4. However, within- and among-species variation in plant traits that promote persistence and adaptation under these new rainfall regimes may reduce mortality in these changing climates5,6. Storage of non-structural carbohydrates (NSCs) is posited as an important trait for resistance and resilience of forests to climate-change-induced drought, but the underlying mechanisms remain unclear7,8,9,10. Here we demonstrate a positive relationship between NSCs and drought survival by manipulating NSC concentrations within seedlings of ten tropical tree species. Seedlings experimentally enriched in NSCs showed higher stem water potentials and sustained NSCs during drought. NSC use for maintenance of osmoregulation and hydraulic function therefore seems to underlie improved drought resistance. That drought mortality is delayed by higher NSC concentrations has implications for predicting the impacts of climate change on forest die-back2,4and may help focus restoration efforts on species that increase the resistance and resilience of forests to climate change."
Projected continent-wide declines of the emperor penguin under climate change,https://www.nature.com/articles/nclimate2280,nature_articles/images_2014/Projected continent-wide declines of the emperor penguin under climate change.jpg,"The criteria used to classify species as being at risk of extinction are based on global population estimates, making global-scale analysis important for conservation. Now, a study projecting population dynamics of all 45 known emperor penguin (Aptenodytes forsteri) colonies indicates long-term decline, primarily due to altered Antarctic sea ice conditions.","Stéphanie Jenouvrier, Marika Holland, Hal Caswell",No publication date,Letter,"Climate change has been projected to affect species distribution1and future trends of local populations2,3, but projections of global population trends are rare. We analyse global population trends of the emperor penguin (Aptenodytes forsteri), an iconic Antarctic top predator, under the influence of sea ice conditions projected by coupled climate models assessed in the Intergovernmental Panel on Climate Change (IPCC) effort4. We project the dynamics of all 45 known emperor penguin colonies5by forcing a sea-ice-dependent demographic model6,7with local, colony-specific, sea ice conditions projected through to the end of the twenty-first century. Dynamics differ among colonies, but by 2100 all populations are projected to be declining. At least two-thirds are projected to have declined by >50% from their current size. The global population is projected to have declined by at least 19%. Because criteria to classify species by their extinction risk are based on the global population dynamics8, global analyses are critical for conservation9. We discuss uncertainties arising in such global projections and the problems of defining conservation criteria for species endangered by future climate change."
Amplified mid-latitude planetary waves favour particular regional weather extremes,https://www.nature.com/articles/nclimate2271,nature_articles/images_2014/Amplified mid-latitude planetary waves favour particular regional weather extremes.jpg,"An increase in extreme weather events in the Northern Hemisphere mid-latitudes has been proposed as a result of amplification of atmospheric planetary waves in the region. This study finds months of extreme weather are associated with amplified planetary waves, with different types of extreme events associated to differing degrees.","James A. Screen, Ian Simmonds",No publication date,Letter,"There has been an ostensibly large number of extreme weather events in the Northern Hemisphere mid-latitudes during the past decade1. An open question that is critically important for scientists and policy makers is whether any such increase in weather extremes is natural or anthropogenic in origin2,3,4,5,6,7,8,9,10,11,12,13. One mechanism proposed to explain the increased frequency of extreme weather events is the amplification of mid-latitude atmospheric planetary waves14,15,16,17. Disproportionately large warming in the northern polar regions compared with mid-latitudes—and associated weakening of the north–south temperature gradient—may favour larger amplitude planetary waves14,15,16,17, although observational evidence for this remains inconclusive18,19,20,21. A better understanding of the role of planetary waves in causing mid-latitude weather extremes is essential for assessing the potential environmental and socio-economic impacts of future planetary wave changes. Here we show that months of extreme weather over mid-latitudes are commonly accompanied by significantly amplified quasi-stationary mid-tropospheric planetary waves. Conversely, months of near-average weather over mid-latitudes are often accompanied by significantly attenuated waves. Depending on geographical region, certain types of extreme weather (for example, hot, cold, wet, dry) are more strongly related to wave amplitude changes than others. The findings suggest that amplification of quasi-stationary waves preferentially increases the probabilities of heat waves in western North America and central Asia, cold outbreaks in eastern North America, droughts in central North America, Europe and central Asia, and wet spells in western Asia."
