Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Revegetation in China’s Loess Plateau is approaching sustainable water resource limits,https://www.nature.com/articles/nclimate3092,nature_articles/images_2016/Revegetation in China_s Loess Plateau is approaching sustainable water resource limits.jpg,"China’s ‘Grain for Green’ revegetation programme has potential to help mitigate climate change. However, the increased water demand in the Loess Plateau is approaching a level that will impact on water availability to meet human demand.","Xiaoming Feng, Bojie Fu, Bingfang Wu",No publication date,Letter,"Revegetation of degraded ecosystems provides opportunities for carbon sequestration and bioenergy production1,2. However, vegetation expansion in water-limited areas creates potentially conflicting demands for water between the ecosystem and humans3. Current understanding of these competing demands is still limited4. Here, we study the semi-arid Loess Plateau in China, where the ‘Grain to Green’ large-scale revegetation programme has been in operation since 1999. As expected, we found that the new planting has caused both net primary productivity (NPP) and evapotranspiration (ET) to increase. Also the increase of ET has induced a significant (p< 0.001) decrease in the ratio of river runoff to annual precipitation across hydrological catchments. From currently revegetated areas and human water demand, we estimate a threshold of NPP of 400 ± 5 g C m−2yr−1above which the population will suffer water shortages. NPP in this region is found to be already close to this limit. The threshold of NPP could change by −36% in the worst case of climate drying and high human withdrawals, to +43% in the best case. Our results develop a new conceptual framework to determine the critical carbon sequestration that is sustainable in terms of both ecological and socio-economic resource demands in a coupled anthropogenic–biological system."
Molecular signatures of transgenerational response to ocean acidification in a species of reef fish,https://www.nature.com/articles/nclimate3087,nature_articles/images_2016/Molecular signatures of transgenerational response to ocean acidification in a species of reef fish.jpg,"Ocean acidification impairs reef fish behaviour. This study shows offspring of spiny damselfish sensitive to high CO2 levels have different brain molecular responses to those of tolerant individuals, suggesting individual variation may allow adaptation.","Celia Schunter, Megan J. Welch, Timothy Ravasi",No publication date,Letter,"The impact of ocean acidification on marine ecosystems will depend on species capacity to adapt1,2. Recent studies show that the behaviour of reef fishes is impaired at projected CO2levels3,4; however, individual variation exists that might promote adaptation. Here, we show a clear signature of parental sensitivity to high CO2in the brain molecular phenotype of juvenile spiny damselfish,Acanthochromis polyacanthus, primarily driven by circadian rhythm genes. Offspring of CO2-tolerant and CO2-sensitive parents were reared at near-future CO2(754 μatm) or present-day control levels (414 μatm). By integrating 33 brain transcriptomes and proteomes with ade novoassembled genome we investigate the molecular responses of the fish brain to increased CO2and the expression of parental tolerance to high CO2in the offspring molecular phenotype. Exposure to high CO2resulted in differential regulation of 173 and 62 genes and 109 and 68 proteins in the tolerant and sensitive groups, respectively. Importantly, the majority of differences between offspring of tolerant and sensitive parents occurred in high CO2conditions. This transgenerational molecular signature suggests that individual variation in CO2sensitivity could facilitate adaptation of fish populations to ocean acidification."
Health and climate impacts of ocean-going vessels in East Asia,https://www.nature.com/articles/nclimate3083,nature_articles/images_2016/Health and climate impacts of ocean-going vessels in East Asia.jpg,"Analysis of over 18,000 vessels shows that the CO2 emissions from shipping in East Asia accounted for 16% of global shipping emissions in 2013 (compared to 4–7% in 2002–2005), and account for 14,500–37,500 premature deaths per year.","Huan Liu, Mingliang Fu, Kebin He",No publication date,Article,
Climate change unlikely to increase malaria burden in West Africa,https://www.nature.com/articles/nclimate3085,nature_articles/images_2016/Climate change unlikely to increase malaria burden in West Africa.jpg,The importance of climate change for malaria transmission has been hotly debated. Research based on ten years of field observations and a model that simulates village-scale transmission for West Africa suggests that we should not be overly concerned.,"Teresa K. Yamana, Arne Bomblies, Elfatih A. B. Eltahir",No publication date,Letter,"The impact of climate change on malaria transmission has been hotly debated. Recent conclusions have been drawn using relatively simple biological models1,2and statistical approaches3,4,5, with inconsistent predictions. Consequently, the Intergovernmental Panel on Climate Change Fifth Assessment Report (IPCC AR5) echoes this uncertainty, with no clear guidance for the impacts of climate change on malaria transmission, yet recognizing a strong association between local climate and malaria6,7. Here, we present results from a decade-long study involving field observations and a sophisticated model simulating village-scale transmission. We drive the malaria model using select climate models that correctly reproduce historical West African climate, and project reduced malaria burden in a western sub-region and insignificant impact in an eastern sub-region. Projected impacts of climate change on malaria transmission in this region are not of serious concern."
Multi-year persistence of the 2014/15 North Pacific marine heatwave,https://www.nature.com/articles/nclimate3082,nature_articles/images_2016/Multi-year persistence of the 2014_15 North Pacific marine heatwave.jpg,In 2014–2015 the northeast Pacific Ocean experienced a strong marine heatwave. This study shows teleconnections to the tropical Pacific and the weak El Niño were key sources in the atmospheric forcing and persistence of the event.,"Emanuele Di Lorenzo, Nathan Mantua",No publication date,Article,
European seasonal mortality and influenza incidence due to winter temperature variability,https://www.nature.com/articles/nclimate3070,nature_articles/images_2016/European seasonal mortality and influenza incidence due to winter temperature variability.jpg,"Mortality rates based on data representing 400 million people in 200 European regions show countries other than the UK, the Netherlands and Belgium remain exposed to increased mortality due to winter temperature fluctuations.","Joan Ballester, Xavier Rodó, François Richard Herrmann",No publication date,Letter,"Recent studies have vividly emphasized the lack of consensus on the degree of vulnerability (see ref.1) of European societies to current and future winter temperatures. Here we consider several climate factors, influenza incidence and daily numbers of deaths to characterize the relationship between winter temperature and mortality in a very large ensemble of European regions representing more than 400 million people. Analyses highlight the strong association between the year-to-year fluctuations in winter mean temperature and mortality, with higher seasonal cases during harsh winters, in all of the countries except the United Kingdom, the Netherlands and Belgium. This spatial distribution contrasts with the well-documented latitudinal orientation of the dependency between daily temperature and mortality within the season. A theoretical framework is proposed to reconcile the apparent contradictions between recent studies, offering an interpretation to regional differences in the vulnerability to daily, seasonal and long-term winter temperature variability. Despite the lack of a strong year-to-year association between winter mean values in some countries, it can be concluded that warmer winters will contribute to the decrease in winter mortality everywhere in Europe."
Reconciled climate response estimates from climate models and the energy budget of Earth,https://www.nature.com/articles/nclimate3066,nature_articles/images_2016/Reconciled climate response estimates from climate models and the energy budget of Earth.jpg,"Energy budget and climate model estimates of transient climate response match when model output is processed in the same manner as an observational record. Removal of observational sampling biases infers an estimate of 1.66 °C, consistent with model estimates.","Mark Richardson, Kevin Cowtan, Martin B. Stolpe",No publication date,Letter,"Climate risks increase with mean global temperature1, so knowledge about the amount of future global warming should better inform risk assessments for policymakers. Expected near-term warming is encapsulated by the transient climate response (TCR), formally defined as the warming following 70 years of 1% per year increases in atmospheric CO2concentration, by which point atmospheric CO2has doubled. Studies based on Earth’s historical energy budget have typically estimated lower values of TCR than climate models, suggesting that some models could overestimate future warming2. However, energy-budget estimates rely on historical temperature records that are geographically incomplete and blend air temperatures over land and sea ice with water temperatures over open oceans. We show that there is no evidence that climate models overestimate TCR when their output is processed in the same way as the HadCRUT4 observation-based temperature record3,4. Models suggest that air-temperature warming is 24% greater than observed by HadCRUT4 over 1861–2009 because slower-warming regions are preferentially sampled and water warms less than air5. Correcting for these biases and accounting for wider uncertainties in radiative forcing based on recent evidence, we infer an observation-based best estimate for TCR of 1.66 °C, with a 5–95% range of 1.0–3.3 °C, consistent with the climate models considered in the IPCC 5th Assessment Report."
Anthropogenic Mediterranean warming essential driver for present and future Sahel rainfall,https://www.nature.com/articles/nclimate3065,nature_articles/images_2016/Anthropogenic Mediterranean warming essential driver for present and future Sahel rainfall.jpg,Historically the sea surface temperature of the tropical oceans has influenced Sahel rainfall. This study shows that increased surface temperatures in the Mediterranean Sea have driven recent rainfall increases.,"Jong-yeon Park, Jürgen Bader, Daniela Matei",No publication date,Letter,"The long-lasting Sahel drought in the 1970s and 1980s caused enormous human and socio-economic losses1, driving extensive research on its causes2,3,4,5,6,7,8. Although changes in global and regional sea surface temperatures (SSTs) are thought to be dominant drivers of the severe Sahel drying trend9,10,11,12, the mechanisms for the recent recovery trend are not fully clear yet, but are often assumed to be akin to the previous SST–Sahel drought linkage13,14,15. Here we show, by analysing observational and multi-model data and conducting SST-sensitivity experiments with two state-of-the-art atmospheric models, that the SST key area causing the recent Sahel rainfall recovery is the Mediterranean Sea. Anthropogenic warming of this region has driven the shift from the tropical Atlantic and Indo-Pacific oceans, which historically were the main driver of Sahel drought. The wetting impact of Mediterranean Sea warming can become more dominant in a future warming climate and is key to understanding the uncertainty in future Sahel rainfall projections."
Tropical Pacific impacts on cooling North American winters,https://www.nature.com/articles/nclimate3069,nature_articles/images_2016/Tropical Pacific impacts on cooling North American winters.jpg,"The North America winter cooling trend in the early 2000s can be explained by decadal climate signals. For the northwest, fluctuations in the remote tropical Pacific were responsible, whereas for central North America it was mid-latitude circulation changes.","Michael Sigmond, John C. Fyfe",No publication date,Article,
Human-induced greening of the northern extratropical land surface,https://www.nature.com/articles/nclimate3056,nature_articles/images_2016/Human-induced greening of the northern extratropical land surface.jpg,"Observed northern extratropical land greening is consistent with anthropogenic forcings, where greenhouse gases play a dominant role, but not with simulations that include only natural forcings and internal climate variability.","Jiafu Mao, Aurélien Ribes, Xu Lian",No publication date,Letter,"Significant land greening in the northern extratropical latitudes (NEL) has been documented through satellite observations during the past three decades1,2,3,4,5. This enhanced vegetation growth has broad implications for surface energy, water and carbon budgets, and ecosystem services across multiple scales6,7,8. Discernible human impacts on the Earth’s climate system have been revealed by using statistical frameworks of detection–attribution9,10,11. These impacts, however, were not previously identified on the NEL greening signal, owing to the lack of long-term observational records, possible bias of satellite data, different algorithms used to calculate vegetation greenness, and the lack of suitable simulations from coupled Earth system models (ESMs). Here we have overcome these challenges to attribute recent changes in NEL vegetation activity. We used two 30-year-long remote-sensing-based leaf area index (LAI) data sets12,13, simulations from 19 coupled ESMs with interactive vegetation, and a formal detection and attribution algorithm14,15. Our findings reveal that the observed greening record is consistent with an assumption of anthropogenic forcings, where greenhouse gases play a dominant role, but is not consistent with simulations that include only natural forcings and internal climate variability. These results provide the first clear evidence of a discernible human fingerprint on physiological vegetation changes other than phenology and range shifts11."
Role of volcanic and anthropogenic aerosols in the recent global surface warming slowdown,https://www.nature.com/articles/nclimate3058,nature_articles/images_2016/Role of volcanic and anthropogenic aerosols in the recent global surface warming slowdown.jpg,"The global warming slowdown has been attributed to the negative phase of the Pacific Decadal Oscillation. Modelling work simulates this negative phase in response to anthropogenic aerosols, indicating that external forcings may influence natural cycles.","Doug M. Smith, Ben B. B. Booth, Vikki Thompson",No publication date,Letter,"The rate of global mean surface temperature (GMST) warming has slowed this century despite the increasing concentrations of greenhouse gases. Climate model experiments1,2,3,4show that this slowdown was largely driven by a negative phase of the Pacific Decadal Oscillation (PDO), with a smaller external contribution from solar variability, and volcanic and anthropogenic aerosols5,6. The prevailing view is that this negative PDO occurred through internal variability7,8,9,10,11. However, here we show that coupled models from the Fifth Coupled Model Intercomparison Project robustly simulate a negative PDO in response to anthropogenic aerosols implying a potentially important role for external human influences. The recovery from the eruption of Mount Pinatubo in 1991 also contributed to the slowdown in GMST trends. Our results suggest that a slowdown in GMST trends could have been predicted in advance, and that future reduction of anthropogenic aerosol emissions, particularly from China, would promote a positive PDO and increased GMST trends over the coming years. Furthermore, the overestimation of the magnitude of recent warming by models is substantially reduced by using detection and attribution analysis to rescale their response to external factors, especially cooling following volcanic eruptions. Improved understanding of external influences on climate is therefore crucial to constrain near-term climate predictions."
Current warming will reduce yields unless maize breeding and seed systems adapt immediately,https://www.nature.com/articles/nclimate3061,nature_articles/images_2016/Current warming will reduce yields unless maize breeding and seed systems adapt immediately.jpg,"The process of breeding, delivery and adoption of new maize varieties can take 30 years. Projected difference in temperature between the start and end of the maize development cycle suggests the need for immediate development to prevent yield losses.","A. J. Challinor, A.-K. Koehler, B. Das",No publication date,Letter,"The development of crop varieties that are better suited to new climatic conditions is vital for future food production1,2. Increases in mean temperature accelerate crop development, resulting in shorter crop durations and reduced time to accumulate biomass and yield3,4. The process of breeding, delivery and adoption (BDA) of new maize varieties can take up to 30 years. Here, we assess for the first time the implications of warming during the BDA process by using five bias-corrected global climate models and four representative concentration pathways with realistic scenarios of maize BDA times in Africa. The results show that the projected difference in temperature between the start and end of the maize BDA cycle results in shorter crop durations that are outside current variability. Both adaptation and mitigation can reduce duration loss. In particular, climate projections have the potential to provide target elevated temperatures for breeding. Whilst options for reducing BDA time are highly context dependent, common threads include improved recording and sharing of data across regions for the whole BDA cycle, streamlining of regulation, and capacity building. Finally, we show that the results have implications for maize across the tropics, where similar shortening of duration is projected."
Potential carbon emissions dominated by carbon dioxide from thawed permafrost soils,https://www.nature.com/articles/nclimate3054,nature_articles/images_2016/Potential carbon emissions dominated by carbon dioxide from thawed permafrost soils.jpg,"A meta-analysis of soil incubation studies from the permafrost zone suggests that thawing under aerobic conditions, which releases CO2, will strengthen the permafrost carbon feedback more than waterlogged systems, which releases CO2 and CH4.","Christina Schädel, Martin K.-F. Bader, Kimberly P. Wickland",No publication date,Letter,"Increasing temperatures in northern high latitudes are causing permafrost to thaw1, making large amounts of previously frozen organic matter vulnerable to microbial decomposition2. Permafrost thaw also creates a fragmented landscape of drier and wetter soil conditions3,4that determine the amount and form (carbon dioxide (CO2), or methane (CH4)) of carbon (C) released to the atmosphere. The rate and form of C release control the magnitude of the permafrost C feedback, so their relative contribution with a warming climate remains unclear5,6. We quantified the effect of increasing temperature and changes from aerobic to anaerobic soil conditions using 25 soil incubation studies from the permafrost zone. Here we show, using two separate meta-analyses, that a 10 °C increase in incubation temperature increased C release by a factor of 2.0 (95% confidence interval (CI), 1.8 to 2.2). Under aerobic incubation conditions, soils released 3.4 (95% CI, 2.2 to 5.2) times more C than under anaerobic conditions. Even when accounting for the higher heat trapping capacity of CH4, soils released 2.3 (95% CI, 1.5 to 3.4) times more C under aerobic conditions. These results imply that permafrost ecosystems thawing under aerobic conditions and releasing CO2will strengthen the permafrost C feedback more than waterlogged systems releasing CO2and CH4for a given amount of C."
Value of storage technologies for wind and solar energy,https://www.nature.com/articles/nclimate3045,nature_articles/images_2016/Value of storage technologies for wind and solar energy.jpg,"Energy storage is vital to the widespread rollout of renewable electricity technologies. Modelling shows that energy storage can add value to wind and solar technologies, but cost reduction remains necessary to reach widespread profitability.","William A. Braff, Joshua M. Mueller, Jessika E. Trancik",No publication date,Article,
Potential evapotranspiration and continental drying,https://www.nature.com/articles/nclimate3046,nature_articles/images_2016/Potential evapotranspiration and continental drying.jpg,"Tendencies towards climate-change-induced continental drying, as characterized by offline-computed runoff and other potential-evapotranspiration-dependent metrics, may be artefactual. Consequently they may be much weaker and less extensive than previously thought.","P. C. D. Milly, K. A. Dunne",No publication date,Letter,"By various measures (drought area1and intensity2, climatic aridity index3, and climatic water deficits4), some observational analyses have suggested that much of the Earth’s land has been drying during recent decades, but such drying seems inconsistent with observations of dryland greening and decreasing pan evaporation5. ‘Offline’ analyses of climate-model outputs from anthropogenic climate change (ACC) experiments portend continuation of putative drying through the twenty-first century3,6,7,8,9,10, despite an expected increase in global land precipitation9. A ubiquitous increase in estimates of potential evapotranspiration (PET), driven by atmospheric warming11, underlies the drying trends4,8,9,12, but may be a methodological artefact5. Here we show that the PET estimator commonly used (the Penman–Monteith PET13for either an open-water surface1,2,6,7,12or a reference crop3,4,8,9,11) severely overpredicts the changes in non-water-stressed evapotranspiration computed in the climate models themselves in ACC experiments. This overprediction is partially due to neglect of stomatal conductance reductions commonly induced by increasing atmospheric CO2concentrations in climate models5. Our findings imply that historical and future tendencies towards continental drying, as characterized by offline-computed runoff, as well as other PET-dependent metrics, may be considerably weaker and less extensive than previously thought."
Detecting failure of climate predictions,https://www.nature.com/articles/nclimate3041,nature_articles/images_2016/Detecting failure of climate predictions.jpg,This study shows how failure to capture system dynamics can be detected in climate model predictions. This information should improve model projections and facilitate better decision-making.,"Michael C. Runge, Julienne C. Stroeve, Eve McDonald-Madden",No publication date,Letter,"The practical consequences of climate change challenge society to formulate responses that are more suited to achieving long-term objectives, even if those responses have to be made in the face of uncertainty1,2. Such a decision-analytic focus uses the products of climate science as probabilistic predictions about the effects of management policies3. Here we present methods to detect when climate predictions are failing to capture the system dynamics. For a single model, we measure goodness of fit based on the empirical distribution function, and define failure when the distribution of observed values significantly diverges from the modelled distribution. For a set of models, the same statistic can be used to provide relative weights for the individual models, and we define failure when there is no linear weighting of the ensemble models that produces a satisfactory match to the observations. Early detection of failure of a set of predictions is important for improving model predictions and the decisions based on them. We show that these methods would have detected a range shift in northern pintail 20 years before it was actually discovered, and are increasingly giving more weight to those climate models that forecast a September ice-free Arctic by 2055."
Economic gains stimulate negative evaluations of corporate sustainability initiatives,https://www.nature.com/articles/nclimate3033,nature_articles/images_2016/Economic gains stimulate negative evaluations of corporate sustainability initiatives.jpg,"Businesses are increasingly undertaking initiatives that increase profit and provide environmental benefits. They risk backlash, however, as people are shown to respond negatively to the notion of a business profiting from such initiatives.","Tamar Makov, George E. Newman",No publication date,Letter,"In recent years, many organizations have sought to align their financial goals with environmental ones by identifying strategies that maximize profits while minimizing environmental impacts. Examples of this ‘win–win’ approach can be found across a wide range of industries, from encouraging the reuse of hotel towels, to the construction of energy efficient buildings, to the large-scale initiatives of multi-national corporations1,2,3. Although win–win strategies are generally thought to reflect positively on the organizations that employ them, here we find that people tend to respond negatively to the notion of profiting from environmental initiatives. In fact, observers may evaluate environmental win–wins less favourably than profit-seeking strategies that have no environmental benefits. The present studies suggest that how those initiatives are communicated to the general public may be of central importance. Therefore, organizations would benefit from carefully crafting the discourse around their win–win initiatives to ensure that they avoid this type of backlash."
The climate response to five trillion tonnes of carbon,https://www.nature.com/articles/nclimate3036,nature_articles/images_2016/The climate response to five trillion tonnes of carbon.jpg,"Long-term model simulations show that a linear relationship between atmospheric warming and cumulative CO2 emissions holds up to 5 trillion tonnes of carbon (EgC), the estimated total fossil fuel resource in the absence of mitigation efforts.","Katarzyna B. Tokarska, Nathan P. Gillett, Michael Eby",No publication date,Letter,"Concrete actions to curtail greenhouse gas emissions have so far been limited on a global scale1, and therefore the ultimate magnitude of climate change in the absence of further mitigation is an important consideration for climate policy2. Estimates of fossil fuel reserves and resources are highly uncertain, and the amount used under a business-as-usual scenario would depend on prevailing economic and technological conditions. In the absence of global mitigation actions, five trillion tonnes of carbon (5 EgC), corresponding to the lower end of the range of estimates of the total fossil fuel resource3, is often cited as an estimate of total cumulative emissions4,5,6. An approximately linear relationship between global warming and cumulative CO2emissions is known to hold up to 2 EgC emissions on decadal to centennial timescales7,8,9,10,11; however, in some simple climate models the predicted warming at higher cumulative emissions is less than that predicted by such a linear relationship8. Here, using simulations12from four comprehensive Earth system models13, we demonstrate that CO2-attributable warming continues to increase approximately linearly up to 5 EgC emissions. These models simulate, in response to 5 EgC of CO2emissions, global mean warming of 6.4–9.5 °C, mean Arctic warming of 14.7–19.5 °C, and mean regional precipitation increases by more than a factor of four. These results indicate that the unregulated exploitation of the fossil fuel resource could ultimately result in considerably more profound climate changes than previously suggested."
Climate change impact modelling needs to include cross-sectoral interactions,https://www.nature.com/articles/nclimate3039,nature_articles/images_2016/Climate change impact modelling needs to include cross-sectoral interactions.jpg,A model comparison shows that integrated and sector-specific models suggest different results for various climate impacts. The discrepancies are particularly pronounced for indicators such as food production and water exploitation.,"Paula A. Harrison, Robert W. Dunford, Mark D. A. Rounsevell",No publication date,Article,
Land–atmosphere feedbacks amplify aridity increase over land under global warming,https://www.nature.com/articles/nclimate3029,nature_articles/images_2016/Land_atmosphere feedbacks amplify aridity increase over land under global warming.jpg,Aridity is expected to increase globally in a warmer world. Research now suggests that this is substantially amplified by land–atmosphere feedbacks associated with the land surface’s response to climate and plant responses to increased atmospheric CO2.,"Alexis Berg, Kirsten Findell, P. C. D. Milly",No publication date,Letter,"The response of the terrestrial water cycle to global warming is central to issues including water resources, agriculture and ecosystem health. Recent studies1,2,3,4,5,6indicate that aridity, defined in terms of atmospheric supply (precipitation,P) and demand (potential evapotranspiration,Ep) of water at the land surface, will increase globally in a warmer world. Recently proposed mechanisms for this response emphasize the driving role of oceanic warming and associated atmospheric processes4,5. Here we show that the aridity response is substantially amplified by land–atmosphere feedbacks associated with the land surface’s response to climate and CO2change. Using simulations from the Global Land Atmosphere Coupling Experiment (GLACE)-CMIP5 experiment7,8,9, we show that global aridity is enhanced by the feedbacks of projected soil moisture decrease on land surface temperature, relative humidity and precipitation. The physiological impact of increasing atmospheric CO2on vegetation exerts a qualitatively similar control on aridity. We reconcile these findings with previously proposed mechanisms5by showing that the moist enthalpy change over land is unaffected by the land hydrological response. Thus, although oceanic warming constrains the combined moisture and temperature changes over land, land hydrology modulates the partitioning of this enthalpy increase towards increased aridity."
Longer growing seasons shift grassland vegetation towards more-productive species,https://www.nature.com/articles/nclimate3032,nature_articles/images_2016/Longer growing seasons shift grassland vegetation towards more-productive species.jpg,"A 20-year grassland experiment shows links between plant functional traits and the climate. Species favoured by extended growing seasons have taller canopies and faster assimilation rates, at the expense of those with high leaf-tissue investment.","Jason D. Fridley, Josh S. Lynn, A. P. Askew",No publication date,Letter,"Despite advances in plant functional ecology that provide a framework for predicting the responses of vegetation to environmental change1,2,3, links between plant functional strategies and elevated temperatures are poorly understood3,4,5. Here, we analyse the response of a species-rich grassland in northern England to two decades of temperature and rainfall manipulations in the context of the functional attributes of 21 coexisting species that represent a large array of resource-use strategies. Three principal traits, including body size (canopy height), tissue investment (leaf construction cost), and seed size, varied independently across species and reflect tradeoffs associated with competitiveness, stress tolerance, and colonization ability. Unlike past studies5,6,7, our results reveal a strong association between functional traits and temperature regime; species favoured by extended growing seasons have taller canopies and faster assimilation rates, which has come at the expense of those species of high tissue investment. This trait-warming association was three times higher in deep soils, suggesting species shifts have been strongly mediated by competition8. In contrast, vegetation shifts from rainfall manipulations have been associated only with tissue investment. Functional shifts towards faster growing species in response to warming may be responsible for a marginal increase in productivity in a system that was assumed to be nutrient-limited9."
Social norms and efficacy beliefs drive the Alarmed segment’s public-sphere climate actions,https://www.nature.com/articles/nclimate3025,nature_articles/images_2016/Social norms and efficacy beliefs drive the Alarmed segment_s public-sphere climate actions.jpg,"The people that are most concerned about climate change do not always take action. Behavioural modelling shows that concerned citizens are more likely to act if they believe similar people are taking action, and that their action will make a difference.","Kathryn L. Doherty, Thomas N. Webler",No publication date,Article,
Drought rewires the cores of food webs,https://www.nature.com/articles/nclimate3002,nature_articles/images_2016/Drought rewires the cores of food webs.jpg,Droughts are intensifying under climate change. Research into the resilience of stream food webs to drought now shows that ‘rewiring’ of food web structure in the face of species losses helps to buffer changes to the overall network structure.,"Xueke Lu, Clare Gray, Athen Ma",No publication date,Letter,"Droughts are intensifying across the globe1,2, with potentially devastating implications for freshwater ecosystems3,4. We used new network science approaches to investigate drought impacts on stream food webs and explored potential consequences for web robustness to future perturbations. The substructure of the webs was characterized by a core of richly connected species5surrounded by poorly connected peripheral species. Although drought caused the partial collapse of the food webs6, the loss of the most extinction-prone peripheral species triggered a substantial rewiring of interactions within the networks’ cores. These shifts in species interactions in the core conserved the underlying core/periphery substructure and stability of the drought-impacted webs. When we subsequently perturbed the webs by simulating species lossin silico, the rewired drought webs were as robust as the larger, undisturbed webs. Our research unearths previously unknown compensatory dynamics arising from within the core that could underpin food web stability in the face of environmental perturbations."
Mental representation changes the evaluation of green product benefits,https://www.nature.com/articles/nclimate3019,nature_articles/images_2016/Mental representation changes the evaluation of green product benefits.jpg,"Many campaigns to get people to purchase sustainable products highlight self-interest. However, experiments now show that emphasizing the environmental benefit of such goods may be more effective.","Kelly Goldsmith, George E. Newman, Ravi Dhar",No publication date,Letter,"Although campaigns designed to promote pro-environmental behaviours increasingly highlight self-interest, recent research suggests that such appeals may not always be effective1,2,3. For example, individuals are more likely to check their tyre pressure when prompted with self-transcendent (that is, benefits to the environment) versus economic motives1; and, self-transcendent appeals are more likely to promote recycling behaviours than self-interested appeals2. The present experiments identify an important psychological factor that helps to explain when highlighting economic benefits will be more or less effective in encouraging pro-environmental behaviours. Specifically, we demonstrate that highlighting economic benefits (for example, the money a consumer can save) reduces consumer interest in sustainable products when individuals are in more abstract mindsets compared with when the evaluation is more immediate (that is, their mindset is more concrete). Further, we provide evidence that this shift in interest is driven by the lack of ‘fit’ between abstract thinking and economic motivations, in the context of pro-environmental behaviour."
Public understanding in Great Britain of ocean acidification,https://www.nature.com/articles/nclimate3005,nature_articles/images_2016/Public understanding in Great Britain of ocean acidification.jpg,"Public understanding of climate change is well researched, but little is known about public perceptions of ocean acidification. New survey data shows that public awareness of ocean acidification in Great Britain is low compared to that of climate change.","Stuart B. Capstick, Nick F. Pidgeon, Paul N. Pearson",No publication date,Letter,"Public engagement with climate change is critical for maintaining the impetus for meaningful emissions cuts. Ocean acidification (OA) is increasingly recognized by marine scientists as an important, but often overlooked, consequence of anthropogenic emissions1,2. Although substantial evidence now exists concerning people’s understanding of climate change more generally3, very little is known about public perceptions of OA. Here, for the first time, we characterize in detail people’s understanding of this topic using survey data obtained in Great Britain (n= 2,501) during 2013 and 2014. We draw on theories of risk perception and consider how personal values influence attitudes towards OA. We find that public awareness of OA is very low compared to that of climate change, and was unaffected by the publication of the IPCC Fifth Assessment Report. Using an experimental approach, we show that providing basic information can heighten concern about OA, however, we find that attitude polarization along value-based lines may occur if the topic is explicitly associated with climate change. We discuss the implications of our findings for public engagement with OA, and the importance of learning lessons from communications research relating to climate change."
New use of global warming potentials to compare cumulative and short-lived climate pollutants,https://www.nature.com/articles/nclimate2998,nature_articles/images_2016/New use of global warming potentials to compare cumulative and short-lived climate pollutants.jpg,"This study presents a new use of a widely used metric known as the global warming potential (GWP) to compare the impact of cumulative climate pollutants such as CO2 versus short-lived climate pollutants, such as methane and black carbon.","Myles R. Allen, Jan S. Fuglestvedt, Piers M. Forster",No publication date,Letter,"Parties to the United Nations Framework Convention on Climate Change (UNFCCC) have requested guidance on common greenhouse gas metrics in accounting for Nationally determined contributions (NDCs) to emission reductions1. Metric choice can affect the relative emphasis placed on reductions of ‘cumulative climate pollutants’ such as carbon dioxide versus ‘short-lived climate pollutants’ (SLCPs), including methane and black carbon2,3,4,5,6. Here we show that the widely used 100-year global warming potential (GWP100) effectively measures the relative impact of both cumulative pollutants and SLCPs on realized warming 20–40 years after the time of emission. If the overall goal of climate policy is to limit peak warming, GWP100therefore overstates the importance of current SLCP emissions unless stringent and immediate reductions of all climate pollutants result in temperatures nearing their peak soon after mid-century7,8,9,10, which may be necessary to limit warming to “well below 2 °C” (ref.1). The GWP100can be used to approximately equate a one-off pulse emission of a cumulative pollutant and an indefinitely sustained change in the rate of emission of an SLCP11,12,13. The climate implications of traditional CO2-equivalent targets are ambiguous unless contributions from cumulative pollutants and SLCPs are specified separately."
Contribution of sea-ice loss to Arctic amplification is regulated by Pacific Ocean decadal variability,https://www.nature.com/articles/nclimate3011,nature_articles/images_2016/Contribution of sea-ice loss to Arctic amplification is regulated by Pacific Ocean decadal variability.jpg,"This study suggests that the Pacific Decadal Oscillation phase influences how much sea-ice loss contributes to Arctic amplification, with warming being larger during the negative phase with greater sea-ice loss.","James A. Screen, Jennifer A. Francis",No publication date,Letter,"The pace of Arctic warming is about double that at lower latitudes—a robust phenomenon known as Arctic amplification1. Many diverse climate processes and feedbacks cause Arctic amplification2,3,4,5,6,7, including positive feedbacks associated with diminished sea ice6,7. However, the precise contribution of sea-ice loss to Arctic amplification remains uncertain7,8. Through analyses of both observations and model simulations, we show that the contribution of sea-ice loss to wintertime Arctic amplification seems to be dependent on the phase of the Pacific Decadal Oscillation (PDO). Our results suggest that, for the same pattern and amount of sea-ice loss, consequent Arctic warming is larger during the negative PDO phase relative to the positive phase, leading to larger reductions in the poleward gradient of tropospheric thickness and to more pronounced reductions in the upper-level westerlies. Given the oscillatory nature of the PDO, this relationship has the potential to increase skill in decadal-scale predictability of the Arctic and sub-Arctic climate. Our results indicate that Arctic warming in response to the ongoing long-term sea-ice decline9,10is greater (reduced) during periods of the negative (positive) PDO phase. We speculate that the observed recent shift to the positive PDO phase, if maintained and all other factors being equal, could act to temporarily reduce the pace of wintertime Arctic warming in the near future."
