Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Carbon emissions from forest conversion by Kalimantan oil palm plantations,https://www.nature.com/articles/nclimate1702,nature_articles/images_2012/Carbon emissions from forest conversion by Kalimantan oil palm plantations.jpg,"Indonesia accounts for a large proportion of the oil palm plantation expansion occurring globally. However, Indonesia’s mixed forests (and associated carbon stocks) complicate estimation of the contribution of oil palm agriculture to global carbon budgets. Remotely sensed land-cover classification combined with carbon flux estimates are now used to develop high-resolution estimates of carbon flux from Kalimantan plantations for the period 1990–2010.","Kimberly M. Carlson, Lisa M. Curran, J. Marion Adeney",No publication date,Letter,"Oil palm supplies >30% of world vegetable oil production1. Plantation expansion is occurring throughout the tropics, predominantly in Indonesia, where forests with heterogeneous carbon stocks undergo high conversion rates2,3,4. Quantifying oil palm’s contribution to global carbon budgets therefore requires refined spatio-temporal assessments of land cover converted to plantations5,6. Here, we report oil palm development across Kalimantan (538,346 km2) from 1990 to 2010, and project expansion to 2020 within government-allocated leases. Using Landsat satellite analyses to discern multiple land covers, coupled with above- and below-ground carbon accounting, we develop the first high-resolution carbon flux estimates from Kalimantan plantations. From 1990 to 2010, 90% of lands converted to oil palm were forested (47% intact, 22% logged, 21% agroforests). By 2010, 87% of total oil palm area (31,640 km2) occurred on mineral soils, and these plantations contributed 61–73% of 1990–2010 net oil palm emissions (0.020–0.024 GtC yr−1). Although oil palm expanded 278% from 2000 to 2010, 79% of allocated leases remained undeveloped. By 2020, full lease development would convert 93,844 km2(∼90% forested lands, including 41% intact forests). Oil palm would then occupy 34% of lowlands outside protected areas. Plantation expansion in Kalimantan alone is projected to contribute 18–22% (0.12–0.15 GtC yr−1) of Indonesia’s 2020 CO2-equivalent emissions. Allocated oil palm leases represent a critical yet undocumented source of deforestation and carbon emissions."
Decade-long soil nitrogen constraint on the CO2 fertilization of plant biomass,https://www.nature.com/articles/nclimate1694,nature_articles/images_2012/Decade-long soil nitrogen constraint on the CO2 fertilization of plant biomass.jpg,The stimulation of plant growth by increased atmospheric CO2 concentrations could function as a negative feedback damping the future rate of climate change. Results from a rare long-term (13 year) grassland experiment demonstrate that nitrogen supply can act to constrain the extent of CO2 fertilization. Such interactions are not yet incorporated into Earth system models.,"Peter B. Reich, Sarah E. Hobbie",No publication date,Letter,"The stimulation of plant growth by elevated CO2concentration has been widely observed. Such fertilization, and associated carbon storage, could dampen future increases in atmospheric CO2levels and associated climate warming1. However, the CO2fertilization of plant biomass may be sensitive to nitrogen supply2,3,4. Herein we show that in the latest decade of a long-term perennial grassland experiment, low ambient soil nitrogen availability constrained the positive response of plant biomass to elevated CO2, a result not seen in the first years (1998–2000) of the study. From 2001 to 2010, elevated CO2stimulated plant biomass half as much under ambient as under enriched nitrogen supply, an effect mirrored over this period by more positive effects of elevated CO2on soil nitrogen supply (net nitrogen mineralization) and plant nitrogen status under enriched than ambient nitrogen supply. The results did not strongly support either the progressive nitrogen limitation hypothesis, or the alternative hypothesis of priming of soil nitrogen release by elevated CO2. As nitrogen limitation to productivity is widespread, persistent nitrogen constraints on terrestrial responses to rising CO2are probably pervasive. Further incorporation of such interactions into Earth system models is recommended to better predict future CO2fertilization effects and impacts on the global carbon cycle."
Shrinking of fishes exacerbates impacts of global ocean changes on marine ecosystems,https://www.nature.com/articles/nclimate1691,nature_articles/images_2012/Shrinking of fishes exacerbates impacts of global ocean changes on marine ecosystems.jpg,"In the ocean, biological responses to climate change include altered distribution, phenology and productivity. A modelling study into the integrated effects of these various changes on fish body size suggests that averaged maximum body weight could fall by 14–24% globally by 2050. About half of the decline is accounted for by changes in distribution and abundance, with the remainder being physiological.","William W. L. Cheung, Jorge L. Sarmiento, Daniel Pauly",No publication date,Letter,"Changes in temperature, oxygen content and other ocean biogeochemical properties directly affect the ecophysiology of marine water-breathing organisms1,2,3. Previous studies suggest that the most prominent biological responses are changes in distribution4,5,6, phenology7,8and productivity9. Both theory and empirical observations also support the hypothesis that warming and reduced oxygen will reduce body size of marine fishes10,11,12. However, the extent to which such changes would exacerbate the impacts of climate and ocean changes on global marine ecosystems remains unexplored. Here, we employ a model to examine the integrated biological responses of over 600 species of marine fishes due to changes in distribution, abundance and body size. The model has an explicit representation of ecophysiology, dispersal, distribution, and population dynamics3. We show that assemblage-averaged maximum body weight is expected to shrink by 14–24% globally from 2000 to 2050 under a high-emission scenario. About half of this shrinkage is due to change in distribution and abundance, the remainder to changes in physiology. The tropical and intermediate latitudinal areas will be heavily impacted, with an average reduction of more than 20%. Our results provide a new dimension to understanding the integrated impacts of climate change on marine ecosystems."
Temperature as a potent driver of regional forest drought stress and tree mortality,https://www.nature.com/articles/nclimate1693,nature_articles/images_2012/Temperature as a potent driver of regional forest drought stress and tree mortality.jpg,"As the global climate changes, drought is expected to reduce productivity and tree survival across many forests; however, the relative influence of climate variables on forest decline remains poorly understood. A drought-stress index based on tree-ring data—newly developed for the southwestern United States—is found to be equally influenced by evaporation (primarily temperature driven) and precipitation and may serve as a holistic forest-vigour indicator in water-limited forests.","A. Park Williams, Craig D. Allen, Nate G. McDowell",No publication date,Article,
Predicted habitat shifts of Pacific top predators in a changing climate,https://www.nature.com/articles/nclimate1686,nature_articles/images_2012/Predicted habitat shifts of Pacific top predators in a changing climate.jpg,"Climate change scenarios predict an average sea surface temperature rise of 1–6 °C by 2100. Now, a study investigating the potential effect of these changes on the distribution and diversity of marine top predators finds that, based on data from electronic tags on 23 marine species, a change in core habitat range of up to 35% is possible for some species by 2100.","Elliott L. Hazen, Salvador Jorgensen, Barbara A. Block",No publication date,Letter,"To manage marine ecosystems proactively, it is important to identify species at risk and habitats critical for conservation. Climate change scenarios have predicted an average sea surface temperature (SST) rise of 1–6 °C by 2100 (refs1,2), which could affect the distribution and habitat of many marine species. Here we examine top predator distribution and diversity in the light of climate change using a database of 4,300 electronic tags deployed on 23 marine species from the Tagging of Pacific Predators project, and output from a global climate model to 2100. On the basis of models of observed species distribution as a function of SST, chlorophyllaand bathymetry, we project changes in species-specific core habitat and basin-scale patterns of biodiversity. We predict up to a 35% change in core habitat for some species, significant differences in rates and patterns of habitat change across guilds, and a substantial northward displacement of biodiversity across the North Pacific. For already stressed species, increased migration times and loss of pelagic habitat could exacerbate population declines or inhibit recovery. The impending effects of climate change stress the urgency of adaptively managing ecosystems facing multiple threats."
Climate change may cause severe loss in the economic value of European forest land,https://www.nature.com/articles/nclimate1687,nature_articles/images_2012/Climate change may cause severe loss in the economic value of European forest land.jpg,"European forests are threatened by climate change with impacts on the distribution of tree species. Previous discussions on the consequences of biome shifts have concentrated only on ecological issues; however, research now shows that under forecasted changes in temperature and precipitation there could be a decline of economically valuable species, which would lead to a loss in the value of European forest land.","Marc Hanewinkel, Dominik A. Cullmann, Niklaus E. Zimmermann",No publication date,Letter,"European forests, covering more than 2 million km2or 32% of the land surface1, are to a large extent intensively managed and support an important timber industry. Climate change is expected to strongly affect tree species distribution within these forests2,3. Climate and land use are undergoing rapid changes at present4, with initial range shifts already visible5. However, discussions on the consequences of biome shifts have concentrated on ecological issues6. Here we show that forecasted changes in temperature and precipitation may have severe economic consequences. On the basis of our model results, the expected value of European forest land will decrease owing to the decline of economically valuable species in the absence of effective countermeasures. We found that by 2100—depending on the interest rate and climate scenario applied—this loss varies between 14 and 50% (mean: 28% for an interest rate of 2%) of the present value of forest land in Europe, excluding Russia, and may total several hundred billion Euros. Our model shows that—depending on different realizations of three climate scenarios—by 2100, between 21 and 60% (mean: 34%) of European forest lands will be suitable only for a Mediterranean oak forest type with low economic returns for forest owners and the timber industry and reduced carbon sequestration."
Focus on poleward shifts in species' distribution underestimates the fingerprint of climate change,https://www.nature.com/articles/nclimate1688,nature_articles/images_2012/Focus on poleward shifts in species_ distribution underestimates the fingerprint of climate change.jpg,"Species are largely predicted to shift polewards as global temperatures increase. Now research—based on historical changes in the distribution of Australian birds—shows that if only poleward shifts in distribution are considered, the fingerprint of climate change is underestimated by an average of 26% in temperate regions and 95% in tropical regions.","Jeremy VanDerWal, Helen T. Murphy, April E. Reside",No publication date,Letter,"Species are largely predicted to shift poleward as global temperatures increase, with this fingerprint of climate change being already observed across a range of taxonomic groups and, mostly temperate, geographic locations1,2,3,4,5. However, the assumption of uni-directional distribution shifts does not account for complex interactions among temperature, precipitation and species-specific tolerances6, all of which shape the direction and magnitude of changes in a species’ climatic niche. We analysed 60 years of past climate change on the Australian continent, assessing the velocity of changes in temperature and precipitation, as well as changes in climatic niche space for 464 Australian birds. We show large magnitude and rapid rates of change in Australian climate over the past 60 years resulting in high-velocity and multi-directional, including equatorial, shifts in suitable climatic space for birds (ranging from 0.1 to 7.6 km yr−1, mean 1.27 km yr−1). Overall, if measured only in terms of poleward distribution shifts, the fingerprint of climate change is underestimated by an average of 26% in temperate regions of the continent and by an average of 95% in tropical regions. We suggest that the velocity of movement required by Australian species to track their climatic niche may be much faster than previously thought and that the interaction between temperature and precipitation changes will result in multi-directional distribution shifts globally."
Food-chain length alters community responses to global change in aquatic systems,https://www.nature.com/articles/nclimate1689,nature_articles/images_2012/Food-chain length alters community responses to global change in aquatic systems.jpg,"Future aquatic ecosystems will be impacted synergistically by large-scale environmental changes, such as climate change and increased humic content. Now research shows that community responses are determined by food-chain length and that the top trophic level, and every second level below that, can be expected to benefit from climate change, whereas trophic levels in between are likely to suffer.","Lars-Anders Hansson, Alice Nicolle, Christer Brönmark",No publication date,Letter,"Synergies between large-scale environmental changes, such as climate change1and increased humic content (brownification)2, will have a considerable impact on future aquatic ecosystems. On the basis of modelling, monitoring and experimental data, we demonstrate that community responses to global change are determined by food-chain length and that the top trophic level, and every second level below, will benefit from climate change, whereas the levels in between will suffer. Hence, phytoplankton, and thereby algal blooms, will benefit from climate change in three-, but not in two-trophic-level systems. Moreover, we show that both phytoplankton (resource) and zooplankton (consumer) advance their spring peak abundances similarly in response to a 3 °C temperature increase; that is, there is no support for a consumer/resource mismatch in a future climate scenario. However, in contrast to other taxa, cyanobacteria—known as toxin-producing nuisance phytoplankton3—benefit from a higher temperature and humic content irrespective of the food-chain composition. Our results are mirrored in natural ecosystems. By mechanistically merging present food-chain theory with large-scale environmental and climate changes, we provide a powerful framework for predicting and understanding future aquatic ecosystems and their provision of ecosystem services and water resources."
Limiting global warming to 2 °C is unlikely to save most coral reefs,https://www.nature.com/articles/nclimate1674,nature_articles/images_2012/Limiting global warming to 2__C is unlikely to save most coral reefs.jpg,"Comprehensive computer simulations show that coral reefs are likely to suffer extensive long-term degradation resulting from mass bleaching events even if the expected increase in global mean temperature can be kept well below 2 °C. Without major mitigation efforts to limit global warming significantly, the fate of coral reef ecosystems seems to be sealed.","K. Frieler, M. Meinshausen, O. Hoegh-Guldberg",No publication date,Article,
Ocean acidification causes ecosystem shifts via altered competitive interactions,https://www.nature.com/articles/nclimate1680,nature_articles/images_2012/Ocean acidification causes ecosystem shifts via altered competitive interactions.jpg,"Ocean acidification can alter competitive dynamics between species. Although calcareous species recruited and grew at similar rates to fleshy seaweeds in ambient and low pH conditions, at later stages, in low pH, they were rapidly overgrown. These results suggest that changes in competitive balance could indirectly lead to profound ecosystem changes in an acidified ocean.","Kristy J. Kroeker, Fiorenza Micheli, Maria Cristina Gambi",No publication date,Letter,"Ocean acidification represents a pervasive environmental change that is predicted to affect a wide range of species1,2, yet our understanding of the emergent ecosystem impacts is very limited. Many studies report detrimental effects of acidification on single species in lab studies, especially those with calcareous shells or skeletons3,4,5. Observational studies using naturally acidified ecosystems have shown profound shifts away from such calcareous species6,7,8, and there has been an assumption that direct impacts of acidification on sensitive species drive most ecosystem responses. We tested an alternative hypothesis that species interactions attenuate or amplify the direct effects of acidification on individual species9,10,11,12. Here, we show that altered competitive dynamics between calcareous species and fleshy seaweeds drive significant ecosystem shifts in acidified conditions. Although calcareous species recruited and grew at similar rates in ambient and low pH conditions during early successional stages, they were rapidly overgrown by fleshy seaweeds later in succession in low pH conditions. The altered competitive dynamics between calcareous species and fleshy seaweeds is probably the combined result of decreased growth rates of calcareous species, increased growth rates of fleshy seaweeds, and/or altered grazing rates13. Phase shifts towards ecosystems dominated by fleshy seaweed are common in many marine ecosystems14,15,16, and our results suggest that changes in the competitive balance between these groups represent a key leverage point through which the physiological responses of individual species to acidification could indirectly lead to profound ecosystem changes in an acidified ocean."
Drought alters the structure and functioning of complex food webs,https://www.nature.com/articles/nclimate1684,nature_articles/images_2012/Drought alters the structure and functioning of complex food webs.jpg,"Climatic changes could transform rivers as drought becomes more frequent with potentially severe, but largely unknown, consequences at multispecies levels of organization. Now research shows experimentally how the intensification of drought may alter the underlying structure and functioning of freshwater food webs.","Mark E. Ledger, Lee E. Brown, Guy Woodward",No publication date,Letter,"Climate change is expected to make many regions of the world much drier over coming decades1,2. More intense drought would transform rivers3with potentially severe but largely unknown consequences at higher (multispecies) levels of organization4. Here we show experimentally how the intensification of drought may alter the underlying structure and functioning (biomass flux dynamics) of freshwater food webs—networks of species and their interactions5. Drought triggered substantial losses of species and links, especially among predators, leading to the partial collapse of the food webs. Total resource–consumer biomass flux was also strongly suppressed by disturbance, yet several network-level properties (such as connectance and interaction diversity) were conserved, driven by consumer resource fidelity and a substantial reconfiguration of fluxes within the webs as production shifted down the size spectrum from large to small species. Our research demonstrates that drier climates could have far-reaching impacts on the functioning of freshwater ecosystems."
Geophysical limits to global wind power,https://www.nature.com/articles/nclimate1683,nature_articles/images_2012/Geophysical limits to global wind power.jpg,"Wind power is a near-zero-emissions source of energy. Although at present wind turbines are placed on the Earth’s surface, high-altitude winds offer greater possibilities for power generation. This study uses a climate model to estimate power generation for both surface and high-altitude winds, and finds that the latter provide much more power, but at a possible climate cost. However, there are unlikely to be substantial climate effects in meeting the present global demand.","Kate Marvel, Ben Kravitz, Ken Caldeira",No publication date,Letter,"There is enough power in Earth’s winds to be a primary source of near-zero-emission electric power as the global economy continues to grow through the twenty-first century. Historically, wind turbines are placed on Earth’s surface, but high-altitude winds are usually steadier and faster than near-surface winds, resulting in higher average power densities1. Here, we use a climate model to estimate the amount of power that can be extracted from both surface and high-altitude winds, considering only geophysical limits. We find wind turbines placed on Earth’s surface could extract kinetic energy at a rate of at least 400 TW, whereas high-altitude wind power could extract more than 1,800 TW. At these high rates of extraction, there are pronounced climatic consequences. However, we find that at the level of present global primary power demand (∼18 TW; ref.2), uniformly distributed wind turbines are unlikely to substantially affect the Earth’s climate. It is likely that wind power growth will be limited by economic or environmental factors, not global geophysical limits."
Robust projections of combined humidity and temperature extremes,https://www.nature.com/articles/nclimate1682,nature_articles/images_2012/Robust projections of combined humidity and temperature extremes.jpg,This study investigates uncertainties in impact assessments when using climate projections. The uncertainties in health-related metrics combining temperature and humidity are much smaller than if the uncertainties in the two variables were independent. The finding reveals the potential for joint assessment of projection uncertainties in other variables used in impact studies.,"E. M. Fischer, R. Knutti",No publication date,Letter,"Impacts of climate change such as the effects on human discomfort, morbidity and mortality often depend on multiple climate variables. Thus, a comprehensive impact assessment is challenging and uncertainties in all contributing variables need to be taken into account. Here we show that uncertainties in some impact-relevant metrics such as extremes of health indicators are substantially smaller than generally anticipated. Models that project greater warming also show a stronger reduction in relative humidity. This joint behaviour of uncertainties is particularly pronounced in mid-continental land regions of the subtropics and mid-latitudes where the greatest changes in heat extremes are expected. The uncertainties in health-related metrics combining temperature and humidity are much smaller than if uncertainties in the two variables were independent. Such relationships also exist under present-day conditions where the effect of model biases in temperature and relative humidity largely cancel for combined quantities. Our results are consistent with thermodynamic first principles. More generally, the findings reveal a large potential for joint assessment of projection uncertainties in different variables used in impact studies."
Major flood disturbance alters river ecosystem evolution,https://www.nature.com/articles/nclimate1665,nature_articles/images_2012/Major flood disturbance alters river ecosystem evolution.jpg,"Prediction of how climate-altered flooding regimes will affect stream channels and their communities has been limited by a lack of long-term baseline data sets across different organismal groups. Research based on 30 years of monitoring data now shows that salmon, macroinvertebrate and meiofauna communities display markedly different responses following a major flooding event.","Alexander M. Milner, Anne L. Robertson, Lee E. Brown",No publication date,Letter,"Floods, major formative drivers of channel and floodplain structure and associated riparian and in-stream communities1,2, are increasing in intensity and magnitude with climate change in many regions of the world3,4. However, predicting how floods will affect stream channels and their communities as climate changes is limited by a lack of long-term pre-flood baseline data sets across different organismal groups. Here we show salmon, macroinvertebrate and meiofauna communities, monitored for 30 years in a system evolving owing to glacier retreat, were modified significantly by a major rainfall event that caused substantial geomorphic change to the stream channel. Pink salmon, reduced to one-tenth of pre-flood spawner densities, recovered within two generations. Macroinvertebrate community structure was significantly different after the flood as some pioneer taxa, which had become locally extinct, recolonized whereas some later colonizers were eliminated. The trajectory of the macroinvertebrate succession was reset towards the community structure of 15 years earlier. Meiofaunal abundance recovered rapidly and richness increased post-flood with some previously unrecorded taxa colonizing. Biotic recovery was independent of geomorphological recovery. Markedly different responses according to the organismal group suggest caution is required when applying general aquatic ecosystem theories and concepts to predict flood events."
Climate-change impact assessment for inlet-interrupted coastlines,https://www.nature.com/articles/nclimate1664,nature_articles/images_2012/Climate-change impact assessment for inlet-interrupted coastlines.jpg,"Climate-driven sea-level rise will result in coastline retreat due to landward movement of the coastal profile. However, coastlines adjacent to tidal inlets will also be influenced by changes in the rate of basin infill and variations in rainfall. A model demonstrates that typical practice, which fails to incorporate these processes, is liable to represent only 25–50% of total coastline change.","Roshanka Ranasinghe, Trang Minh Duong, Marcel Stive",No publication date,Article,
Blanket peat biome endangered by climate change,https://www.nature.com/articles/nclimate1672,nature_articles/images_2012/Blanket peat biome endangered by climate change.jpg,"Blanket bog—characterized by an almost complete landscape covering of undecayed organic peat—is a highly distinctive biome restricted to regions that experience hyperoceanic climatic conditions. Bioclimatic modelling suggests there will be a dramatic shrinkage of the available climatic space for blanket bogs with only a few, restricted areas of persistence.","Angela V. Gallego-Sala, I. Colin Prentice",No publication date,Letter,"Blanket bog is a highly distinctive biome restricted to disjunct hyperoceanic regions. It is characterized by a landscape covering of peat broken only by the steepest slopes1. Plant and microbial life are adapted to anoxia, low pH and low nutrient availability. Plant productivity exceeds soil organic matter decomposition, so carbon is sequestered over time. Unique climatic requirements, including high year-round rainfall and low summer temperatures2, make this biome amenable to bioclimatic modelling. However, projections of the fate of peatlands in general, and blanket bogs in particular, under climate change have been contradictory3,4,5,6,7. Here we use a simple, well-founded global bioclimatic model8, with climate-change projections from seven climate models, to indicate this biome’s fate. We show marked shrinkage of its present bioclimatic space with only a few, restricted areas of persistence. Many blanket bog regions are thus at risk of progressive peat erosion and vegetation changes as a direct consequence of climate change. New areas suitable for blanket bog are also projected, but these are often disjunct from present areas and their location is inconsistently predicted by different climate models."
Nutrient enrichment can increase the susceptibility of reef corals to bleaching,https://www.nature.com/articles/nclimate1661,nature_articles/images_2012/Nutrient enrichment can increase the susceptibility of reef corals to bleaching.jpg,"Increased dissolved inorganic nitrogen (DIN) concentrations in sea water have been linked to a reduction of the temperature threshold at which corals bleach, however, the mechanism underlying this change is not known. This phenomenon is now explained in terms of increased phosphatase activities and imbalanced DIN supply resulting in phosphate starvation of algael symbionts.","Jörg Wiedenmann, Cecilia D’Angelo, Eric P. Achterberg",No publication date,Letter,"Mass coral bleaching, resulting from the breakdown of coral–algal symbiosis has been identified as the most severe threat to coral reef survival on a global scale1. Regionally, nutrient enrichment of reef waters is often associated with a significant loss of coral cover and diversity2. Recently, increased dissolved inorganic nitrogen concentrations have been linked to a reduction of the temperature threshold of coral bleaching3, a phenomenon for which no mechanistic explanation is available. Here we show that increased levels of dissolved inorganic nitrogen in combination with limited phosphate concentrations result in an increased susceptibility of corals to temperature- and light-induced bleaching. Mass spectrometric analyses of the algal lipidome revealed a marked accumulation of sulpholipids under these conditions. Together with increased phosphatase activities, this change indicates that the imbalanced supply of dissolved inorganic nitrogen results in phosphate starvation of the symbiotic algae. Based on these findings we introduce a conceptual model that links unfavourable ratios of dissolved inorganic nutrients in the water column with established mechanisms of coral bleaching. Notably, this model improves the understanding of the detrimental effects of coastal nutrient enrichment on coral reefs, which is urgently required to support knowledge-based management strategies to mitigate the effects of climate change."
Climate-driven changes in northeastern US butterfly communities,https://www.nature.com/articles/nclimate1663,nature_articles/images_2012/Climate-driven changes in northeastern US butterfly communities.jpg,"Climate-induced range shifts have been detected in a number of European species for which long-term survey data are available. In North America, well-organized long-term data needed to document such shifts are much less common. Now observations made by ‘citizen scientists’ help to demonstrate that a major, climate-induced shift of North American butterflies is underway.","Greg A. Breed, Sharon Stichter, Elizabeth E. Crone",No publication date,Letter,"Climate warming is expected to change the distribution and abundance of many species1,2,3. Range shifts have been detected in a number of European taxa for which long-term government-initiated or organized-survey data are available4,5,6,7,8. In North America, well-organized long-term data needed to document such shifts are much less common. Opportunistic observations made by citizen scientist groups may be an excellent alternative to systematic surveys9. From 1992 to 2010, 19,779 butterfly surveys were made by amateur naturalists in Massachusetts, a geographically small state located at the convergence of northern and southern bioclimatic zones in eastern North America. From these data, we estimated population trends for nearly all butterfly species (100 of 116 species present) using list-length analysis10,11. Population trajectories indicate increases of many species near their northern range limits and declines in nearly all species (17 of 21) near their southern range limits. Certain life-history traits, especially overwintering stage, were strongly associated with declines. Our results suggest that a major, climate-induced shift of North American butterflies, characterized by northward expansions of warm-adapted and retreat of cold-adapted species, is underway."
Disease and thermal acclimation in a more variable and unpredictable climate,https://www.nature.com/articles/nclimate1659,nature_articles/images_2012/Disease and thermal acclimation in a more variable and unpredictable climate.jpg,Few studies have considered the effects of changes in climatic variability on disease incidence. Now research based on laboratory experiments and field data from Latin America shows that frog susceptibility to the pathogenic chytrid fungus is influenced by temperature variation and predictability through effects on host and parasite acclimation.,"Thomas R. Raffel, John M. Romansic, Jason R. Rohr",No publication date,Letter,"Global climate change is shifting the distribution of infectious diseases of humans and wildlife with potential adverse consequences for disease control1,2,3,4. As well as increasing mean temperatures, climate change is expected to increase climate variability5,6, making climate less predictable. However, few empirical or theoretical studies have considered the effects of climate variability or predictability on disease, despite it being likely that hosts and parasites will have differential responses to climatic shifts6,7. Here we present a theoretical framework for how temperature variation and its predictability influence disease risk by affecting host and parasite acclimation responses. Laboratory experiments conducted in 80 independent incubators, and field data on disease-associated frog declines in Latin America6, support the framework and provide evidence that unpredictable temperature fluctuations, on both monthly and diurnal timescales, decrease frog resistance to the pathogenic chytrid fungusBatrachochytrium dendrobatidis. Furthermore, the pattern of temperature-dependent growth of the fungus on frogs was opposite to the pattern of growth in culture, emphasizing the importance of accounting for the host–parasite interaction when predicting climate-dependent disease dynamics. If similar acclimation responses influence other host–parasite systems, as seems likely, then present models, which generally ignore small-scale temporal variability in climate7, might provide poor predictions for climate effects on disease."
Summer-time climate impacts of projected megapolitan expansion in Arizona,https://www.nature.com/articles/nclimate1656,nature_articles/images_2012/Summer-time climate impacts of projected megapolitan expansion in Arizona.jpg,"Regional climates can be modified by urban development affecting the radiation and hydrological balances. This study looks at the expanding megapolitan area in the Sun Corridor, Arizona, USA, and models local climate change in line with urban development.","M. Georgescu, M. Moustaoui, J. Dudhia",No publication date,Letter,"Efforts characterizing the changing climate of southwestern North America by focusing exclusively on the impacts of increasing levels of long-lived greenhouse gases omit fundamental elements with similar order-of-magnitude impacts as those owing to large-scale climate change1,2. Using a suite of ensemble-based, multiyear simulations, here we show the intensification of observationally based urban-induced phenomena and demonstrate that the direct summer-time climate effects of the most rapidly expanding megapolitan region in the USA—Arizona’s Sun Corridor—are considerable. Although urban-induced warming approaches 4 °C locally for the maximum expansion scenario, impacts depend on the particular trajectory of development. Cool-roof implementation reduces simulated warming by about 50%, yet decreases in summer-time evapotranspiration remain at least as large as those from urban expansion without this mode of adaptation. The contribution of urban-induced warming relative to mid- and end-of-century climate change illustrates strong dependence on built environment expansion scenarios and emissions pathways. Our results highlight the direct climate impacts that result from newly emerging megapolitan regions and their significance for overcoming present challenges concerning sustainable development3,4."
El Niño and health risks from landscape fire emissions in southeast Asia,https://www.nature.com/articles/nclimate1658,nature_articles/images_2012/El Niño and health risks from landscape fire emissions in southeast Asia.jpg,"Emissions from landscape fires affect both climate and air quality. This study uses satellite-derived fire estimates and atmospheric modelling to quantify the effects on health from fire emissions in southeast Asia from 1997 to 2006. Strong El Nino years are found to increase the incidence of fires, in addition to those caused by anthropogenic land use change, leading to an additional 200 days per year when the WHO atmospheric particle target is exceeded and increase adult mortality by 2%. Reducing regional deforestation and degradation, and thereby forest fires caused by land use change would therefore improve public health.","Miriam E. Marlier, Ruth S. DeFries, Greg Faluvegi",No publication date,Letter,"Emissions from landscape fires affect both climate and air quality1. Here, we combine satellite-derived fire estimates and atmospheric modelling to quantify health effects from fire emissions in southeast Asia from 1997 to 2006. This region has large interannual variability in fire activity owing to coupling between El Niño-induced droughts and anthropogenic land-use change2,3. We show that during strong El Niño years, fires contribute up to 200 μg m−3and 50 ppb in annual average fine particulate matter (PM2.5) and ozone surface concentrations near fire sources, respectively. This corresponds to a fire contribution of 200 additional days per year that exceed the World Health Organization 50 μg m−324-hr PM2.5interim target4and an estimated 10,800 (6,800–14,300)-person (∼2%) annual increase in regional adult cardiovascular mortality. Our results indicate that reducing regional deforestation and degradation fires would improve public health along with widely established benefits from reducing carbon emissions, preserving biodiversity and maintaining ecosystem services."
Self-interest and pro-environmental behaviour,https://www.nature.com/articles/nclimate1662,nature_articles/images_2012/Self-interest and pro-environmental behaviour.jpg,"Campaigns to promote pro-environmental behaviour usually emphasize self-interested reasons for engaging with a self-transcendent cause such as protecting the environment. However, psychological evidence suggests that this approach may fail to stimulate other, different, environmental behaviours. Research shows that communicating self-transcending motives for car-sharing increases recycling rates, whereas presenting self-interested reasons alone, or combined with self-transcending motives, does not.","Laurel Evans, Gregory R. Maio, Ulrike Hahn",No publication date,Letter,"Inspired by the principles used to market physical products, campaigns to promote pro-environmental behaviour have increasingly emphasized self-interested (for example, economic) reasons for engaging with a self-transcendent cause (that is, protecting the environment)1,2. Yet, psychological evidence about values and behaviour suggests that giving self-interested reasons, rather than self-transcending reasons, to carry out a self-transcending action should be ineffective at increasing self-transcending behaviour more generally3,4. In other words, such a campaign may fail to cause spillover, or an increase in other, different environmental behaviours5. Here we show that recycling rates are dependent on the information participants receive about a separate environmental behaviour, car-sharing (carpooling in the USA). In two experiments, we found that recycling was significantly higher than control when participants received environmental information about car-sharing, but was no different from control when they received financial information or (in experiment 2) received both financial and environmental information. Our results suggest that, congruent with value theory, positive spillover from one environmental message to another behaviour (car-sharing to recycling) may occur primarily when self-transcending reasons alone are made salient."
Global diversity of drought tolerance and grassland climate-change resilience,https://www.nature.com/articles/nclimate1634,nature_articles/images_2012/Global diversity of drought tolerance and grassland climate-change resilience.jpg,"Grasslands have always experienced drought, but future drought conditions are likely to be more severe and frequent as climates change. This study shows that many of the world’s grasslands probably have drought-tolerant grasses that can maintain ecosystem functions, and the resilience of grasslands globally requires the maintenance of grass diversity.","Joseph M. Craine, Troy W. Ocheltree, Joseph E. Fargione",No publication date,Letter,"Drought reduces plant productivity, induces widespread plant mortality and limits the geographic distribution of plant species1,2,3,4,5,6,7. As climates warm and precipitation patterns shift in the future8,9, understanding the distribution of the diversity of plant drought tolerance is central to predicting future ecosystem function and resilience to climate change10,11,12. These questions are especially pressing for the world’s 11,000 grass species13, which dominate a large fraction of the terrestrial biosphere14, yet are poorly characterized with respect to responses to drought. Here, we show that physiological drought tolerance, which varied tenfold among 426 grass species, is well distributed both climatically and phylogenetically, suggesting most native grasslands are likely to contain a high diversity of drought tolerance. Consequently, local species may help maintain ecosystem functioning in response to changing drought regimes without requiring long-distance migrations of grass species. Furthermore, physiologically drought-tolerant species had higher rates of water and carbon dioxide exchange than intolerant species, indicating that severe droughts may generate legacies for ecosystem functioning. In all, our findings suggest that diverse grasslands throughout the globe have the potential to be resilient to drought in the face of climate change through the local expansion of drought-tolerant species."
