Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Acknowledging uncertainty impacts public acceptance of climate scientists’ predictions,https://www.nature.com/articles/s41558-019-0587-5,nature_articles/images_2019/Acknowledging uncertainty impacts public acceptance of climate scientists_ predictions.jpg,This study shows that expressing uncertainty about best- and worst-case effects of climate change on sea-level rise increases trust in climate scientists and message acceptance but not when the full extent of inevitable uncertainty due to unpredictable storm surges is also acknowledged.,"Lauren C. Howe, Bo MacInnis, Robert Socolow",No publication date,Article,"Predictions about the effects of climate change cannot be made with complete certainty, so acknowledging uncertainty may increase trust in scientists and public acceptance of their messages. Here we show that this is true regarding expressions of uncertainty, unless they are also accompanied by acknowledgements of irreducible uncertainty. A representative national sample of Americans read predictions about effects of global warming on sea level that included either a worst-case scenario (high partially bounded uncertainty) or the best and worst cases (fully bounded uncertainty). Compared to a control condition, expressing fully bounded but not high partially bounded uncertainty increased trust in scientists and message acceptance. However, these effects were eliminated when fully bounded uncertainty was accompanied by an acknowledgement that the full effects of sea-level rise cannot be quantified because of unpredictable storm surges. Thus, expressions of fully bounded uncertainty alone may enhance confidence in scientists and their assertions but not when the full extent of inevitable uncertainty is acknowledged."
Climate change causes functionally colder winters for snow cover-dependent organisms,https://www.nature.com/articles/s41558-019-0588-4,nature_articles/images_2019/Climate change causes functionally colder winters for snow cover-dependent organisms.jpg,"The subnivium—the space between snowpack and the ground—is an insulating refuge from winter cold. This study predicts that climate warming decreases the subnivium’s seasonal duration yet increases snow-free days with frozen ground, making winter functionally colder for subnivium-dependent life.","Likai Zhu, Anthony R. Ives, Volker C. Radeloff",No publication date,Article,"Refugia are habitats that allow organisms to persist when the environment makes persistence impossible elsewhere. The subnivium—the interface between snowpack and ground—is an important seasonal refugium that protects diverse species from extreme winter temperatures, but its future duration is uncertain with climate change. Here, we predict that subnivium duration will decrease from 126 d (2010–2014) to 110 d (2071–2100), which we have inferred using past and future duration of frozen ground with snow cover (Dsc) derived from remotely sensed datasets and climate projections. Concomitantly, duration of frozen ground without snow cover (Dfwos) at mid-latitudes is predicted to increase from 35 d to 45 d, with notable increases in the western United States, Europe, the Tibetan Plateau and Mongolia. In most areas, increasing winter temperatures were more important than precipitation for decreasingDscand increasingDfwos. Thus, counter-intuitively, warming climate will cause longerDfwosat mid-latitudes, causing functional winter cooling for subnivium-dependent organisms."
Reduced resilience as an early warning signal of forest mortality,https://www.nature.com/articles/s41558-019-0583-9,nature_articles/images_2019/Reduced resilience as an early warning signal of forest mortality.jpg,Predicting mortality in forests is challenging because its underlying causes are spatially varied and not well known. Reduced resilience detected from remotely sensed time series of vegetation dynamics can serve as an effective early warning signal to indicate the potential for forest mortality.,"Yanlan Liu, Mukesh Kumar, Amilcare Porporato",No publication date,Article,"Climate-induced forest mortality is being widely observed across the globe. Predicting forest mortality remains challenging because the physiological mechanisms causing mortality are not fully understood and empirical relations between climatology and mortality are subject to change. Here, we show that the temporal loss of resilience, a phenomenon often detected as a system approaches a tipping point, can be used as an early warning signal (EWS) to predict the likelihood of forest mortality directly from remotely sensed vegetation dynamics. We tested the proposed approach on data from Californian forests and found that the EWS can often be detected before reduced greenness, between 6 to 19 months before mortality. The EWS shows a species-specific relation with mortality, and is able to capture its spatio-temporal variations. These findings highlight the potential for such an EWS to predict forest mortality in the near-term."
Saxitoxin and tetrodotoxin bioavailability increases in future oceans,https://www.nature.com/articles/s41558-019-0589-3,No image,"Ocean warming and acidification will affect the structure and bioavailability of biomolecules. The toxic form of two neurotoxins will increase with climate change, presenting an ecotoxicology risk with global hotspots as exemplified by saxitoxin toxicity in Alaskan butter clam.","C. C. Roggatz, N. Fletcher, J. D. Hardege",No publication date,Letter,"Increasing atmospheric CO2levels are largely absorbed by the ocean, decreasing surface water pH1. In combination with increasing ocean temperatures, these changes have been identified as a major sustainability threat to future marine life2. Interactions between marine organisms are known to depend on biomolecules, although the influence of oceanic pH on their bioavailability and functionality remains unexplored. Here we show that global change substantially impacts two ecological keystone molecules3in the ocean, the paralytic neurotoxins saxitoxin and tetrodotoxin. Increasing temperatures and declining pH increase the abundance of their toxic forms in the water. Our geospatial global model predicts where this increased toxicity could intensify the devastating impact of harmful algal blooms, for example through an increased incidence of paralytic shellfish poisoning. Calculations of future saxitoxin toxicity levels in Alaskan clams,Saxidomus gigantea, show critical exceedance of limits safe for consumption. Our findings for saxitoxin and tetrodotoxin exemplify potential consequences of changing pH and temperature on chemicals dissolved in the sea. This reveals major implications not only for ecotoxicology, but also for chemical signals that mediate species interactions such as foraging, reproduction or predation in the ocean, with unexplored consequences for ecosystem stability and ecosystem services."
Temperature patterns and mechanisms influencing coral bleaching during the 2016 El Niño,https://www.nature.com/articles/s41558-019-0576-8,nature_articles/images_2019/Temperature patterns and mechanisms influencing coral bleaching during the 2016 El Niño.jpg,"Improved predictions of coral bleaching are critical. In a coordinated global survey effort during the 2016 El Niño, time-series patterns of peak hot temperatures, cool period durations and temperature bimodality were found to be better predictors of coral bleaching than common threshold metrics.","Tim R. McClanahan, Emily S. Darling, Julien Leblond",No publication date,Letter,"Under extreme heat stress, corals expel their symbiotic algae and colour (that is, ‘bleaching’), which often leads to widespread mortality. Predicting the large-scale environmental conditions that reinforce or mitigate coral bleaching remains unresolved and limits strategic conservation actions1,2. Here we assessed coral bleaching at 226 sites and 26 environmental variables that represent different mechanisms of stress responses from East Africa to Fiji through a coordinated effort to evaluate the coral response to the 2014–2016 El Niño/Southern Oscillation thermal anomaly. We applied common time-series methods to study the temporal patterning of acute thermal stress and evaluated the effectiveness of conventional and new sea surface temperature metrics and mechanisms in predicting bleaching severity. The best models indicated the importance of peak hot temperatures, the duration of cool temperatures and temperature bimodality, which explained ~50% of the variance, compared to the common degree-heating week temperature index that explained only 9%. Our findings suggest that the threshold concept as a mechanism to explain bleaching alone was not as powerful as the multidimensional interactions of stresses, which include the duration and temporal patterning of hot and cold temperature extremes relative to average local conditions."
Nitrogen status regulates morphological adaptation of marsh plants to elevated CO2,https://www.nature.com/articles/s41558-019-0582-x,nature_articles/images_2019/Nitrogen status regulates morphological adaptation of marsh plants to elevated CO2.jpg,"A 30-year dataset shows that marsh plants increased primary productivity and stem density with CO2 enrichment, but diameter and height decreased under nitrogen limitation. The addition of nitrogen reversed these changes, which is important to allow marshes to keep pace with rising sea levels.","Meng Lu, Ellen R. Herbert, J. Patrick Megonigal",No publication date,Letter,"Coastal wetlands provide valuable ecosystem services that are increasingly threatened by anthropogenic activities1. The atmospheric carbon dioxide (CO2) concentration has increased from 280 ppm to 404 ppm since the Industrial Revolution and is projected to exceed 900 ppm by 2100 (ref.2). In terrestrial ecosystems, elevated CO2typically stimulates C3plant photosynthesis and primary productivity leading to an increase in plant size3. However, compared with woody plants or crops4, the morphological responses of clonal non-woody plants to elevated CO2have rarely been examined. We show that 30 years of experimental CO2enrichment in a brackish marsh increased primary productivity and stem density but decreased stem diameter and height of the dominant clonal speciesSchoenoplectus americanus. Smaller, denser stems were associated with the expansion of roots and rhizomes to alleviate nitrogen (N) limitation as evidenced by high N immobilization in live tissue and litter, high tissue C:N ratio and low available porewater N. Changes in morphology and tissue chemistry induced by elevated CO2were reversed by N addition. We demonstrate that morphological responses to CO2and N supply in a clonal plant species influences the capacity of marshes to gain elevation at rates that keep pace with rising sea levels."
EU ETS and the waterbed effect,https://www.nature.com/articles/s41558-019-0579-5,No image,No description,Knut Einar Rosendahl,No publication date,Matters Arising,
Reply: EU ETS and the waterbed effect,https://www.nature.com/articles/s41558-019-0580-z,No image,No description,Grischa Perino,No publication date,Matters Arising,
Dependence of economic impacts of climate change on anthropogenically directed pathways,https://www.nature.com/articles/s41558-019-0578-6,nature_articles/images_2019/Dependence of economic impacts of climate change on anthropogenically directed pathways.jpg,"Understanding which factors influence future economic impacts from climate change is important for informing mitigation and adaptation strategies. This study demonstrates that projected economic impacts are primarily attributed to variation in socioeconomic development and future emissions trajectories, rather than uncertainties in the climate response.","Jun’ya Takakura, Shinichiro Fujimori, Yasuaki Hijioka",No publication date,Letter,"There are great uncertainties in the projected economic
impacts of climate change1, arising from uncertainties
in the climate response2, the climate change
mitigation pathway3and the socioeconomic
development pathway4. Although the relative
contributions of these factors are important for climate change
related decision-making, they are poorly understood. Here, we show
to what extent the projected economic impacts of climate change can
be attributed to these three factors. Our modelling framework
consisting of global, multisectoral impact models coupled with an
integrated assessment model enables us to estimate the global total
economic impacts of climate change while incorporating these
uncertainty sources. Whereas the most pessimistic pathway without
mitigation would result in a net economic impact equivalent to 6.6%
(3.9–8.6%) of global gross domestic product at the end of this
century, the pathways with stringent mitigation would limit the
impact to around or less than 1%. Although the uncertainties are
great, the climate change mitigation pathway is the dominant factor
and socioeconomic developments can also contribute to alleviate the
impacts of climate change. These results suggest that decisions on
mitigation and development have a great influence in determining the
economic impacts of climate change, regardless of the uncertainties
in the climate response."
Potential adaptive strategies for 29 sub-Saharan crops under future climate change,https://www.nature.com/articles/s41558-019-0585-7,nature_articles/images_2019/Potential adaptive strategies for 29 sub-Saharan crops under future climate change.jpg,"Future climate conditions threaten crops in sub-Saharan Africa. It is shown that most major sub-Saharan African crops have wild relatives that occur in regions better suited for future climate conditions, suggesting an opportunity for adaptation that does not require the adoption of new production systems.","Samuel Pironon, Thomas R. Etherington, Katherine J. Willis",No publication date,Letter,"Climate change is expected to severely impact cultivated plants and consequently human livelihoods1,2,3, especially in sub-Saharan Africa (SSA)4,5,6. Increasing agricultural plant diversity (agrobiodiversity) could overcome this global challenge7,8,9given more information on the climatic tolerance of crops and their wild relatives. Using >200,000 worldwide occurrence records for 29 major crops and 778 of their wild relative species, we assess, for each crop, how future climatic conditions are expected to change in SSA and whether populations of the same crop from other continents, wild relatives around the world or other crops from SSA are better adapted to expected future climatic conditions in the region. We show that climate conditions not currently experienced by the 29 crops in SSA are predicted to become widespread, increasing production insecurity, especially for yams. However, crops such as potato, squash and finger millet may be maintained by using wild relatives or non-African crop populations with climatic niches more suited to future conditions. Crop insecurity increases over time and with rising GHG emissions, but the potential for using agrobiodiversity for resilience is less altered. Climate change will therefore affect sub-Saharan agriculture but agrobiodiversity can provide resilient solutions in the short and medium term."
Alternatives to genetic affinity as a context for within-species response to climate,https://www.nature.com/articles/s41558-019-0584-8,nature_articles/images_2019/Alternatives to genetic affinity as a context for within-species response to climate.jpg,Intraspecies response to climate change is expected to align with genetic affinity. Using the American pika as a case study suggests that divisions of species distributions best explain intraspecific heterogeneity in climate relationships.,"Adam B. Smith, Erik A. Beever, Leah Yandow",No publication date,Article,"Accounting for within-species variability in the relationship between occurrence and climate is essential to forecasting species’ responses to climate change. Few climate-vulnerability assessments explicitly consider intraspecific variation, and those that do typically assume that variability is best explained by genetic affinity. Here, we evaluate how well heterogeneity in responses to climate by a cold-adapted mammal, the American pika (Ochotona princeps), aligns with subdivisions of the geographic range by phylogenetic lineage, physiography, elevation or ecoregion. We find that variability in climate responses is most consistently explained by an ecoregional subdivision paired with background sites selected from a broad spatial extent indicative of long-term (millennial-scale) responses to climate. Our work challenges the common assumption that intraspecific variation in climate responses aligns with genetic affinity. Accounting for the appropriate context and scale of heterogeneity in species’ responses to climate will be critical for informing climate-adaptation management strategies at the local (spatial) extents at which such actions are typically implemented."
Indian Ocean warming can strengthen the Atlantic meridional overturning circulation,https://www.nature.com/articles/s41558-019-0566-x,nature_articles/images_2019/Indian Ocean warming can strengthen the Atlantic meridional overturning circulation.jpg,"The Indian Ocean is warming at an accelerated rate, and modelling experiments show teleconnections affecting the Atlantic meridional overturning circulation (AMOC). In a warming climate, reduced tropical Atlantic rainfall causes salinity changes strengthening the AMOC, while other factors weaken it.","Shineng Hu, Alexey V. Fedorov",No publication date,Letter,"The slowdown of the Atlantic meridional overturning circulation (AMOC)1,2,3and the accelerated warming of the tropical Indian Ocean (TIO)4,5,6are two robust features projected for anthropogenic greenhouse warming, affecting both regional and global climates7,8. Here we use coupled climate simulations to investigate a previously overlooked link between the two phenomena. We demonstrate that TIO warming reduces rainfall over the tropical Atlantic by strengthening the Walker circulation and increasing atmospheric vertical stability. The resultant ocean salinity increase intensifies the AMOC as salinity anomalies are advected to northern high latitudes. In addition, TIO warming enhances westerly winds over the subpolar North Atlantic, which helps to maintain the stronger AMOC. A TIO warming of 0.1 °C above the mean warming of tropical oceans intensifies the AMOC by ~1 Sv, leading to a stronger interhemispheric asymmetry and a northward shifted ITCZ. Thus, TIO warming could delay the AMOC weakening under greenhouse warming. Indeed, we find that the AMOC weakens more strongly or completely collapses if we suppress TIO warming under the doubled and quadrupled CO2scenarios. Simulations replicating the observed tropical ocean warming further confirm this TIO–AMOC link, suggesting that the observed TIO warming might be already playing a role in sustaining the AMOC."
The accuracy of German citizens’ confidence in their climate change knowledge,https://www.nature.com/articles/s41558-019-0563-0,nature_articles/images_2019/The accuracy of German citizens_ confidence in their climate change knowledge.jpg,Whether citizens are able to reject false information about climate change may depend on their confidence in their existing knowledge. This study shows that German citizens are less confident in their climate change knowledge than they should be based on their actual knowledge.,"Helen Fischer, Dorothee Amelung, Nadia Said",No publication date,Article,"Accurate confidence—confidence that reflects the accuracy of knowledge—can be relevant for decision-making in areas of high uncertainty. Accuracy of confidence is of particular importance in the area of climate change where scientifically correct information exists alongside misinformation in the public discourse and media. Here we assess the accuracy of confidence in climate change knowledge in a national German sample (n= 509). The accuracy of the confidence of the citizens in their climate change knowledge was only around half of what it could be based on the accuracy of their knowledge. Moreover, the accuracy of confidence controlling for knowledge accuracy was lower for climate change than for two benchmark comparisons: general science knowledge in another national German sample (n= 588), and climate change knowledge in a scientist sample (n= 207). Although these results cannot necessarily be generalized to the population of all indicators of climate change knowledge, the results suggest that the confidence of citizens in their climate change knowledge is unnecessarily fuzzy given their actual knowledge."
Climate change impacts on banana yields around the world,https://www.nature.com/articles/s41558-019-0559-9,nature_articles/images_2019/Climate change impacts on banana yields around the world.jpg,"Bananas are a staple food crop and important agricultural export for many countries. Here, it is shown that global banana yields have increased historically and will continue to increase in Africa but reduced yields are expected among the larger producers.","Varun Varma, Daniel P. Bebber",No publication date,Letter,"Nutritional diversity is a key element of food security1,2,3. However, research on the effects of climate change on food security has, thus far, focused on the main food grains4,5,6,7,8, while the responses of other crops, particularly those that play an important role in the developing world, are poorly understood. Bananas are a staple food and a major export commodity for many tropical nations9. Here, we show that for 27 countries—accounting for 86% of global dessert banana production—a changing climate since 1961 has increased annual yields by an average of 1.37 t ha−1. Past gains have been largely ubiquitous across the countries assessed and African producers will continue to see yield increases in the future. However, global yield gains could be dampened or disappear, reducing to 0.59 t ha−1and 0.19 t ha−1by 2050 under the climate scenarios for Representative Concentration Pathways 4.5 and 8.5, respectively, driven by declining yields in the largest producers and exporters. By quantifying climate-driven and technology-driven influences on yield, we also identify countries at risk from climate change and those capable of mitigating its effects or capitalizing on its benefits."
Stabilization of dense Antarctic water supply to the Atlantic Ocean overturning circulation,https://www.nature.com/articles/s41558-019-0561-2,nature_articles/images_2019/Stabilization of dense Antarctic water supply to the Atlantic Ocean overturning circulation.jpg,"The supply of dense Antarctic Bottom Water to the Atlantic overturning circulation has declined in recent years. Observations show that since 2014 this has stabilized and slightly recovered due to variability in upstream dense waters, with implications for the global climate.","E. Povl Abrahamsen, Andrew J. S. Meijers, Michael P. Meredith",No publication date,Letter,"The lower limb of the Atlantic overturning circulation is resupplied by the sinking of dense Antarctic Bottom Water (AABW) that forms via intense air–sea–ice interactions next to Antarctica, especially in the Weddell Sea1. In the last three decades, AABW has warmed, freshened and declined in volume across the Atlantic Ocean and elsewhere2,3,4,5,6,7, suggesting an ongoing major reorganization of oceanic overturning8,9. However, the future contributions of AABW to the Atlantic overturning circulation are unclear. Here, using observations of AABW in the Scotia Sea, the most direct pathway from the Weddell Sea to the Atlantic Ocean, we show a recent cessation in the decline of the AABW supply to the Atlantic overturning circulation. The strongest decline was observed in the volume of the densest layers in the AABW throughflow from the early 1990s to 2014; since then, it has stabilized and partially recovered. We link these changes to variability in the densest classes of abyssal waters upstream. Our findings indicate that the previously observed decline in the supply of dense water to the Atlantic Ocean abyss may be stabilizing or reversing and thus call for a reassessment of Antarctic influences on overturning circulation, sea level, planetary-scale heat distribution and global climate2,3,8."
Climate experts’ views on geoengineering depend on their beliefs about climate change impacts,https://www.nature.com/articles/s41558-019-0564-z,nature_articles/images_2019/Climate experts_ views on geoengineering depend on their beliefs about climate change impacts.jpg,"Solar geoengineering could limit temperature increase, but its use is controversial. This study shows that climate experts are more opposed to geoengineering if they expect severe global climate change damages, but are more supportive if they expect severe damages in their home country.","Astrid Dannenberg, Sonja Zitzelsberger",No publication date,Article,"Damages due to climate change are expected to increase with global warming, which could be limited directly by solar geoengineering. Here we analyse the views of 723 negotiators and scientists who are involved in international climate policy-making and who will have a considerable influence on whether solar geoengineering will be used to counter climate change. We find that respondents who expect severe global climate change damages and who have little confidence in current mitigation efforts are more opposed to geoengineering than respondents who are less pessimistic about global damages and mitigation efforts. However, we also find that respondents are more supportive of geoengineering when they expect severe climate change damages in their home country than when they have more optimistic expectations for the home country. Thus, when respondents are more personally affected, their views are closer to what rational cost–benefit analyses predict."
Could Bitcoin emissions push global warming above 2 °C?,https://www.nature.com/articles/s41558-019-0534-5,No image,No description,"Lars Dittmar, Aaron Praktiknjo",No publication date,Matters Arising,
Implausible projections overestimate near-term Bitcoin CO2 emissions,https://www.nature.com/articles/s41558-019-0535-4,nature_articles/images_2019/Implausible projections overestimate near-term Bitcoin CO2 emissions.jpg,No description,"Eric Masanet, Arman Shehabi, Jens Malmodin",No publication date,Matters Arising,
Mora et al. reply,https://www.nature.com/articles/s41558-019-0538-1,No image,No description,"Camilo Mora, Randi L. Rollins, Erik C. Franklin",No publication date,Matters Arising,
Rational mining limits Bitcoin emissions,https://www.nature.com/articles/s41558-019-0533-6,No image,No description,Nicolas Houy,No publication date,Matters Arising,
Enhanced oceanic CO2 uptake along the rapidly changing West Antarctic Peninsula,https://www.nature.com/articles/s41558-019-0552-3,nature_articles/images_2019/Enhanced oceanic CO2 uptake along the rapidly changing West Antarctic Peninsula.jpg,"Along the West Antarctic Peninsula, a 25-year dataset indicates that oceanic CO2 uptake depends on upper ocean stability and phytoplankton dynamics. Diatoms achieve high oceanic CO2 uptake and uptake efficiency. There has been a nearly fivefold increase in oceanic CO2 uptake due to sea ice changes.","Michael S. Brown, David R. Munro, Oscar M. Schofield",No publication date,Letter,"The global ocean is an important sink for anthropogenic CO2(ref.1). Nearly half of the oceanic CO2uptake occurs in the Southern Ocean2. Although the role of the Southern Ocean CO2sink in the global carbon cycle is recognized, there are uncertainties regarding its contemporary trend3,4, with a need for improved mechanistic understanding, especially in productive Antarctic coastal regions experiencing substantial changes in temperature and sea ice5. Here, we demonstrate strong coupling between summer upper ocean stability, phytoplankton dynamics and oceanic CO2uptake along the rapidly changing West Antarctic Peninsula using a 25-year dataset (1993–2017). Greater upper ocean stability drives enhanced biological production and biological dissolved inorganic carbon drawdown, resulting in greater oceanic CO2uptake. Diatoms achieve higher biomass, oceanic CO2uptake and uptake efficiency than other phytoplankton. Over the past 25 years, changes in sea ice dynamics have driven an increase in upper ocean stability, phytoplankton biomass and biological dissolved inorganic carbon drawdown, resulting in a nearly fivefold increase in summer oceanic CO2uptake. We hypothesize that continued warming and declines in sea ice will lead to a decrease in biological dissolved inorganic carbon drawdown, negatively impacting summer oceanic CO2uptake. These results from the West Antarctic Peninsula provide a framework to understand how oceanic CO2uptake in other Antarctic coastal regions may be altered due to climate change."
Acidification diminishes diatom silica production in the Southern Ocean,https://www.nature.com/articles/s41558-019-0557-y,nature_articles/images_2019/Acidification diminishes diatom silica production in the Southern Ocean.jpg,"Diatoms have silicate skeletons that affect their buoyancy in the ocean. Ocean acidification reduces silicification, with varying effects between species, and could alter the marine carbon and silica cycles through changes in community composition and sinking rates.","Katherina Petrou, Kirralee G. Baker, Andrew T. Davidson",No publication date,Article,"Diatoms, large bloom-forming marine microorganisms, build frustules out of silicate, which ballasts the cells and aids their export to the deep ocean. This unique physiology forges an important link between the marine silicon and carbon cycles. However, the effect of ocean acidification on the silicification of diatoms is unclear. Here we show that diatom silicification strongly diminishes with increased acidity in a natural Antarctic community. Analyses of single cells from within the community reveal that the effect of reduced pH on silicification differs among taxa, with several species having significantly reduced silica incorporation at CO2levels equivalent to those projected for 2100. These findings suggest that, before the end of this century, ocean acidification may influence the carbon and silicon cycle by both altering the composition of the diatom assemblages and reducing cell ballasting, which will probably alter vertical flux of these elements to the deep ocean."
Summer weather becomes more persistent in a 2 °C world,https://www.nature.com/articles/s41558-019-0555-0,nature_articles/images_2019/Summer weather becomes more persistent in a 2__C world.jpg,"Climate models project an increase in summer weather persistence for the northern mid-latitudes. In a 2 °C world, two-week-long hot-and-dry conditions increase by up to 20% for eastern North America. The chance of a week of heavy rainfall increases by 26%, adding to the risk of extremes in the future.","Peter Pfleiderer, Carl-Friedrich Schleussner, Dim Coumou",No publication date,Letter,"Heat and rainfall extremes have intensified over the past few decades and this trend is projected to continue with future global warming1,2,3. A long persistence of extreme events often leads to societal impacts with warm-and-dry conditions severely affecting agriculture and consecutive days of heavy rainfall leading to flooding. Here we report systematic increases in the persistence of boreal summer weather in a multi-model analysis of a world 2 °C above pre-industrial compared to present-day climate. Averaged over the Northern Hemisphere mid-latitude land area, the probability of warm periods lasting longer than two weeks is projected to increase by 4% (2–6% full uncertainty range) after removing seasonal-mean warming. Compound dry–warm persistence increases at a similar magnitude on average but regionally up to 20% (11–42%) in eastern North America. The probability of at least seven consecutive days of strong precipitation increases by 26% (15–37%) for the mid-latitudes. We present evidence that weakening storm track activity contributes to the projected increase in warm and dry persistence. These changes in persistence are largely avoided when warming is limited to 1.5 °C. In conjunction with the projected intensification of heat and rainfall extremes, an increase in persistence can substantially worsen the effects of future weather extremes."
Emergence of anthropogenic signals in the ocean carbon cycle,https://www.nature.com/articles/s41558-019-0553-2,nature_articles/images_2019/Emergence of anthropogenic signals in the ocean carbon cycle.jpg,"The components of the ocean carbon cycle will respond differently to climate change, with anthropogenic impacts first seen on processes sensitive to chemical changes—the calcium carbonate pump and oceanic uptake of CO2—with the soft-tissue pump (sensitive to the ocean’s physical state) emerging later.","Sarah Schlunegger, Keith B. Rodgers, Richard Slater",No publication date,Article,"The attribution of anthropogenically forced trends in the climate system requires an understanding of when and how such signals emerge from natural variability. We applied time-of-emergence diagnostics to a large ensemble of an Earth system model, which provides both a conceptual framework for interpreting the detectability of anthropogenic impacts in the ocean carbon cycle and observational sampling strategies required to achieve detection. We found emergence timescales that ranged from less than a decade to more than a century, a consequence of the time lag between the chemical and radiative impacts of rising atmospheric CO2on the ocean. Processes sensitive to carbonate chemical changes emerge rapidly, such as the impacts of acidification on the calcium carbonate pump (10 years for the globally integrated signal and 9–18 years for regionally integrated signals) and the invasion flux of anthropogenic CO2into the ocean (14 years globally and 13–26 years regionally). Processes sensitive to the ocean’s physical state, such as the soft-tissue pump, which depends on nutrients supplied through circulation, emerge decades later (23 years globally and 27–85 years regionally)."
Robustness and uncertainties in global multivariate wind-wave climate projections,https://www.nature.com/articles/s41558-019-0542-5,nature_articles/images_2019/Robustness and uncertainties in global multivariate wind-wave climate projections.jpg,"There are large uncertainties in wind-wave climate projections that need to be resolved to allow adaptation planning. A multi-method ensemble of global wave climate projections shows robust changes in wave height, period and direction that put 50% of the global coast at risk.","Joao Morim, Mark Hemer, Fernando Andutta",No publication date,Article,"Understanding climate-driven impacts on the multivariate global wind-wave climate is paramount to effective offshore/coastal climate adaptation planning. However, the use of single-method ensembles and variations arising from different methodologies has resulted in unquantified uncertainty amongst existing global wave climate projections. Here, assessing the first coherent, community-driven, multi-method ensemble of global wave climate projections, we demonstrate widespread ocean regions with robust changes in annual mean significant wave height and mean wave period of 5–15% and shifts in mean wave direction of 5–15°, under a high-emission scenario. Approximately 50% of the world’s coastline is at risk from wave climate change, with ~40% revealing robust changes in at least two variables. Furthermore, we find that uncertainty in current projections is dominated by climate model-driven uncertainty, and that single-method modelling studies are unable to capture up to ~50% of the total associated uncertainty."
How contemporary bioclimatic and human controls change global fire regimes,https://www.nature.com/articles/s41558-019-0540-7,nature_articles/images_2019/How contemporary bioclimatic and human controls change global fire regimes.jpg,"Fires play an important role in ecosystem dynamics. Long-term controls on global burnt area include fuel continuity and moisture, with ignitions and human activity becoming dominant in specific ecosystems. Changes in fuel continuity and moisture are the main drivers of changes of fire globally.","Douglas I. Kelley, Ioannis Bistinas, Ning Dong",No publication date,Letter,"Anthropogenically driven declines in tropical savannah burnt area1,2have recently received attention due to their effect on trends in global burnt area3,4. Large-scale trends in ecosystems where vegetation has adapted to infrequent fire, especially in cooler and wetter forested areas, are less well understood. Here, small changes in fire regimes can have a substantial impact on local biogeochemistry5. To investigate trends in fire across a wide range of ecosystems, we used Bayesian inference6to quantify four primary controls on burnt area: fuel continuity, fuel moisture, ignitions and anthropogenic suppression. We found that fuel continuity and moisture are the dominant limiting factors of burnt area globally. Suppression is most important in cropland areas, whereas savannahs and boreal forests are most sensitive to ignitions. We quantify fire regime shifts in areas with more than one, and often counteracting, trends in these controls. Forests are of particular concern, where we show average shifts in controls of 2.3–2.6% of their potential maximum per year, mainly driven by trends in fuel continuity and moisture. This study gives added importance to understanding long-term future changes in the controls on fire and the effect of fire trends on ecosystem function."
Antarctic iceberg impacts on future Southern Hemisphere climate,https://www.nature.com/articles/s41558-019-0546-1,nature_articles/images_2019/Antarctic iceberg impacts on future Southern Hemisphere climate.jpg,"Climate change will increase meltwater and iceberg discharge from Antarctica, with implications for future climate and sea levels. Iceberg melt will partly offset greenhouse warming in the Southern Ocean and dampen the positive feedback loop between ice-sheet melting and subsurface warming.","Fabian Schloesser, Tobias Friedrich, David Pollard",No publication date,Letter,"Future iceberg and meltwater discharge from the Antarctic ice sheet (AIS) could substantially exceed present levels, with strong implications for future climate and sea levels. Recent climate model simulations on the impact of a rapid disintegration of the AIS on climate have applied idealized freshwater forcing scenarios1,2rather than the more realistic iceberg forcing. Here we use a coupled climate–iceberg model to determine the climatic effects of combined iceberg latent heat of fusion and freshwater forcing. The iceberg forcing is derived from an ensemble of future simulations conducted using the Penn State ice-sheet model3. In agreement with previous studies, the simulated AIS meltwater forcing causes a substantial delay in greenhouse warming in the Southern Hemisphere and activates a transient positive feedback between surface freshening, subsurface warming and ice-sheet/shelf melting, which can last for about 100 years and may contribute to an accelerated ice loss around Antarctica. However, accounting further for the oceanic heat loss due to iceberg melting considerably increases the surface cooling effect and reduces the subsurface temperature feedback amplitude. Our findings document the importance of considering realistic climate–ice sheet–iceberg coupling for future climate and sea-level projections."
