Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Greening of the land surface in the world’s cold regions consistent with recent warming,https://www.nature.com/articles/s41558-018-0258-y,nature_articles/images_2018/Greening of the land surface in the world_s cold regions consistent with recent warming.jpg,The period 1982 to 2012 has seen a 16% decline in the area of vegetation limited by temperature. This rapid observed and expected decline in temperature limitation will facilitate further global greening subject to other limitations to growth in cold regions.,"T. F. Keenan, W. J. Riley",No publication date,Letter,"Global ecosystem function is highly dependent on climate and atmospheric composition, yet ecosystem responses to environmental changes remain uncertain. Cold, high-latitude ecosystems in particular have experienced rapid warming1, with poorly understood consequences2,3,4. Here, we use a satellite-observed proxy for vegetation cover—the fraction of absorbed photosynthetically active radiation5—to identify a decline in the temperature limitation of vegetation in global ecosystems between 1982 and 2012. We quantify the spatial functional response of maximum annual vegetation cover to temperature and show that the observed temporal decline in temperature limitation is consistent with expectations based on observed recent warming. An ensemble of Earth system models from the Coupled Model Intercomparison Project Phase 5 (CMIP5) mischaracterized the functional response to temperature, leading to a large overestimation of vegetation cover in cold regions. We identify a 16.4% decline in the area of vegetated land that is limited by temperature over the past three decades, and suggest an expected large decline in temperature limitation under future warming scenarios. This rapid observed and expected decline in temperature limitation highlights the need for an improved understanding of other limitations to vegetation growth in cold regions3,4,6, such as soil characteristics, species migration, recruitment, establishment, competition and community dynamics."
Increased human and economic losses from river flooding with anthropogenic warming,https://www.nature.com/articles/s41558-018-0257-z,nature_articles/images_2018/Increased human and economic losses from river flooding with anthropogenic warming.jpg,"River floods have severe socio-economic impacts. A multi-model framework reveals river-flood-related human losses may rise by up to 83%, 134% and 265% at 1.5 °C, 2 °C and 3 °C warming, respectively, with economic losses also projected to rise.","Francesco Dottori, Wojciech Szewczyk, Luc Feyen",No publication date,Letter,"River floods are among some of the costliest natural disasters1, but their socio-economic impacts under contrasting warming levels remain little explored2. Here, using a multi-model framework, we estimate human losses, direct economic damage and subsequent indirect impacts (welfare losses) under a range of temperature (1.5 °C, 2 °C and 3 °C warming)3and socio-economic scenarios, assuming current vulnerability levels and in the absence of future adaptation. With temperature increases of 1.5 °C, depending on the socio-economic scenario, it is found that human losses from flooding could rise by 70–83%, direct flood damage by 160–240%, with a relative welfare reduction between 0.23 and 0.29%. In a 2 °C world, by contrast, the death toll is 50% higher, direct economic damage doubles and welfare losses grow to 0.4%. Impacts are notably higher under 3 C warming, but at the same time, variability between ensemble members also increases, leading to greater uncertainty regarding flood impacts at higher warming levels. Flood impacts are further shown to have an uneven regional distribution, with the greatest losses observed in the Asian continent at all analysed warming levels. It is clear that increased adaptation and mitigation efforts—perhaps through infrastructural investment4—are needed to offset increasing risk of river floods in the future."
Strategies in and outcomes of climate change litigation in the United States,https://www.nature.com/articles/s41558-018-0240-8,No image,"Climate issues are increasingly being presented before the courts, with both pro- and anti-regulation litigants aiming to affect policy outcomes. Analysis of domestic US climate lawsuits and interview data reveals the type of case and the strategies that succeed.","Sabrina McCormick, Robert L. Glicksman, Brittany Whited",No publication date,Article,"The courts have played a central role in climate policy, including the landmark Supreme Court case that led to the mandatory regulation of greenhouse gases by the United States. A wide variety of litigants have used the courts to affect policy outcomes at all scales. Therefore, to understand how the court addresses climate change is critical. Here we constructed and analysed a database of all the United State domestic climate lawsuits 1990–2016 (873), and collected qualitative data in the form of 78 in-depth interviews with litigants, involved scientists and advocates. We find proregulation litigants tend to win renewable energy and energy efficiency cases, and more frequently lose coal-fired power plant cases. Strategies such as the use of climate science and other science as well as collaboration in specific types of coalitions affect the outcomes of cases. Efforts to affect climate policy should consider these trends and outcomes."
Ecological winners and losers of extreme drought in California,https://www.nature.com/articles/s41558-018-0255-1,nature_articles/images_2018/Ecological winners and losers of extreme drought in California.jpg,"California’s 2012–2015 drought is shown to have altered community structure (plants, arthropods, birds, reptiles and mammals), indirectly promoting the long-term persistence of rare species by stressing dominant ones.","Laura R. Prugh, Nicolas Deguines, Justin S. Brashares",No publication date,Letter,"An unprecedented era of climatic volatility is altering ecosystems across our planet1. The potential scale, pace and consequences of this global change have been modelled extensively2, yet little empirical research has quantified the impacts of extreme climate events on the composition of contemporary ecological communities. Here, we quantified the responses of 423 sympatric species of plants, arthropods, birds, reptiles and mammals to California’s drought of 2012–2015—the driest period in the past 1,200 years3for this global biodiversity hotspot. Plants were most responsive to one-year water deficits, whereas vertebrates responded to longer-term deficits, and extended drought had the greatest impact on carnivorous animals. Locally rare species were more likely to increase in numbers and abundant species were more likely to decline in response to drought, and this negative density dependence was remarkably consistent across taxa and drought durations. Our system-wide analysis reveals that droughts indirectly promote the long-term persistence of rare species by stressing dominant species throughout the food web. These findings highlight processes that shape community structure in highly variable environments and provide insights into whole-community responses to modern climate volatility."
Climatic and socioeconomic controls of future coastal flood risk in Europe,https://www.nature.com/articles/s41558-018-0260-4,nature_articles/images_2018/Climatic and socioeconomic controls of future coastal flood risk in Europe.jpg,"Climate change is the main driver for future coastal flood risk in Europe. However, in the absence of increased flood protection, damages may rise by two to three orders of magnitude by the end of the century.","Michalis I. Vousdoukas, Lorenzo Mentaschi, Luc Feyen",No publication date,Letter,"Rising extreme sea levels (ESLs) and continued socioeconomic development in coastal zones will lead to increasing future flood risk along the European coastline. We present a comprehensive analysis of future coastal flood risk (CFR) for Europe that separates the impacts of global warming and socioeconomic development. In the absence of further investments in coastal adaptation, the present expected annual damage (EAD) of €1.25 billion is projected to increase by two to three orders of magnitude by the end of the century, ranging between 93 and €961 billion. The current expected annual number of people exposed (EAPE) to coastal flooding of 102,000 is projected to reach 1.52–3.65 million by the end of the century. Climate change is the main driver of the future rise in coastal flood losses, with the importance of coastward migration, urbanization and rising asset values rapidly declining with time. To keep future coastal flood losses constant relative to the size of the economy, flood defence structures need to be installed or reinforced to withstand increases in ESLs that range from 0.5 to 2.5 m."
Climate warming leads to divergent succession of grassland microbial communities,https://www.nature.com/articles/s41558-018-0254-2,nature_articles/images_2018/Climate warming leads to divergent succession of grassland microbial communities.jpg,Experimental warming at a tall-grass prairie significantly altered bacteria and fungi community structure. Under climate change microbial community composition and structure are projected to be less variable due to warming-driven selection.,"Xue Guo, Jiajie Feng, Jizhong Zhou",No publication date,Letter,"Accurate climate projections require an understanding of the effects of warming on ecological communities and the underlying mechanisms that drive them1,2,3. However, little is known about the effects of climate warming on the succession of microbial communities4,5. Here we examined the temporal succession of soil microbes in a long-term climate change experiment at a tall-grass prairie ecosystem. Experimental warming was found to significantly alter the community structure of bacteria and fungi. By determining the time-decay relationships and the paired differences of microbial communities under warming and ambient conditions, experimental warming was shown to lead to increasingly divergent succession of the soil microbial communities, with possibly higher impacts on fungi than bacteria. Variation partition- and null model-based analyses indicate that stochastic processes played larger roles than deterministic ones in explaining microbial community taxonomic and phylogenetic compositions. However, in warmed soils, the relative importance of stochastic processes decreased over time, indicating a potential deterministic environmental filtering elicited by warming. Although successional trajectories of microbial communities are difficult to predict under future climate change scenarios, their composition and structure are projected to be less variable due to warming-driven selection."
Cross-equatorial winds control El Niño diversity and change,https://www.nature.com/articles/s41558-018-0248-0,nature_articles/images_2018/Cross-equatorial winds control El Niño diversity and change.jpg,"In recent years, El Niño sea surface temperature anomalies have weakened and shifted westward. Observational and model analyses reveal these changes can be related to a multidecadal strengthening of cross-equatorial winds, forced both locally and from the tropical Atlantic.","Shineng Hu, Alexey V. Fedorov",No publication date,Letter,"Over the past two decades, El Niño events have weakened on average and their sea surface temperature (SST) anomalies shifted westward towards the central Pacific. Moreover, the intertropical convergence zone (ITCZ), which typically migrates southward from its northerly position during El Niño events, has not crossed the Equator since 1998. The causes of these changes remain under debate1,2,3,4,5. Here, using in situ, satellite and atmospheric reanalysis data, we show they can be related to a multidecadal strengthening of cross-equatorial winds in the eastern Pacific. This gradual strengthening of meridional winds is unlikely to be caused by El Niño/Southern Oscillation (ENSO) changes, and contains signals forced both locally and from outside the tropical Pacific, probably from the tropical North Atlantic. Coupled model simulations in which the observed cross-equatorial wind strengthening is superimposed successfully reproduce the key features of the recent changes in tropical climate. In particular, the tropical mean state experiences a ‘La Niña-like’ change, the ENSO amplitude weakens by about 20%, the centre of the SST anomalies shifts westward and the ITCZ now rarely crosses the Equator. Thus, cross-equatorial winds are found to modulate tropical Pacific mean state and variability, with implications for quantifying projected changes in ENSO under anthropogenic warming."
Projected increases and shifts in rain-on-snow flood risk over western North America,https://www.nature.com/articles/s41558-018-0236-4,nature_articles/images_2018/Projected increases and shifts in rain-on-snow flood risk over western North America.jpg,"Rain-on-snow events pose a significant flood risk. High-resolution model simulations reveal that such events will increase in frequency in the higher elevations of western North America, resulting in a 20–200% enhancement of flood risk.","Keith N. Musselman, Flavio Lehner, Roy Rasmussen",No publication date,Letter,"Destructive and costly flooding can occur when warm storm systems deposit substantial rain on extensive snowcover1,2,3,4,5,6, as observed in February 2017 with the Oroville Dam crisis in California7. However, decision-makers lack guidance on how such rain-on-snow (ROS) flood risk may respond to climate change. Here, daily ROS events with flood-generating potential8are simulated over western North America for a historical (2000–2013) and future (forced under Representative Concentration Pathway 8.59) period with the Weather Research and Forecasting model; 4 km resolution allows the basin-scale ROS flood risk to be assessed. In the warmer climate, we show that ROS becomes less frequent at lower elevations due to snowpack declines, particularly in warmer areas (for example, the Pacific maritime region). By contrast, at higher elevations where seasonal snowcover persists, ROS becomes more frequent due to a shift from snowfall to rain. Accordingly, the water available for runoff10increases for 55% of western North American river basins, with corresponding increases in flood risk of 20–200%, the greatest changes of which are projected for the Sierra Nevada, the Colorado River headwaters and the Canadian Rocky Mountains. Thus, flood control and water resource planning must consider ROS to fully quantify changes in flood risk with anthropogenic warming."
Seasonally dependent responses of subtropical highs and tropical rainfall to anthropogenic warming,https://www.nature.com/articles/s41558-018-0244-4,nature_articles/images_2018/Seasonally dependent responses of subtropical highs and tropical rainfall to anthropogenic warming.jpg,"Multi-model simulations reveal subtropical highs exhibit a seasonal response to anthropogenic warming, strengthening more during April–June than July–September in the Northern Hemisphere, and resulting from a seasonal delay of monsoon rainfall.","Fengfei Song, L. Ruby Leung, Lu Dong",No publication date,Letter,"The subtropical highs are semi-permanent atmospheric features that strengthen during April–September, exerting a large influence on regional rainfall1,2,3,4,5. Previous studies have focused on the changes of subtropical highs during their peak season (June–August)6,7,8, but little is known about their changes in other seasons. Here, a suite of multi-model simulations are used to demonstrate the robust seasonally dependent responses of subtropical highs and tropical rainfall to anthropogenic warming. The zonal-mean subtropical highs in the Northern Hemisphere are shown to strengthen more during April–June than July–September, with opposite responses for the Southern Hemisphere counterparts. These responses are closely related to a southward shift of tropical rainfall in April–June relative to July–September, manifesting in a seasonal delay of tropical rainfall and monsoon onset in the Northern Hemisphere9,10. Such seasonality is found to occur in response to elevated latent energy demand in the hemisphere warming up seasonally, as dictated by the Clausius–Clapeyron relation. The interhemispheric energy contrast drives a southward shift of tropical rainfall that strengthens the Hadley cell and zonal-mean subtropical highs in the Northern Hemisphere in April–June relative to July–September. These changes scale linearly with warming, with increasing implications for projecting climate changes in the tropics and subtropics as warming continues."
Pacific contribution to the early twentieth-century warming in the Arctic,https://www.nature.com/articles/s41558-018-0247-1,nature_articles/images_2018/Pacific contribution to the early twentieth-century warming in the Arctic.jpg,"In the early twentieth century, the Arctic warmed faster than the global average. Pacific Ocean interdecadal variability, specifically wind-driven sea surface temperatures, drove the Arctic warming through enhanced heat transport.","Lea Svendsen, Noel Keenlyside, Nour-Eddine Omrani",No publication date,Letter,"Arctic surface temperature warmed more than twice as fast as global temperature during the early twentieth century, similar to that during the recent global warming. This Arctic warming has been attributed to both external forcing1and internal variability associated with atmospheric dynamics2,3and Atlantic Ocean temperature4in combination with Pacific variability5. Here we show, through coupled climate model experiments that superpose externally forced and dynamically driven changes, that Pacific decadal variability alone was a key contributor to the early twentieth century Arctic warming. Sea surface temperatures in the model are phased to observations by prescribing historical wind variations over the Pacific, which drive thermodynamically consistent decadal variations. During the early twentieth century, the Pacific Decadal Oscillation (PDO) transitioned to a positive phase with a concomitant deepening of the Aleutian Low that warms the Arctic by poleward low-level advection of extratropical air. In addition, our experiments revealed that the implemented Pacific surface changes weaken the polar vortex, which leads to subsidence-induced adiabatic heating of the Arctic surface. Thus, our results suggest that the observed recent shift to the positive PDO phase6will intensify Arctic warming in the forthcoming decades."
Detection of continental-scale intensification of hourly rainfall extremes,https://www.nature.com/articles/s41558-018-0245-3,nature_articles/images_2018/Detection of continental-scale intensification of hourly rainfall extremes.jpg,"Theory predicts that hourly rainfall extremes may increase with anthropogenic warming. Observations from Australia suggest changes two to three times above the Clausius–Clapeyron rate, above that expected from natural variability.","Selma B. Guerreiro, Hayley J. Fowler, Xiao-Feng Li",No publication date,Letter,"Temperature scaling studies suggest that hourly rainfall magnitudes might increase beyond thermodynamic expectations with global warming1,2,3; that is, above the Clausius–Clapeyron (CC) rate of ~6.5% °C−1. However, there is limited evidence of such increases in long-term observations. Here, we calculate continental-average changes in the magnitude and frequency of extreme hourly and daily rainfall observations from Australia over the years 1990–2013 and 1966–1989. Observed changes are compared with the uncertainty from natural variability and expected changes from CC scaling as a result of global mean surface temperature change. We show that increases in daily rainfall extremes are consistent with CC scaling, but are within the range of natural variability. In contrast, changes in the magnitude of hourly rainfall extremes are close to or exceed double the expected CC scaling, and are above the range of natural variability, exceeding CC × 3 in the tropical region (north of 23° S). These continental-scale changes in extreme rainfall are not explained by changes in the El Niño–Southern Oscillation or changes in the seasonality of extremes. Our results indicate that CC scaling on temperature provides a severe underestimate of observed changes in hourly rainfall extremes in Australia, with implications for assessing the impacts of extreme rainfall."
Risk of increased food insecurity under stringent global climate change mitigation policy,https://www.nature.com/articles/s41558-018-0230-x,nature_articles/images_2018/Risk of increased food insecurity under stringent global climate change mitigation policy.jpg,"Economy-wide GHG emissions reductions may negatively affect food security. Stringent mitigation policies, modelled as carbon prices, are shown to lead to an increase in production costs, food prices and the population’s risk of hunger.","Tomoko Hasegawa, Shinichiro Fujimori, Peter Witzke",No publication date,Letter,"Food insecurity can be directly exacerbated by climate change due to crop-production-related impacts of warmer and drier conditions that are expected in important agricultural regions1,2,3. However, efforts to mitigate climate change through comprehensive, economy-wide GHG emissions reductions may also negatively affect food security, due to indirect impacts on prices and supplies of key agricultural commodities4,5,6. Here we conduct a multiple model assessment on the combined effects of climate change and climate mitigation efforts on agricultural commodity prices, dietary energy availability and the population at risk of hunger. A robust finding is that by 2050, stringent climate mitigation policy, if implemented evenly across all sectors and regions, would have a greater negative impact on global hunger and food consumption than the direct impacts of climate change. The negative impacts would be most prevalent in vulnerable, low-income regions such as sub-Saharan Africa and South Asia, where food security problems are already acute."
Higher temperatures increase suicide rates in the United States and Mexico,https://www.nature.com/articles/s41558-018-0222-x,nature_articles/images_2018/Higher temperatures increase suicide rates in the United States and Mexico.jpg,"A 1 °C increase in monthly average temperature is associated with higher suicide rates in the United States and Mexico. Combined with comparable analysis of depressive language in US Twitter updates, these results suggest a link between higher temperatures and mental well-being.","Marshall Burke, Felipe González, Solomon Hsiang",No publication date,Article,"Linkages between climate and mental health are often theorized but remain poorly quantified. In particular, it is unknown whether the rate of suicide, a leading cause of death globally, is systematically affected by climatic conditions. Using comprehensive data from multiple decades for both the United States and Mexico, we find that suicide rates rise 0.7% in US counties and 2.1% in Mexican municipalities for a 1 °C increase in monthly average temperature. This effect is similar in hotter versus cooler regions and has not diminished over time, indicating limited historical adaptation. Analysis of depressive language in >600 million social media updates further suggests that mental well-being deteriorates during warmer periods. We project that unmitigated climate change (RCP8.5) could result in a combined 9–40 thousand additional suicides (95% confidence interval) across the United States and Mexico by 2050, representing a change in suicide rates comparable to the estimated impact of economic recessions, suicide prevention programmes or gun restriction laws."
Near-future CO2 levels impair the olfactory system of a marine fish,https://www.nature.com/articles/s41558-018-0224-8,nature_articles/images_2018/Near-future CO2 levels impair the olfactory system of a marine fish.jpg,Marine fishes exposed to elevated CO2 levels can have altered responses to sensory cues. Research now reveals a physiological and molecular mechanism in the olfactory system that helps to explain this altered behaviour under elevated CO2.,"Cosima S. Porteus, Peter C. Hubbard, Rod W. Wilson",No publication date,Article,"Survival of marine fishes that are exposed to elevated near-future CO2levels is threatened by their altered responses to sensory cues. Here we demonstrate a physiological and molecular mechanism in the olfactory system that helps to explain altered behaviour under elevated CO2. We combine electrophysiology measurements and transcriptomics with behavioural experiments to investigate how elevated CO2affects the olfactory system of European sea bass (Dicentrarchus labrax). When exposed to elevated CO2(approximately 1,000 µatm), fish must be up to 42% closer to an odour source for detection, compared with current CO2levels (around 400 µatm), decreasing their chances of detecting food or predators. Compromised olfaction correlated with the suppression of the transcription of genes involved in synaptic strength, cell excitability and wiring of the olfactory system in response to sustained exposure to elevated CO2levels. Our findings complement the previously proposed impairment of γ-aminobutyric acid receptors, and indicate that both the olfactory system and central brain function are compromised by elevated CO2levels."
Extinction risk from climate change is reduced by microclimatic buffering,https://www.nature.com/articles/s41558-018-0231-9,nature_articles/images_2018/Extinction risk from climate change is reduced by microclimatic buffering.jpg,"Topographic variations result in microclimatic heterogeneity that can substantially reduce extinction risk from climate change, according to a study of 430 climate-threatened and range-declining species in England.","Andrew J. Suggitt, Robert J. Wilson, Ilya M. D. Maclean",No publication date,Letter,"Protecting biodiversity against the impacts of climate change requires effective conservation strategies that safeguard species at risk of extinction1. Microrefugia allowed populations to survive adverse climatic conditions in the past2,3, but their potential to reduce extinction risk from anthropogenic warming is poorly understood3,4,5, hindering our capacity to develop robust in situ measures to adapt conservation to climate change6. Here, we show that microclimatic heterogeneity has strongly buffered species against regional extirpations linked to recent climate change. Using more than five million distribution records for 430 climate-threatened and range-declining species, population losses across England are found to be reduced in areas where topography generated greater variation in the microclimate. The buffering effect of topographic microclimates was strongest for those species adversely affected by warming and in areas that experienced the highest levels of warming: in such conditions, extirpation risk was reduced by 22% for plants and by 9% for insects. Our results indicate the critical role of topographic variation in creating microrefugia, and provide empirical evidence that microclimatic heterogeneity can substantially reduce extinction risk from climate change."
Recent poleward shift of tropical cyclone formation linked to Hadley cell expansion,https://www.nature.com/articles/s41558-018-0227-5,nature_articles/images_2018/Recent poleward shift of tropical cyclone formation linked to Hadley cell expansion.jpg,It has been suggested that tropical cyclones have migrated polewards in recent decades. Analysis of observational and reanalysis data suggests that this migration may be linked to an expansion of the Hadley cell and the changes in vertical atmospheric stability.,"S. Sharmila, K. J. E. Walsh",No publication date,Article,"Recent research indicates that the annual-mean locations of tropical cyclones have migrated toward higher latitudes. Concurrently, an anthropogenically forced tropical expansion has been observed, yet the connection between the two processes remains little-explored. Here, using observational and reanalysis data, we investigate how large-scale dynamical effects, combined with coherent changes in the regional Hadley circulation, explain recent changes in regional tropical cyclone genesis over 1980–2014. We show that the recent anomalous upper-level weakening of the rising branch of the Hadley circulation in the deep tropics, possibly induced by the increased vertical stability, has likely suppressed the low-latitude tropical cyclone genesis in most ocean basins via anomalous large-scale subsidence. Regional Hadley circulation variations have also favoured a poleward displacement of tropical-cyclone-favourable climate conditions through poleward shift of the Hadley circulation’s meridional extent. With projections indicating continued tropical expansion, these results indicate that tropical cyclone genesis will also continue to shift poleward, potentially increasing tropical-cyclone-related hazards in higher-latitude regions."
Threat of climate change on a songbird population through its impacts on breeding,https://www.nature.com/articles/s41558-018-0232-8,nature_articles/images_2018/Threat of climate change on a songbird population through its impacts on breeding.jpg,Individual and metapopulation models together project that—under an unabated climate change scenario—warming could reduce breeding productivity of a currently abundant songbird enough to pose a risk of quasi-extinction this century.,"Thomas W. Bonnot, W. Andrew Cox, Joshua J. Millspaugh",No publication date,Letter,"Understanding global change processes that threaten species viability is critical for assessing vulnerability and deciding on appropriate conservation actions1. Here we combine individual-based2and metapopulation models to estimate the effects of climate change on annual breeding productivity and population viability up to 2100 of a common forest songbird, the Acadian flycatcher (Empidonax virescens), across the Central Hardwoods ecoregion, a 39.5-million-hectare area of temperate and broadleaf forests in the USA. Our approach integrates local-scale, individual breeding productivity, estimated from empirically derived demographic parameters that vary with landscape and climatic factors (such as forest cover, daily temperature)3, into a dynamic-landscape metapopulation model4that projects growth of the regional population over time. We show that warming temperatures under a worst-case scenario with unabated climate change could reduce breeding productivity to an extent that this currently abundant species will suffer population declines substantial enough to pose a significant risk of quasi-extinction from the region in the twenty-first century. However, we also show that this risk is greatly reduced for scenarios where emissions and warming are curtailed. These results highlight the importance of considering both direct and indirect effects of climate change when assessing the vulnerability of species."
Ocean warming alleviates iron limitation of marine nitrogen fixation,https://www.nature.com/articles/s41558-018-0216-8,nature_articles/images_2018/Ocean warming alleviates iron limitation of marine nitrogen fixation.jpg,"The growth of nitrogen-fixing marine cyanobacteria Trichodesmium is limited by iron availability under current conditions. However warmer temperatures reduce the iron requirement, allowing greater growth rates and increased nitrogen fixation.","Hai-Bo Jiang, Fei-Xue Fu, David A. Hutchins",No publication date,Letter,"The cyanobacteriumTrichodesmiumfixes as much as half of the nitrogen (N2) that supports tropical open-ocean biomes, but its growth is frequently limited by iron (Fe) availability1,2. How future ocean warming may interact with this globally widespread Fe limitation ofTrichodesmiumN2fixation is unclear3. Here, we show that the optimum growth temperature of Fe-limitedTrichodesmiumis ~5 °C higher than for Fe-replete cells, which results in large increases in growth and N2fixation under the projected warmer Fe-deplete sea surface conditions. Concurrently, the cellular Fe content decreases as temperature rises. Together, these two trends result in thermally driven increases of ~470% in Fe-limited cellular iron use efficiencies (IUEs), defined as the molar quantity of N2fixed byTrichodesmiumper unit time per mole of cellular Fe (mol N2fixed h–1mol Fe–1), which enablesTrichodesmiumto much more efficiently leverage the scarce available Fe supplies to support N2fixation. Modelling these results in the context of the IPCC representative concentration pathway (RCP) 8.5 global warming scenario4predicts that IUEs of N2fixers could increase by ~76% by 2100, and largely alleviate the prevailing Fe limitation across broad expanses of the tropical Pacific and Indian Oceans. Thermally enhanced cyanobacterial IUEs could increase future global marine N2fixation by ~22% over the next century, and thus profoundly alter the biology and biogeochemistry of open-ocean ecosystems."
Carbon-focused conservation may fail to protect the most biodiverse tropical forests,https://www.nature.com/articles/s41558-018-0225-7,nature_articles/images_2018/Carbon-focused conservation may fail to protect the most biodiverse tropical forests.jpg,"Biodiversity is positively associated with carbon density in highly disturbed tropical forests, but this relationship breaks down in relatively undisturbed areas. Consequently, carbon conservation schemes can fail to protect the most ecologically valuable forests.","Joice Ferreira, Gareth D. Lennox, Jos Barlow",No publication date,Article,"As one of Earth’s most carbon-dense regions, tropical forests are central to climate change mitigation efforts. Their unparalleled species richness also makes them vital for safeguarding biodiversity. However, because research has not been conducted at management-relevant scales and has often not accounted for forest disturbance, the biodiversity implications of carbon conservation strategies remain poorly understood. We investigated tropical carbon–biodiversity relationships and trade-offs along a forest-disturbance gradient, using detailed and extensive carbon and biodiversity datasets. Biodiversity was positively associated with carbon in secondary and highly disturbed primary forests. Positive carbon–biodiversity relationships dissipated at around 100 MgC ha–1, meaning that in less disturbed forests more carbon did not equal more biodiversity. Simulated carbon conservation schemes therefore failed to protect many species in the most species-rich forests. These biodiversity shortfalls were sensitive to opportunity costs and could be decreased for small carbon penalties. To ensure that the most ecologically valuable forests are protected, biodiversity needs to be incorporated into carbon conservation planning."
Antarctica’s ecological isolation will be broken by storm-driven dispersal and warming,https://www.nature.com/articles/s41558-018-0209-7,nature_articles/images_2018/Antarctica_s ecological isolation will be broken by storm-driven dispersal and warming.jpg,"Genomic tools and ocean circulation models show that organisms surface-drift across the Southern Ocean frequently. The extreme cold therefore keeps Antarctica biologically isolated, but as the climate warms new species may establish quickly.","Ceridwen I. Fraser, Adele K. Morrison, Jonathan M. Waters",No publication date,Letter,"Antarctica has long been considered biologically isolated1. Global warming will make parts of Antarctica more habitable for invasive taxa, yet presumed barriers to dispersal—especially the Southern Ocean’s strong, circumpolar winds, ocean currents and fronts—have been thought to protect the region from non-anthropogenic colonizations from the north1,2. We combine molecular and oceanographic tools to directly test for biological dispersal across the Southern Ocean. Genomic analyses reveal that rafting keystone kelps recently travelled >20,000 km and crossed several ocean-front ‘barriers’ to reach Antarctica from mid-latitude source populations. High-resolution ocean circulation models, incorporating both mesoscale eddies and wave-driven Stokes drift, indicate that such Antarctic incursions are remarkably frequent and rapid. Our results demonstrate that storm-forced surface waves and ocean eddies can dramatically enhance oceanographic connectivity for drift particles in surface layers, and show that Antarctica is not biologically isolated. We infer that Antarctica’s long-standing ecological differences have been the result of environmental extremes that have precluded the establishment of temperate-adapted taxa, but that such taxa nonetheless frequently disperse to the region. Global warming thus has the potential to allow the establishment of diverse new species—including keystone kelps that would drastically alter ecosystem dynamics—even without anthropogenic introductions."
The threat of political bargaining to climate mitigation in Brazil,https://www.nature.com/articles/s41558-018-0213-y,nature_articles/images_2018/The threat of political bargaining to climate mitigation in Brazil.jpg,Political bargaining has the potential to reverse Brazil’s deforestation control efforts. Integrated assessment modelling shows that weaker environmental governance threatens the country’s ability to achieve emissions consistent with a 2 °C goal.,"Pedro R. R. Rochedo, Britaldo Soares-Filho, Regis Rathmann",No publication date,Letter,"In exchange for political support, the Brazilian government is signalling landholders to increase deforestation, putting the country’s contribution to the Paris Agreement at risk1. The President of Brazil has signed provisionary acts and decrees lowering environmental licensing requirements, suspending the ratification of indigenous lands, reducing the size of protected areas and facilitating land grabbers to obtain the deeds of illegally deforested areas2. This could undermine the success of Brazil’s CO2emission reductions through control of deforestation in the previous decade. Integrated assessment models are tools to assess progress in fulfilling global efforts to curb climate change3,4. Using integrated assessment models developed for Brazil, we explore 2 °C-compliant CO2emission scenarios estimating the effort needed in other sectors of the economy to compensate for the weakening of environmental governance, potentially resulting in higher deforestation emissions. We found that the risk of reversals of recent trends in deforestation governance could impose a burden on other sectors that would need to deploy not yet mature technologies to compensate for higher emissions from land-use change. The abandonment of deforestation control policies and the political support for predatory agricultural practices make it impossible to meet targets consistent with Brazil’s contribution to a 2 °C world."
Partitioning global land evapotranspiration using CMIP5 models constrained by observations,https://www.nature.com/articles/s41558-018-0207-9,nature_articles/images_2018/Partitioning global land evapotranspiration using CMIP5 models constrained by observations.jpg,The ratio of plant transpiration to total terrestrial evapotranspiration (T/ET) captures the role of vegetation in surface–atmosphere interactions. An emergent constraint approach strongly increases existing model T/ET estimates with implications for river flows.,"Xu Lian, Shilong Piao, Tao Wang",No publication date,Article,"The ratio of plant transpiration to total terrestrial evapotranspiration (T/ET) captures the role of vegetation in surface–atmosphere interactions. However, its magnitude remains highly uncertain at the global scale. Here we apply an emergent constraint approach that integrates CMIP5 Earth system models (ESMs) with 33 field T/ET measurements to re-estimate the global T/ET value. Our observational constraint strongly increases the original ESM estimates (0.41 ± 0.11) and greatly alleviates intermodel discrepancy, which leads to a new global T/ET estimate of 0.62 ± 0.06. For all the ESMs, the leaf area index is identified as the primary driver of spatial variations of T/ET, but to correct its bias generates a larger T/ET underestimation than the original ESM output. We present evidence that the ESM underestimation of T/ET is, instead, attributable to inaccurate representation of canopy light use, interception loss and root water uptake processes in the ESMs. These processes should be prioritized to reduce model uncertainties in the global hydrological cycle."
